Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715817479729
Timestamp end: 1715818260570

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      414.9  1068.0    80.4   158.8   186.9   332.6   377.0   401.9   423.3   449.6   486.7   554.4  1797.4 14928.9 39084.8   7458.6     7434
read      365.4   450.0    74.4   128.3   146.3   303.9   389.8   444.2   486.9   539.0   606.1   708.5  1355.2  5283.1 16104.7  67196.9    67201
read      355.1   322.2    68.9   130.8   150.2   304.4   386.3   438.4   480.5   532.0   595.7   694.2  1123.4  3042.9 10470.2  85940.6    85927
read      353.0   363.8    68.9   127.3   144.9   304.6   388.6   441.5   483.4   534.5   596.4   684.1   996.7  3911.3 12729.5  63973.5    63953
read      370.0   468.6    74.4   124.0   141.3   303.7   413.1   480.5   522.8   565.9   615.7   688.5  1147.2  6031.7 15924.7  31573.4    31595
read      361.7   374.2    68.9   132.4   152.6   308.3   389.5   441.6   483.1   534.1   599.6   706.3  1207.5  3460.4 11257.4  87921.4    87879
read      465.5  1211.7    74.4   156.8   189.8   354.3   409.7   442.1   465.9   495.2   536.6   643.8  3122.1 26811.2 38592.0   7271.5     7287
read      348.3   297.3    74.4   126.4   144.2   301.9   384.7   437.1   479.1   530.4   593.0   683.0  1018.3  2542.7  9906.3  62323.4    62295
read      396.6   748.6    80.4   157.4   191.1   337.7   386.6   414.8   435.9   462.7   498.0   566.8  1739.1  8451.0 30951.7   6568.9     6561
read      433.4   572.3    74.4   126.8   146.8   362.5   493.0   563.0   615.4   678.2   755.6   871.9  1332.6  6277.7 27477.7  22574.9    22532
read      346.8   288.1    74.4   126.9   144.3   301.5   384.5   437.6   479.8   530.6   592.8   682.7  1017.6  2233.6  8771.6  60633.5    60653
read      357.2   444.1    68.9   128.4   146.2   306.1   390.5   444.8   488.1   539.2   601.6   689.5  1028.3  3603.3 19818.0  59071.6    59076
read      348.6   349.4    68.9   125.1   142.8   299.5   383.8   437.5   481.0   533.9   596.2   682.1   975.4  3361.3 13410.0  60304.6    60154
read      463.0  1149.9    74.4   126.2   145.5   355.6   475.2   535.5   577.9   630.1   703.3   833.1  1577.0 18714.2 38567.5  22880.2    22964
read      551.3  1783.4    80.4   148.6   178.6   357.4   417.0   452.5   478.3   510.1   559.7   693.3  5709.8 30905.6 41662.6   8156.2     8172
read      367.7   481.7    74.4   122.1   139.0   308.3   418.7   482.0   520.8   562.4   612.1   691.0  1117.2  4986.1 13803.2  27705.8    27652
read      341.4   331.2    74.4   120.4   137.2   290.6   383.2   448.7   494.8   541.8   593.5   666.9   870.6  2865.9 12421.6  37616.2    37594
read      444.0   966.3    74.4   123.3   142.3   337.4   460.0   523.4   569.4   627.4   714.4   858.1  1585.6 15942.6 36362.2  24443.1    24367
read      348.3   363.5    74.4   121.0   137.7   295.9   396.8   463.2   505.5   549.5   599.6   670.7   919.8  3323.1 13179.1  33726.1    33771
read      351.7   318.5    74.4   129.4   148.8   304.8   385.8   437.0   477.8   527.8   591.7   691.6  1050.8  2685.2 11374.3  85083.6    84944
read      345.9   330.3    68.9   128.0   146.9   297.9   377.5   428.4   467.5   515.4   577.8   675.2  1043.8  3102.6 10039.8  85491.5    85666
read      345.6   323.9    74.4   123.7   141.2   299.9   383.9   439.8   484.4   536.1   596.3   679.5   912.6  2505.1 12262.5  51850.1    51918
read      346.1   330.9    74.4   122.7   139.6   297.0   394.8   458.8   502.3   547.2   597.9   672.9   906.2  2066.2 12135.9  34521.8    34406
read      360.2   442.3    74.4   123.9   140.8   303.7   407.8   469.5   507.3   548.5   597.1   674.3  1021.0  4469.0 20235.1  28686.9    28664
read      353.6   321.1    74.4   126.6   144.1   302.5   396.3   461.6   507.3   555.5   611.9   688.6   969.2  2604.9 10525.0  38357.5    38289
read      594.6  1899.6    80.4   129.0   148.4   357.0   471.6   533.4   581.1   641.1   730.1   902.9  7911.7 30251.3 40371.1  20559.2    20658
read      403.2   671.8    68.9   133.8   154.9   352.2   432.9   478.9   510.4   548.2   598.0   679.2  1169.0  8971.5 32313.3  13787.8    13840
read      344.0   276.7    74.4   132.6   152.4   302.1   378.8   428.9   468.1   516.2   577.2   666.4   908.3  2165.0 10063.9  93443.4    93419
