Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715799057321
Timestamp end: 1715799838171

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      391.7  1024.1    74.4   131.6   158.6   308.5   357.5   385.6   405.1   430.8   468.6   552.7  1988.1 13539.4 36200.2   7413.7     7434
read      379.5   398.0    68.9   127.7   148.2   320.5   405.5   458.0   499.1   548.6   615.9   738.2  1653.4  3908.9 14131.6  67220.3    67201
read      370.4   345.3    68.9   131.8   154.1   326.4   408.0   458.6   498.0   546.3   613.0   723.4  1065.3  2922.5 12392.5  86034.5    85927
read      368.8   412.3    68.9   128.1   147.8   318.8   403.8   455.5   494.8   540.5   599.2   699.8  1193.1  4411.3 12042.1  63871.5    63953
read      358.1   422.2    74.4   123.8   141.7   318.9   398.5   446.8   484.3   525.5   573.9   648.5  1005.1  5269.0 15722.5  31635.5    31595
read      386.3   417.4    68.9   134.2   157.6   328.3   410.8   461.7   501.7   551.8   622.3   744.4  1515.4  4346.2 12570.3  87889.4    87879
read      367.5   916.7    74.4   133.8   161.5   302.2   346.1   371.7   391.8   416.7   455.3   538.3  1626.9 11675.8 34291.1   7283.8     7287
read      376.0   399.1    74.4   130.5   150.7   330.0   414.8   464.6   502.9   548.4   607.1   705.0  1263.6  3902.7 13627.7  62195.7    62295
read      361.6   897.5    80.4   136.7   164.2   293.9   337.4   362.7   381.7   404.2   438.8   516.8  1644.1 12332.8 37375.9   6592.2     6561
read      428.0   821.4    68.9   121.5   140.6   332.9   436.7   505.0   555.2   621.3   720.0   871.9  1453.2 12121.6 31590.8  22586.6    22532
read      351.0   292.5    68.9   123.1   142.5   310.8   393.0   442.3   481.8   528.9   585.2   673.1  1043.4  2549.2 10589.8  60483.8    60653
read      369.5   351.9    68.9   128.1   148.0   324.8   410.0   461.9   502.0   549.6   610.9   706.1  1186.1  3183.9 10328.2  58992.0    59076
read      362.4   380.7    68.9   128.5   148.0   320.6   404.2   455.6   495.3   541.2   597.1   682.6   997.2  3371.1 12796.8  60215.5    60154
read      399.6   582.4    74.4   120.3   138.6   323.7   418.9   477.2   522.9   581.3   670.7   824.6  1480.0  6903.5 29259.3  22918.1    22964
read      473.2  1566.3    74.4   131.5   156.7   309.7   359.6   389.1   411.1   438.9   486.1   585.8  4923.4 29899.7 37420.4   8202.7     8172
read      373.4   705.0    74.4   119.0   136.8   308.1   397.3   449.6   488.3   530.1   579.4   665.6  1176.3 11222.9 31560.6  27599.2    27652
read      348.1   344.8    68.9   119.6   137.9   309.9   391.5   441.6   480.6   524.2   574.5   645.8   969.2  4132.6 11307.4  37620.5    37594
read      610.9  2089.3    68.9   119.9   139.6   327.4   434.1   503.5   556.9   634.7   765.1  1001.7 11799.2 31353.8 42252.0  24436.9    24367
read      350.7   288.5    68.9   123.4   141.6   313.9   395.5   447.3   487.4   530.6   579.9   655.6  1019.8  2259.4 10136.7  33684.5    33771
read      358.9   349.1    68.9   129.6   151.4   315.6   394.9   443.1   482.5   531.2   593.5   690.4   987.9  3138.3 12573.8  84943.2    84944
read      354.5   329.6    68.9   129.4   151.1   313.4   392.5   440.7   479.1   527.1   588.9   683.7   955.9  2870.7 11061.0  85612.0    85666
read      355.9   252.2    74.4   128.6   148.1   325.1   406.0   454.0   490.3   533.4   586.1   665.8   960.6  1985.4  9003.3  51879.4    51918
read      343.3   377.4    68.9   119.0   136.7   304.3   387.0   436.1   474.6   516.8   565.0   636.8   937.9  3616.5 12848.7  34313.9    34406
read      350.1   359.6    68.9   120.8   138.9   314.4   397.4   446.1   483.0   523.5   570.9   641.9   973.2  3613.3 11841.9  28661.3    28664
read      363.2   401.7    68.9   123.8   142.8   324.4   407.4   459.1   498.5   542.2   595.1   680.4  1028.6  3338.7 16157.0  38281.7    38289
read      396.1   439.9    74.4   123.8   142.4   336.5   431.0   490.5   535.3   592.3   678.4   815.3  1286.9  5565.7 14483.8  20687.1    20658
read      334.7   553.9    74.4   127.3   144.4   310.0   366.8   396.4   417.6   442.2   475.6   532.9   800.9  6170.1 31173.8  13847.3    13840
read      361.8   280.9    68.9   131.2   154.0   322.1   400.8   449.8   488.0   535.3   597.7   702.1  1002.9  2356.4  9031.1  93358.9    93419
read      370.3   328.6    68.9   134.2   158.4   329.0   409.2   458.9   497.1   543.8   607.5   716.3  1016.1  2785.2 12045.8  98094.0    98284
read      357.9   255.1    68.9   128.6   149.2   320.1   402.1   452.1   490.3   536.5   594.9   688.4   990.5  2228.2  8082.9  71493.2    71313
read      354.5   295.6    68.9   123.4   142.5   322.7   403.2   452.1   489.8   533.3   584.3   664.9   914.2  2233.3 11877.5  42013.0    42089
read      352.6   274.4    68.9   123.8   142.7   320.8   400.3   448.3   485.7   529.8   582.5   665.0   945.2  2242.5  8466.9  46444.2    46458
read      345.7   281.2    68.9   120.6   138.6   316.2   393.6   441.1   478.5   520.6   568.9   638.4   886.5  2387.5 12229.1  30613.9    30755
read      362.8   309.6    74.4   128.1   147.4   332.8   414.5   463.5   501.1   543.3   593.6   671.9   929.8  1917.0 11668.7  42850.7    42889
read      364.4   330.7    68.9   134.5   157.8   323.2   401.8   450.2   487.9   534.6   595.5   698.2  1012.4  2600.6 10686.9  93360.7    93552
read      369.0   362.2    74.4   131.1   151.4   329.9   415.6   465.0   502.4   546.3   602.8   690.2  1005.0  2883.0 13294.4  65808.9    65694
read      363.1   464.2    74.4   125.4   144.0   322.6   400.3   448.8   485.8   527.1   575.8   648.1  1032.9  5012.8 21475.6  29621.6    29574
read      368.1   310.8    68.9   129.7   149.7   333.7   417.0   466.0   503.0   545.9   599.3   684.7  1012.3  2441.7 11299.6  51377.9    51355
read      363.5   352.0    74.4   127.3   147.2   320.7   403.8   455.0   494.6   541.3   600.5   696.8  1065.5  3136.5 12828.6  67457.8    67361
read      326.4   342.5    68.9   120.7   137.8   309.2   372.4   406.2   430.6   460.0   497.7   553.5   771.6  3959.6 12460.3  16284.9    16287
