Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715816570227
Timestamp end: 1715817351122

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      396.9   822.9    80.4   150.3   179.5   331.9   380.7   408.2   431.1   459.1   496.6   572.7  1673.1 10980.5 32414.2   7456.5     7434
read      372.1   433.3    68.9   127.4   146.7   312.5   398.0   452.8   495.4   546.0   613.4   722.9  1398.2  4673.6 12549.5  67188.7    67201
read      373.3   357.5    74.4   132.6   154.4   324.4   409.0   462.6   503.7   554.8   622.3   732.8  1087.9  3059.8 12878.8  86006.0    85927
read      367.9   409.6    68.9   126.7   146.1   313.7   401.0   455.9   497.7   547.2   610.7   710.8  1232.5  4180.8 14716.1  63885.7    63953
read      354.9   284.4    68.9   126.1   144.4   306.6   405.9   469.4   511.4   553.5   603.6   678.2   983.5  3050.1 10128.9  31633.5    31595
read      381.3   442.3    68.9   131.5   153.4   316.7   399.0   452.0   494.1   545.9   616.7   740.6  1564.3  5191.2 15439.5  87892.8    87879
read      376.3   648.9    80.4   147.4   177.9   328.3   376.4   403.9   426.7   454.6   492.5   561.1  1480.1  9519.3 31059.7   7294.8     7287
read      366.0   396.9    68.9   126.6   146.2   313.1   398.2   452.5   494.4   545.1   610.1   709.2  1280.3  3390.1 15352.6  62317.9    62295
read      384.1   806.5    80.4   155.5   188.4   329.4   374.6   401.7   423.7   451.2   489.8   553.0  1323.1 11488.7 32343.6   6524.8     6561
read      395.3   428.4    74.4   129.2   147.9   332.8   441.1   502.5   547.3   605.3   683.5   814.1  1197.2  5062.1 14231.5  22493.8    22532
read      356.2   329.2    68.9   126.4   145.6   313.0   397.3   449.5   490.2   538.8   597.1   685.5  1044.9  2760.9  9670.7  60567.9    60653
read      365.1   380.8    68.9   127.4   146.8   316.5   402.9   458.3   500.4   550.2   613.0   703.2  1079.5  3584.5 12802.1  59062.7    59076
read      355.5   348.9    74.4   126.7   145.8   314.2   396.6   448.1   488.0   535.3   593.9   682.7   965.1  2685.6 12785.3  60048.3    60154
read      509.4  1395.1    74.4   132.8   153.6   352.3   473.2   535.7   580.0   634.3   717.5   867.9  2246.7 21326.8 37971.6  22930.2    22964
read      600.6  2125.6    74.4   146.4   176.2   342.9   402.7   439.0   465.2   498.2   544.7   731.2  8200.1 31785.8 43206.7   8179.6     8172
