Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715800065788
Timestamp end: 1715800846606

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      436.3  1216.7    74.4   134.9   162.6   316.8   364.6   393.4   415.8   445.0   492.9   598.1  3642.7 20336.9 36731.4   7431.4     7434
read      393.9   478.4    68.9   129.6   150.4   329.7   417.3   470.1   512.1   565.2   635.3   770.6  1601.0  6142.4 18639.4  67127.1    67201
read      371.7   324.9    68.9   131.4   153.4   322.4   407.0   459.9   501.1   551.2   621.9   741.6  1153.1  2877.9 10091.0  86010.8    85927
read      383.7   439.9    68.9   130.5   151.2   329.9   416.0   467.1   506.0   554.1   618.8   732.1  1407.3  4910.2 14796.8  63922.9    63953
read      350.4   334.4    68.9   122.4   140.6   320.7   395.6   440.6   476.7   519.2   570.4   647.0   913.2  3051.1 10214.5  31620.1    31595
read      376.3   413.3    68.9   128.9   151.1   318.4   399.9   452.0   492.9   543.3   613.6   739.6  1469.8  4283.3 12094.8  88014.4    87879
read      391.3  1045.7    74.4   131.0   158.3   304.1   347.1   375.1   396.9   424.1   462.8   545.7  2301.1 14422.3 37650.6   7321.5     7287
read      366.2   350.4    68.9   127.2   146.8   322.6   410.4   462.5   502.4   549.4   611.6   713.9  1106.4  2208.7 11946.6  62254.0    62295
read      360.3   645.9    74.4   136.0   167.0   304.1   346.8   372.6   393.1   418.7   457.7   541.4  1649.8  9303.5 28696.7   6543.2     6561
read      404.7   575.1    68.9   119.5   138.4   325.1   422.5   488.2   542.7   621.6   736.7   894.0  1412.5  5127.0 25093.1  22517.7    22532
read      363.1   292.6    74.4   128.9   148.8   326.6   411.3   461.7   499.9   544.8   603.2   693.9   981.1  2199.6  9817.7  60511.7    60653
read      368.9   360.0    68.9   128.0   147.7   325.7   409.7   460.1   499.0   545.4   606.8   707.1  1105.0  3785.5 10134.9  59043.3    59076
read      365.4   326.6    74.4   129.2   148.6   326.1   411.7   461.2   499.0   544.0   601.6   694.7  1010.6  2754.4 11693.4  60199.7    60154
read      428.6   856.1    74.4   124.5   143.4   325.8   420.4   482.4   530.6   595.4   714.2   901.2  1619.5 13617.6 31807.8  22975.9    22964
read      541.3  1977.7    74.4   132.2   159.8   325.3   380.8   414.0   439.0   471.9   521.5   636.6  6812.6 31912.0 42845.2   8141.2     8172
read      387.8   646.5    68.9   120.5   138.7   318.4   402.6   455.9   496.5   543.2   606.5   750.3  1362.9  8052.2 31354.4  27624.6    27652
read      340.9   353.5    68.9   118.1   135.4   308.1   386.7   433.1   469.5   513.6   565.0   637.5   888.7  2371.7 17597.9  37572.7    37594
read      717.3  2278.1    68.9   126.8   148.9   367.0   520.7   642.0   735.1   835.4   955.1  1215.9 11751.8 32345.8 40460.8  24363.0    24367
read      354.1   332.2    68.9   120.3   138.2   314.3   396.5   446.8   485.5   529.7   583.0   670.1  1103.4  3894.3 12619.1  33721.7    33771
read      365.5   294.7    68.9   131.2   153.0   324.1   408.2   460.3   500.1   547.9   612.1   719.7  1016.4  1888.8 11237.1  85081.1    84944
read      367.8   263.1    74.4   131.3   153.3   326.5   412.0   464.0   503.4   550.3   616.0   724.0  1030.5  2183.3  6854.1  85596.3    85666
read      361.6   345.3    74.4   126.5   145.6   325.6   408.9   458.0   495.1   539.5   595.5   685.3   977.1  2720.3 11741.4  51811.5    51918
read      347.6   317.9    68.9   123.6   141.8   314.5   392.5   438.8   475.9   520.0   572.3   646.6   917.5  2676.9 11031.7  34354.6    34406
read      359.5   490.8    74.4   125.2   142.7   314.5   391.2   436.9   474.1   516.3   566.4   639.9  1083.3  6137.4 18512.6  28661.6    28664
read      363.3   323.7    74.4   128.3   147.2   330.1   407.8   456.7   495.0   539.5   593.4   680.3  1018.5  2448.9 10241.3  38322.4    38289
read      391.0   696.8    74.4   125.2   143.5   319.9   401.6   451.5   489.8   535.3   599.7   750.7  1377.9  9584.4 30168.5  20645.1    20658
