Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715801958589
Timestamp end: 1715802739404

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      370.8   881.0    74.4   136.2   161.1   298.0   341.8   367.4   387.4   412.6   451.0   528.1  2016.3 12016.4 35867.9   7416.2     7434
read      356.9   399.6    68.9   126.1   144.2   301.1   383.1   433.3   472.2   521.8   585.3   690.6  1355.2  4087.0 14006.0  66979.2    67201
read      333.9   303.9    68.9   125.3   144.2   290.1   366.5   415.2   453.8   501.4   561.8   652.3   947.2  2409.9 11034.4  85942.2    85927
read      345.4   307.6    74.4   126.1   144.1   301.3   382.9   432.8   470.6   518.1   576.1   664.5  1039.5  2692.4 10750.0  63852.5    63953
read      338.7   408.1    68.9   119.1   135.8   293.3   376.6   426.8   463.1   505.0   553.4   626.3   977.8  4381.5 14703.8  31647.3    31595
read      345.9   376.3    68.9   124.8   144.2   290.5   367.7   416.8   455.6   504.6   569.7   674.4  1344.4  3567.4 12443.6  87742.3    87879
read      380.2   949.3    74.4   135.2   161.6   303.5   347.9   373.9   394.9   420.2   456.3   531.7  2069.2 12290.3 32352.3   7284.6     7287
read      336.1   289.0    68.9   122.6   140.6   296.1   376.9   426.3   463.6   509.5   567.7   650.8   920.9  2071.8 10356.8  62216.1    62295
read      375.8   916.1    74.4   140.1   168.7   301.2   345.6   372.1   392.6   417.9   455.3   535.8  1948.4 11424.4 32223.4   6622.5     6561
read      393.2   459.9    68.9   122.1   140.4   321.6   426.1   490.5   540.5   606.5   700.9   846.4  1300.0  4834.8 17396.4  22539.2    22532
read      348.7   381.4    74.4   128.5   146.6   305.3   388.4   437.8   475.9   523.3   581.8   668.3   929.1  2853.6 15634.2  60609.0    60653
read      343.5   368.6    68.9   124.6   142.5   299.3   380.8   430.7   468.4   516.7   574.3   657.8   922.5  2994.2 13504.2  59071.3    59076
read      338.4   271.4    68.9   124.6   142.3   299.2   380.0   429.1   466.2   512.9   570.7   653.8   933.9  1964.8  8834.1  60189.2    60154
read      477.8  1104.8    63.8   121.2   140.5   341.5   472.7   568.6   640.2   715.3   800.9   929.6  1702.8 17006.7 36546.1  22957.6    22964
read      540.5  1946.0    74.4   133.3   161.8   327.8   385.4   417.4   440.4   470.1   512.7   613.9  7447.9 31537.3 40089.7   8161.7     8172
read      356.0   685.5    68.9   114.7   130.9   292.3   380.3   431.3   467.4   509.5   559.7   648.7  1112.4  9677.5 31117.3  27767.4    27652
read      323.1   349.4    68.9   117.4   133.6   285.3   361.4   407.2   442.3   483.3   533.6   604.2   834.8  4000.1 12884.3  37493.6    37594
read      662.0  2120.4    68.9   124.5   145.0   337.2   465.8   577.0   671.3   771.6   886.2  1107.8 11995.2 30990.5 39091.3  24433.0    24367
