Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715798076683
Timestamp end: 1715798857450

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      395.5   913.6    80.4   136.6   163.2   312.5   358.4   385.5   405.0   432.9   475.5   580.8  2553.0 10393.0 35989.8   7463.4     7434
read      380.5   507.3    68.9   128.9   148.9   316.3   401.8   454.6   496.2   545.3   610.0   727.1  1508.6  6056.9 25272.4  67285.7    67201
read      360.9   293.7    68.9   131.1   152.7   317.8   397.9   447.7   487.1   536.6   601.5   705.2  1034.7  2734.7 10083.0  85909.4    85927
read      366.6   348.8    74.4   128.3   147.8   321.2   405.4   456.3   495.0   541.2   600.1   694.9  1163.8  3126.7 12130.8  63948.7    63953
read      349.4   341.3    74.4   123.1   141.1   310.6   387.3   434.9   472.3   515.4   565.9   642.3  1082.6  3499.7 12763.3  31550.6    31595
read      385.0   374.0    74.4   133.0   155.8   329.7   413.1   465.3   505.7   556.8   627.9   748.7  1445.8  3870.8 12167.6  87988.4    87879
read      370.8   770.6    74.4   134.1   162.1   313.6   361.9   388.6   407.7   433.3   469.7   542.5  1658.5  8733.6 31999.7   7265.7     7287
read      361.2   284.0    68.9   127.8   147.1   317.5   401.9   452.5   491.4   537.6   595.5   692.6  1191.5  2778.7  8060.4  62306.4    62295
read      365.3   775.1    74.4   137.2   167.8   309.6   355.7   380.3   399.1   424.2   459.9   534.4  1445.0  9936.7 32385.8   6574.5     6561
read      469.9  1125.1    74.4   123.1   142.6   338.6   457.7   540.0   606.2   684.4   776.0   917.5  1683.9 16397.4 38062.8  22457.9    22532
read      353.6   279.5    68.9   125.8   145.1   316.3   397.9   445.9   483.3   528.8   584.6   672.7  1055.7  2175.0  8443.0  60804.0    60653
read      354.5   331.4    68.9   126.4   145.3   314.8   396.7   444.8   482.7   528.7   585.0   673.5  1055.3  2369.8 10911.6  59064.0    59076
read      352.1   339.7    68.9   123.9   142.7   311.4   393.7   442.9   481.6   528.6   586.5   676.1  1004.6  2824.0 15132.9  59971.2    60154
read      456.5  1162.7    68.9   120.4   139.1   332.1   438.0   508.1   564.8   639.9   740.0   889.1  1752.8 20264.0 37222.8  22964.8    22964
read      487.1  1768.6    74.4   132.2   157.8   318.3   368.6   397.6   420.1   448.6   492.5   591.3  4193.7 31127.2 40830.7   8185.1     8172
read      357.1   475.2    68.9   119.5   136.7   304.3   389.9   440.3   477.6   519.8   572.1   670.6  1120.1  6924.3 22793.1  27628.6    27652
read      333.9   262.8    68.9   117.1   134.5   300.3   380.1   429.0   467.0   511.4   562.1   635.9   887.8  2146.9  8617.9  37588.3    37594
read      625.7  2176.6    68.9   123.2   142.5   331.9   437.5   506.2   559.5   638.4   771.9  1024.2 11244.5 31568.8 44536.0  24351.0    24367
read      336.0   279.9    68.9   116.4   133.9   300.9   382.9   433.1   471.2   515.1   564.7   634.8   905.7  2185.1  9509.8  33807.1    33771
read      368.9   332.2    68.9   131.6   153.8   328.0   409.1   458.7   497.8   546.8   614.2   718.4   995.4  2916.5 12476.4  84964.9    84944
read      352.9   318.2    63.8   128.2   149.1   311.1   390.4   439.1   478.4   527.4   589.2   682.8   971.0  2717.4 12000.3  85578.4    85666
read      349.3   341.6    68.9   121.2   140.0   311.2   391.8   439.2   477.6   523.7   579.3   662.5   997.4  3063.3 10677.7  51857.4    51918
read      333.7   327.6    68.9   116.2   133.1   297.8   377.2   427.0   464.7   507.7   555.5   628.1   920.3  2328.2 11340.3  34397.1    34406
read      344.2   431.5    68.9   117.1   134.1   302.3   382.9   430.2   465.8   507.4   556.1   632.2  1047.1  4525.4 16117.4  28633.8    28664
read      363.0   344.2    68.9   126.4   145.1   327.1   407.2   456.1   494.2   538.1   589.9   674.4  1072.9  3759.4 12568.4  38267.8    38289
