Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715800978094
Timestamp end: 1715801758931

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      397.9  1052.7    80.4   131.5   160.9   310.3   361.2   389.7   410.3   435.4   473.8   558.0  2172.9 12507.9 37327.0   7469.0     7434
read      381.2   424.3    68.9   128.3   148.6   321.2   405.2   457.3   497.9   547.8   615.4   734.7  1671.7  4268.7 13023.2  67272.5    67201
read      364.2   291.2    68.9   130.2   152.3   321.4   401.8   452.8   492.9   542.1   608.3   712.7  1036.1  2698.3  8648.7  85872.8    85927
read      364.0   408.9    68.9   125.8   145.5   317.6   401.3   451.7   490.1   535.9   592.9   685.5  1084.3  4621.1 13675.9  63966.3    63953
read      342.5   316.7    68.9   120.3   137.8   307.2   386.8   435.8   472.7   516.0   564.9   636.4   918.9  3327.0 10532.3  31616.5    31595
read      399.0   460.8    74.4   135.9   159.6   337.7   422.0   474.0   515.5   568.2   640.4   777.5  1578.4  4362.3 20421.1  88049.2    87879
read      360.6   835.0    74.4   134.0   161.9   300.2   344.6   371.5   392.1   417.6   454.3   524.6  1521.7  9239.9 32313.3   7313.1     7287
read      357.0   292.5    74.4   126.2   145.5   320.2   402.5   450.9   487.9   533.4   590.3   679.8  1044.8  2158.9  8639.8  62155.4    62295
read      360.5   796.0    74.4   140.0   171.0   301.1   344.8   370.4   390.2   414.4   450.8   524.0  1492.9 12063.7 35288.5   6595.6     6561
read      400.5   514.0    68.9   122.2   140.7   323.8   426.0   490.8   541.7   613.4   715.6   865.8  1271.0  5546.1 20753.0  22372.6    22532
read      348.8   275.9    68.9   124.9   143.7   314.2   394.9   441.8   478.3   523.5   578.5   663.4   960.0  2150.7  8808.2  60821.8    60653
read      360.0   372.4    68.9   126.5   145.5   319.5   401.5   449.8   487.0   532.3   588.0   677.4  1046.0  3504.0 15221.9  59095.4    59076
read      355.8   268.2    68.9   127.4   146.6   321.6   403.1   451.3   488.1   532.6   588.5   678.5   993.0  2145.0  8008.2  60126.0    60154
read      474.4  1348.4    74.4   123.6   142.6   324.0   415.8   470.8   515.6   573.2   672.0   867.7  2538.8 24285.4 37643.8  22873.6    22964
read      527.1  1914.6    80.4   133.7   158.6   312.5   364.2   394.9   418.8   450.2   500.7   630.3  6847.7 32460.3 40690.2   8203.5     8172
read      332.9   326.1    68.9   118.4   135.5   302.3   380.4   426.0   459.6   498.5   543.8   614.2   850.2  2894.2 12189.9  27622.9    27652
read      336.7   365.5    68.9   116.7   134.0   300.1   379.0   427.1   463.7   506.7   557.6   632.2   886.0  3187.3 12892.1  37593.8    37594
read      438.8  1047.7    68.9   119.6   138.3   322.5   425.0   490.3   541.1   613.2   728.0   902.9  1544.9 17255.5 37502.0  24390.9    24367
read      344.9   300.1    68.9   118.8   136.5   308.5   389.6   438.9   477.6   521.7   574.3   658.6  1017.9  2176.1 11450.3  33783.1    33771
read      358.0   306.6    68.9   127.9   149.2   316.5   397.4   447.4   486.5   534.8   597.3   696.5  1007.2  2378.0 11487.8  84897.5    84944
read      352.0   286.1    68.9   127.2   148.0   312.8   391.1   438.9   476.3   524.7   587.3   685.3   971.7  2366.6  9206.9  85595.2    85666
read      342.7   282.8    68.9   121.9   140.5   310.1   388.0   433.7   469.3   513.8   567.5   646.5   923.8  1896.1 10343.7  51902.3    51918
read      346.8   343.0    68.9   123.0   141.0   309.9   386.8   433.5   469.7   513.4   564.3   641.6  1003.1  3533.1 12694.7  34310.9    34406
