Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715802867589
Timestamp end: 1715803648644

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      362.3   806.8    74.4   131.8   157.2   298.5   345.0   371.6   392.0   417.0   453.6   536.9  1774.6 11276.1 34621.6   7387.8     7434
read      371.2   401.7    74.4   128.9   148.4   316.0   400.9   452.5   491.8   539.3   602.4   716.0  1415.3  4216.4 12757.1  67143.0    67201
read      351.1   314.7    68.9   129.3   150.0   308.1   388.8   438.0   476.6   525.1   587.1   684.5   943.5  2655.4 11080.0  85923.7    85927
read      366.9   420.6    68.9   127.7   146.6   311.9   396.7   448.4   488.5   536.9   597.9   702.3  1313.9  4515.4 13682.9  64152.3    63953
read      348.0   350.9    68.9   122.8   140.3   308.7   393.5   444.0   481.2   524.5   574.2   647.4   934.6  3817.7 12558.4  31615.1    31595
read      380.6   491.0    68.9   132.2   154.6   319.4   400.3   451.5   491.8   542.3   611.5   732.9  1401.1  6696.9 17207.4  87840.0    87879
read      372.9   934.4    74.4   137.1   163.4   304.2   348.5   373.2   393.3   417.7   452.4   521.9  1680.2 12563.2 31786.9   7284.6     7287
read      346.6   264.9    68.9   123.6   142.3   304.5   387.6   437.6   475.8   523.6   581.7   670.8  1061.3  2471.4  9232.6  62276.4    62295
read      356.8   806.8    80.4   139.9   167.6   298.7   340.5   365.3   383.9   405.5   438.1   511.8  1498.2 10591.9 31910.3   6586.8     6561
read      387.6   497.9    74.4   120.4   138.0   320.5   419.9   479.7   526.5   584.4   668.0   798.9  1166.1  6746.8 18312.0  22473.5    22532
read      352.7   285.2    68.9   126.2   145.0   314.7   397.9   447.8   486.0   532.6   589.0   677.1   975.5  2388.8  9129.9  60653.6    60653
read      344.4   361.4    63.8   122.6   140.9   302.0   384.4   433.5   470.8   518.6   576.7   662.3   980.3  3063.7 13431.8  59018.6    59076
read      347.5   307.4    68.9   128.2   146.5   307.3   390.3   439.6   477.2   524.1   581.2   667.9   961.3  2022.7 12293.5  60106.0    60154
