Random waveform, supplied seed
Total number of intervals = 82 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394)
Average QPS expected = 52040
Timestamp start: 1715797086389
Timestamp end: 1715797907193

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      386.2   999.7    80.4   138.6   163.4   299.3   343.5   369.6   389.7   415.1   455.6   546.5  2318.9 14457.9 32832.7   7407.2     7434
read      375.0   414.9    74.4   129.7   148.6   312.9   398.6   451.1   492.3   542.9   611.9   742.7  1544.4  4371.5 12758.1  67086.9    67201
read      361.5   313.0    74.4   131.9   152.5   318.4   402.4   455.2   495.4   543.8   608.4   715.7   985.9  2047.9 10252.0  86029.0    85927
read      366.3   408.6    68.9   127.4   146.0   312.3   398.4   450.7   490.3   537.6   599.2   709.3  1244.1  4279.0 12351.2  64031.9    63953
read      346.1   382.2    68.9   123.8   141.1   307.1   386.5   435.0   473.2   517.6   569.6   648.4   963.1  3462.3 17632.9  31609.0    31595
read      412.8   467.2    68.9   134.7   157.5   330.2   416.8   472.5   519.2   578.8   666.4   869.5  1888.2  4546.6 17501.6  87863.6    87879
read      366.3   895.9    74.4   136.2   162.5   299.5   345.2   372.1   393.4   419.5   457.2   531.9  1710.3 10785.6 37331.7   7290.9     7287
read      361.4   294.6    74.4   128.2   147.0   317.1   402.3   454.9   494.8   542.0   603.7   705.2  1141.8  2427.7  9623.8  62313.8    62295
read      388.3  1190.5    74.4   137.6   165.0   288.5   330.3   354.7   373.1   397.0   431.4   508.8  2310.9 19273.6 37078.2   6580.5     6561
read      380.1   438.8    74.4   122.7   140.4   315.1   413.7   474.9   522.5   583.0   671.9   808.5  1156.1  4382.6 14761.9  22543.2    22532
read      359.6   347.1    68.9   128.2   146.7   316.7   402.3   455.3   494.8   541.1   599.6   692.0  1015.7  2466.6 15119.8  60727.4    60653
read      357.7   308.4    74.4   127.4   145.9   314.8   399.8   450.8   489.7   536.8   594.9   688.0  1079.9  2786.9  9493.6  58998.5    59076
read      350.6   310.2    68.9   126.0   144.2   310.2   393.0   441.8   480.7   527.6   585.2   675.9   998.2  2205.9 14021.0  60196.1    60154
read      423.5   627.6    68.9   122.6   141.0   322.5   440.7   522.9   586.3   663.0   752.8   885.8  1673.1  7055.7 30967.2  23034.2    22964
read      354.7   502.3    68.9   131.8   157.3   311.7   366.8   396.9   419.6   447.5   488.0   565.6  1367.2  7294.9 22646.0   8135.1     8172
read      373.8   675.3    74.4   122.5   139.9   302.6   384.0   434.5   474.8   522.5   582.3   711.3  1281.7  8114.3 31469.6  27630.9    27652
read      348.3   315.9    74.4   125.0   142.7   308.7   388.5   436.8   475.9   521.8   576.4   661.6  1045.7  2241.7 10492.3  37541.5    37594
read      540.9  1651.9    68.9   124.6   143.2   327.1   448.7   534.4   603.0   689.9   794.8   964.3  2656.6 27954.9 37689.5  24478.4    24367
read      352.7   396.1    68.9   123.4   140.6   305.1   384.8   435.1   474.8   520.3   574.3   667.9  1136.9  5011.4 12675.4  33795.5    33771
read      353.1   290.7    68.9   128.6   148.4   308.2   389.3   439.6   479.6   529.0   592.6   692.7  1016.9  2856.1  9445.2  84883.1    84944
read      351.6   272.0    68.9   129.2   149.2   309.3   390.2   440.7   481.3   529.8   592.1   692.0   981.8  2266.8  8658.2  85636.6    85666
read      350.4   368.3    68.9   124.7   142.8   307.6   388.7   437.1   476.0   523.3   579.9   669.7  1011.2  3422.1 11917.0  52044.9    51918
read      343.3   268.6    74.4   124.4   141.8   305.2   388.0   439.2   479.8   525.4   577.5   655.6   967.8  2027.2  9849.4  34438.8    34406
read      365.5   434.6    74.4   127.0   144.3   314.4   401.0   453.3   492.9   536.0   587.5   673.4  1166.3  5175.4 19013.9  28713.0    28664
read      359.2   361.7    74.4   126.7   144.3   315.0   398.3   450.4   490.4   536.2   591.1   681.5  1094.7  3924.8 11877.1  38295.7    38289
read      356.3   406.3    74.4   125.1   142.3   312.2   395.8   442.4   477.0   517.9   569.1   661.9  1028.2  5387.5 15140.3  20625.3    20658
read      327.9   319.5    80.4   129.3   147.2   312.1   371.9   403.4   426.1   453.6   489.6   544.3   721.0  3938.5 10092.5  13845.1    13840
read      370.1   331.5    74.4   135.8   157.8   323.4   405.8   457.9   497.6   546.1   611.9   719.9  1046.9  3758.3 10522.0  93489.6    93419
read      365.5   288.0    68.9   136.5   159.2   321.3   403.5   455.2   494.4   542.0   606.3   714.3  1004.1  2372.9 10336.2  98159.9    98284
read      358.4   318.7    68.9   129.2   148.2   315.1   399.4   451.1   490.6   537.6   597.3   692.3  1004.5  2541.2 12220.9  71243.6    71313
read      361.3   344.4    74.4   128.0   146.0   319.1   402.8   453.6   493.2   539.8   596.4   686.3  1130.2  3466.5 11414.7  42072.4    42089
read      352.6   277.1    74.4   129.1   147.2   314.1   396.6   446.6   485.7   532.7   589.2   675.1   979.5  2171.0  9788.6  46453.5    46458
read      345.3   296.0    68.9   125.7   143.0   308.4   391.1   442.1   481.2   524.7   574.6   646.6   902.8  3040.5  9606.9  30701.3    30755
read      354.8   391.1    74.4   125.2   143.0   309.2   390.8   440.5   480.1   527.3   583.9   673.6  1099.6  4321.0 14633.4  42764.8    42889
read      362.0   334.0    74.4   133.0   154.2   315.3   396.4   447.2   487.4   535.7   597.6   700.6  1025.2  3396.6 11891.8  93558.6    93552
read      358.2   346.6    74.4   129.4   148.2   313.8   397.6   448.0   487.7   535.4   594.1   690.5  1016.1  2914.3 11839.2  65681.9    65694
read      348.4   311.6    74.4   125.5   142.6   310.2   392.7   442.1   481.3   524.8   575.2   652.1   982.5  3429.7 10231.7  29559.9    29574
read      358.5   345.2    74.4   128.2   146.0   315.1   398.2   448.6   488.2   535.6   593.8   686.2  1098.3  2640.5 11255.5  51324.7    51355
read      382.8   454.5    68.9   131.4   151.1   323.7   413.1   467.5   509.6   560.2   627.3   743.5  1345.8  4604.2 15816.2  67418.1    67361
read      338.6   471.3    74.4   126.0   143.3   310.2   377.3   412.4   437.1   468.7   507.3   567.8   819.0  5679.0 24565.2  16310.9    16287
