Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715823545145
Timestamp end: 1715824325910

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      435.9   911.8    74.4   151.3   184.2   352.4   409.4   444.8   469.0   499.9   542.1   635.9  2457.3  9447.5 32240.9   7411.2     7434
read      391.9   465.6    74.4   130.7   150.4   320.8   413.4   471.8   517.0   571.2   640.3   763.8  1767.2  4846.0 15775.1  67054.1    67201
read      363.5   279.7    68.9   135.6   157.0   320.4   403.4   457.1   498.4   548.4   613.7   709.4   979.0  2235.3 10778.9  85843.5    85927
read      375.2   386.4    68.9   129.5   148.9   320.4   414.1   472.4   516.3   568.4   630.5   728.9  1197.4  3848.6 13976.8  63851.0    63953
read      367.6   372.0    68.9   123.4   141.5   311.7   428.3   496.1   538.3   581.9   629.2   694.2   941.9  3942.5 13681.4  31512.6    31595
read      386.7   405.0    68.9   134.9   156.9   322.2   405.8   460.8   503.3   556.6   629.5   758.0  1607.2  4284.7 11642.2  87788.4    87879
read      405.6   867.6    68.9   147.0   180.3   342.6   397.3   429.9   453.8   481.0   517.1   587.1  1532.6 10130.2 34768.7   7274.8     7287
read      365.9   297.7    74.4   128.9   147.8   317.7   404.8   460.8   503.1   553.3   617.3   713.0  1214.8  2767.0  9014.3  62220.7    62295
read      395.4   800.7    86.8   159.7   193.2   337.0   386.0   415.2   437.6   465.5   500.8   567.1  1477.6  9777.4 32441.3   6550.5     6561
read      441.5   692.2    68.9   129.5   150.1   361.0   488.1   548.8   594.2   655.3   740.0   873.1  1388.3  8115.4 31607.0  22467.6    22532
read      361.5   283.3    74.4   129.4   148.4   316.7   405.2   463.1   506.4   557.7   619.1   704.9  1018.3  2165.1  8149.5  60635.2    60653
read      357.7   278.1    68.9   128.1   146.6   313.3   398.9   454.5   497.4   548.4   610.9   693.4  1064.6  2425.7  9418.5  59066.2    59076
read      356.3   263.6    74.4   128.3   146.8   314.4   401.0   457.4   499.9   549.7   611.0   693.9   954.1  2160.1  7871.0  60116.2    60154
read      415.4   542.0    74.4   127.1   146.2   347.3   468.6   526.9   567.2   618.0   689.7   831.2  1329.3  6303.5 27916.6  22985.5    22964
read      413.8   839.3    80.4   148.8   178.7   351.5   404.9   438.9   463.1   492.2   531.8   613.5  1656.1  9624.6 32251.8   8148.2     8172
read      367.7   358.9    74.4   124.2   142.3   316.5   430.7   492.1   529.5   568.8   614.9   685.6  1016.4  3968.8 12457.7  27746.0    27652
read      355.6   343.8    68.9   123.1   140.7   303.6   402.5   471.6   517.5   564.5   616.0   684.6   920.0  2805.3 10964.8  37422.0    37594
read      420.3   630.4    68.9   125.1   144.5   341.0   465.2   529.2   575.0   631.8   717.1   857.6  1328.1  8338.4 31235.4  24373.7    24367
