Random waveform, random seed
Total number of intervals = 90 (54208, 40521, 97269, 19918, 17421, 45895, 75940, 93698, 37201, 69574, 66188, 71874, 60407, 8810, 17688, 74148, 80733, 79011, 23298, 14991, 59848, 17035, 20750, 49098, 39253, 65689, 48461, 59147, 11911, 74244, 83370, 39282, 89711, 11587, 48783, 67488, 72822, 35295, 46522, 58228, 50216, 14111, 90276, 96069, 83200, 33899, 58796, 94665, 46941, 72674, 23159, 55182, 63724, 87456, 20591, 33020, 12860, 58162, 88588, 40133, 43406, 39102, 10482, 83628, 92660, 79093, 67373, 38680, 32027, 38516, 39466, 40564, 62939, 88583, 52852, 41132, 7770, 20666, 56587, 19009, 47401, 10324, 98092, 70655, 94767, 61216, 14635, 60438, 41819, 66058)
Average QPS expected = 52121
Timestamp start: 1715272770952
Timestamp end: 1715273671449

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      440.8   504.2   160.7   220.4   235.8   365.3   447.9   501.3   543.2   594.0   668.9   808.3  1475.2  7074.3 20066.7  54130.6    54208
read      430.0   418.7   160.7   220.0   234.5   361.8   453.1   510.0   550.7   596.4   658.5   767.0  1243.7  5341.0 13850.9  40615.0    40521
read      454.1   385.5   160.7   228.5   250.6   394.7   468.0   516.5   555.6   609.0   686.9   837.8  1360.4  4077.5 11920.3  97064.8    97269
read      491.8   455.1   160.7   227.2   245.6   437.6   536.8   601.3   653.1   711.1   778.7   871.9  1104.8  5445.3 17962.0  19889.8    19918
read      495.2   533.6   173.5   228.7   247.5   438.2   539.6   605.8   655.7   708.2   767.3   851.8  1056.1  7442.0 28409.0  17353.4    17421
read      423.2   391.8   160.7   219.4   233.5   358.1   443.8   498.6   539.5   586.8   649.7   766.8  1275.2  3661.9 13917.5  45887.7    45895
read      416.8   422.2   148.8   220.0   235.4   355.0   424.9   468.8   505.1   551.3   619.6   746.6  1433.8  3895.9 13921.0  76033.9    75940
read      435.5   344.3   160.7   225.5   245.0   380.8   452.5   498.5   535.8   584.3   655.7   790.9  1267.0  3538.2 11830.3  93868.2    93698
read      414.4   366.5   160.7   215.2   229.0   355.4   445.3   498.7   536.4   578.8   632.3   729.2  1154.5  4118.0 11712.0  37231.0    37201
read      408.9   374.3   160.7   218.1   232.3   353.2   425.2   469.3   505.0   549.9   615.4   735.3  1205.0  3326.9 14897.2  69503.9    69574
read      414.1   396.1   160.7   218.5   232.6   354.9   428.7   474.5   511.0   557.9   623.6   744.0  1270.2  3920.7 14278.1  66155.1    66188
read      419.9   360.5   148.8   219.4   234.0   357.8   430.7   476.9   514.1   562.2   630.9   771.1  1481.9  3679.7 11447.2  71934.4    71874
read      416.5   328.1   160.7   220.0   234.7   356.7   433.4   483.3   523.0   572.5   638.9   761.8  1284.8  2715.8 11751.2  60501.1    60407
read      438.8   375.3   173.5   228.5   249.3   411.3   471.0   505.8   531.4   559.7   593.0   649.9   868.3  4946.6 13476.9   8828.1     8810
read      484.3   374.2   160.7   221.8   238.8   436.5   537.1   600.4   650.8   704.8   767.9   860.9  1087.9  4652.0 12984.0  17604.0    17688
read      426.0   405.1   160.7   221.3   237.1   362.2   438.4   487.7   525.8   573.6   639.5   767.3  1402.7  3997.5 13360.1  74269.8    74148
read      417.7   408.3   148.8   219.9   235.5   360.6   432.1   477.0   512.9   558.5   622.0   739.9  1266.0  4138.4 13631.6  80758.8    80733
