Random waveform, random seed
Total number of intervals = 90 (78132, 60737, 37150, 61323, 8557, 39823, 57660, 97655, 50172, 37392, 54716, 32603, 36570, 14556, 62140, 67394, 9180, 58724, 33745, 32615, 46789, 91602, 58076, 57326, 93674, 13054, 94995, 78180, 21055, 39344, 84149, 22634, 61187, 5800, 64945, 74861, 98735, 43578, 84206, 17517, 42002, 8053, 19357, 98010, 30516, 10376, 10618, 97070, 86351, 66498, 47521, 32467, 27349, 78674, 57237, 20568, 14142, 45574, 90990, 37278, 36992, 75498, 78074, 38885, 55659, 5807, 82747, 16629, 43353, 97105, 19051, 75651, 81998, 68797, 32041, 85413, 68631, 83938, 80774, 15586, 84966, 65978, 57017, 26579, 54793, 82180, 85938, 59408, 31276, 55382)
Average QPS expected = 52770
Timestamp start: 1715443569289
Timestamp end: 1715444469774

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      441.0   430.6   148.8   199.7   218.3   364.2   449.2   501.5   542.7   596.1   677.9   857.8  1789.8  4676.2 16624.6  78016.0    78132
read      419.5   420.1   148.8   196.0   212.3   354.6   441.8   494.3   534.1   584.0   652.8   782.9  1357.2  4681.4 13761.3  60724.6    60737
read      417.3   407.7   137.8   195.7   211.9   356.7   446.2   497.2   535.5   582.2   642.2   761.3  1291.9  5203.6 13577.0  37164.0    37150
read      429.3   468.0   148.8   198.6   215.7   357.9   444.6   496.8   536.7   587.1   661.7   811.2  1527.1  5048.0 15418.2  61241.9    61323
read      433.7   705.1   148.8   205.1   225.8   367.8   427.6   464.8   494.6   531.8   585.6   704.4  1525.4  7179.7 35264.9   8605.1     8557
read      426.3   487.9   148.8   196.1   212.3   353.9   446.5   499.9   539.6   587.4   652.3   787.3  1440.0  6534.3 13808.1  39775.1    39823
read      410.3   339.2   137.8   195.4   211.4   348.3   434.5   487.3   527.7   576.9   642.0   772.5  1353.4  3300.3 12603.8  57587.9    57660
read      496.9   446.9   137.8   215.0   242.6   432.4   529.0   588.9   638.9   712.2   815.9   967.5  1270.6  4694.0 14852.1  97578.2    97655
read      416.2   424.8   148.8   197.6   214.0   354.3   438.4   489.5   528.4   577.1   641.6   772.5  1304.8  4460.9 13520.9  50188.6    50172
read      406.0   367.3   148.8   193.8   209.2   346.8   438.7   491.5   530.0   575.7   633.0   738.3  1213.3  3907.7 12666.5  37473.3    37392
read      408.6   390.8   137.8   194.8   210.4   347.0   433.0   484.3   523.0   571.0   635.3   755.9  1310.8  3464.9 13777.7  54769.3    54716
read      408.0   377.0   148.8   194.7   210.3   350.7   445.6   497.3   534.3   577.3   632.4   735.6  1187.6  4547.0 10711.5  32441.0    32603
read      409.5   442.2   148.8   193.9   209.2   348.5   438.3   490.2   528.0   572.9   630.1   734.8  1188.9  5665.7 14128.9  36549.6    36570
read      468.4   783.1   148.8   196.8   214.3   382.5   460.3   507.0   548.8   609.7   697.4   852.7  1597.1 11427.2 32150.6  14481.3    14556
read      426.1   497.3   148.8   196.8   213.4   351.6   437.9   491.5   531.9   582.5   654.8   802.1  1596.9  5473.1 14826.8  62110.1    62140
