Random waveform, random seed
Total number of intervals = 84 (57360, 95703, 9728, 52767, 52975, 27127, 57515, 48265, 97638, 53318, 82180, 86449, 11716, 17639, 12752, 52971, 53461, 28638, 78178, 88938, 29473, 63691, 5451, 84889, 8247, 60530, 79775, 32707, 63266, 83704, 41173, 30323, 94804, 7951, 14981, 76490, 28736, 24613, 77660, 25938, 27714, 37925, 76928, 62532, 99478, 94923, 20379, 70334, 14288, 17558, 65980, 84699, 41005, 72478, 38897, 78741, 45206, 76029, 68056, 20796, 50858, 68126, 60375, 39907, 34315, 18777, 41527, 7689, 85948, 39921, 89538, 56653, 87182, 65695, 56681, 83809, 5382, 68464, 39934, 28345, 9624, 22017, 52652, 18091)
Average QPS expected = 50537
Timestamp start: 1715467544570
Timestamp end: 1715468385014

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      425.0   411.6   148.8   202.5   216.1   353.3   457.5   508.3   542.3   586.2   656.9   848.3  1331.4  4123.0 12819.8  24605.9    24613
read      398.5   329.1   148.8   202.3   217.0   344.5   418.7   465.4   502.5   547.0   609.3   713.1  1249.1  3658.4 11233.9  77553.9    77660
read      434.9   546.9   148.8   202.0   215.7   349.6   457.7   510.9   546.9   592.4   674.2   879.4  1364.9  6850.1 24125.6  25885.3    25938
read      401.7   484.4   148.8   199.9   213.8   336.4   435.3   487.3   520.7   557.0   604.8   692.0  1107.6  6587.4 24099.5  27595.9    27714
read      391.7   338.2   148.8   196.6   210.7   337.1   425.0   480.4   520.0   564.0   618.5   693.3  1076.0  2748.9 10761.4  37883.5    37925
read      392.5   340.6   148.8   200.5   215.3   341.5   416.4   463.4   499.5   543.3   603.3   698.8  1056.5  3451.9 12037.9  76870.4    76928
read      417.3   476.1   148.8   201.7   216.1   349.3   428.7   479.2   517.9   566.1   631.2   744.6  1506.3  5601.5 16324.9  62537.5    62532
read      510.9   427.6   148.8   229.9   261.0   443.1   541.2   609.2   663.6   732.0   817.7   944.7  1384.5  4542.7 13276.0  99496.3    99478
read      423.5   409.5   148.8   208.6   227.7   368.2   445.1   494.3   532.9   581.8   649.3   769.9  1132.1  3984.5 14858.4  94843.8    94923
read      420.0   401.3   148.8   203.0   215.8   361.2   456.1   499.4   530.0   568.7   632.1   800.2  1273.0  4828.2 12715.6  20464.7    20379
read      402.5   365.6   148.8   201.2   215.8   346.7   427.6   477.1   514.4   560.4   623.4   728.3  1195.3  3073.2 12622.0  70220.1    70334
read      411.5   488.5   148.8   203.2   216.3   367.9   437.0   470.2   494.8   526.0   581.5   720.4  1253.7  5637.7 28404.6  14300.3    14288
read      432.8   559.1   148.8   200.0   213.6   372.2   456.3   496.1   525.0   563.1   634.5   798.5  1363.1  9037.9 27237.3  17626.5    17558
read      394.3   336.2   148.8   200.0   214.4   343.5   421.7   469.3   505.9   550.0   610.9   703.9  1072.3  3131.2 10409.2  65904.6    65980
read      412.8   425.0   148.8   205.5   221.9   355.0   432.3   481.0   518.2   564.5   628.3   740.6  1199.1  4289.5 14613.9  84764.2    84699
read      423.2   539.4   148.8   199.8   214.2   352.8   441.6   496.9   536.8   585.5   646.9   751.5  1344.4  5904.7 28741.6  41078.3    41005
read      421.1   465.1   148.8   202.6   218.0   353.8   436.8   488.3   526.9   575.2   641.6   765.5  1396.4  5358.3 15804.4  72368.4    72478
read      407.3   406.3   148.8   201.3   215.5   345.8   431.3   486.3   525.8   572.6   630.2   724.7  1239.9  4335.5 13821.5  38838.9    38897
read      409.2   460.1   148.8   203.1   218.7   351.6   431.0   479.6   516.5   562.4   625.1   731.1  1097.0  4983.8 17867.3  78579.6    78741
read      404.1   385.8   148.8   199.9   214.1   347.7   431.4   483.7   522.6   570.6   631.7   726.2  1198.8  3321.7 14228.0  45250.1    45206
read      406.0   355.9   148.8   203.0   218.1   350.5   427.6   475.2   511.7   557.7   621.9   731.1  1270.2  3401.2 12276.9  76025.0    76029
