Random waveform, random seed
Total number of intervals = 84 (37969, 61465, 26969, 62768, 62204, 94850, 26593, 15070, 49748, 30623, 96011, 54817, 11753, 75754, 94489, 40143, 26304, 94821, 10031, 12714, 82209, 86973, 70919, 64754, 94919, 47464, 27506, 59532, 31338, 51152, 80344, 8940, 17714, 37996, 35298, 9031, 18274, 33806, 18515, 97741, 68710, 78270, 21046, 83144, 40531, 72516, 13372, 23205, 72978, 93264, 72223, 27812, 76951, 68343, 87986, 84561, 92963, 36974, 57467, 91725, 33074, 52403, 11227, 64167, 19078, 53551, 17669, 39610, 81188, 31573, 16914, 74310, 51344, 77390, 50262, 28545, 42493, 95346, 88911, 61351, 6597, 54588, 59421, 51557)
Average QPS expected = 52215
Timestamp start: 1715468552295
Timestamp end: 1715469392734

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      410.1   540.1   148.8   200.7   214.5   336.9   427.6   486.8   526.8   569.6   620.0   695.8  1275.0  7172.8 23968.9  37934.5    37969
read      397.7   299.0   148.8   203.2   216.7   341.0   420.5   470.3   509.7   557.8   623.2   722.3  1203.7  3053.9  9719.8  61360.0    61465
read      403.9   325.9   148.8   201.4   214.6   341.5   449.9   504.9   539.5   578.6   628.0   728.2  1137.7  2770.9 11636.9  27001.5    26969
read      397.1   403.1   148.8   203.1   216.5   340.5   418.1   467.5   506.8   554.6   619.4   715.6  1112.9  3660.3 14451.6  62642.9    62768
read      402.8   363.8   148.8   203.2   216.9   340.4   418.5   469.0   509.6   561.1   628.2   735.0  1366.5  3107.3 12722.4  62324.2    62204
read      414.5   430.5   148.8   211.3   228.9   360.8   432.4   479.1   516.2   563.7   628.7   738.8  1073.5  4236.4 14574.8  94766.6    94850
read      415.3   506.7   148.8   201.3   214.4   343.6   449.1   503.8   539.2   581.7   637.6   776.5  1227.3  4337.8 23102.9  26721.9    26593
read      415.5   384.7   160.7   205.1   218.2   372.7   448.3   485.2   510.8   547.6   615.0   739.9  1239.2  4388.5 12898.8  15124.4    15070
read      398.3   395.1   148.8   201.0   214.1   341.3   420.0   471.1   511.6   560.8   624.1   713.0  1161.7  3198.9 12086.3  49803.6    49748
read      390.6   337.2   148.8   199.0   212.0   333.5   429.6   485.6   522.4   561.8   609.2   681.6  1060.9  3533.8  9607.2  30652.7    30623
read      410.0   335.8   148.8   211.5   229.3   361.5   433.5   479.1   514.3   559.5   622.5   733.3  1063.5  3106.8 12085.7  96089.6    96011
read      398.7   408.6   148.8   201.7   214.7   342.2   419.8   468.9   507.6   555.1   617.4   704.7  1137.2  4359.9 12783.1  54820.0    54817
read      418.1   620.9   160.7   206.0   219.5   361.2   423.3   456.0   479.5   509.5   565.2   669.4  1384.2  7961.4 30156.7  11809.6    11753
read      393.7   414.1   148.8   203.4   217.3   340.7   414.9   462.1   498.1   541.8   601.5   694.1  1015.3  4030.9 15155.6  75745.4    75754
read      409.7   385.4   148.8   209.9   227.1   357.4   429.5   475.3   511.1   556.4   620.2   731.4  1091.3  3892.2 13492.3  94429.6    94489
read      401.8   387.7   148.8   199.6   212.9   338.8   422.9   479.1   520.7   568.6   626.9   714.1  1259.1  5146.6 12712.0  40227.2    40143
read      448.5   644.7   148.8   201.2   214.5   351.7   462.5   519.4   558.8   611.3   697.6   895.1  1458.8  8339.7 30971.5  26245.2    26304
read      415.6   374.3   148.8   210.4   228.0   361.1   434.4   481.7   518.6   565.3   630.4   749.1  1158.1  3493.6 13284.5  94660.5    94821
read      418.6   792.9   160.7   207.3   221.6   352.1   406.6   435.0   457.7   486.2   532.0   632.1  1520.1 10656.3 31662.9  10077.6    10031
read      422.3   624.3   160.7   206.1   219.9   367.8   433.2   465.9   490.5   521.2   575.5   694.2  1326.2  8374.0 30906.6  12742.7    12714
read      399.9   400.2   148.8   204.7   219.6   344.6   418.2   464.6   501.0   545.7   607.4   710.0  1100.1  4348.0 13566.3  82118.0    82209
read      394.2   366.5   148.8   205.5   220.7   344.9   416.8   462.3   497.5   540.9   599.6   693.5   967.6  4427.6 12451.4  86814.3    86973
read      394.2   398.5   148.8   203.4   217.1   341.1   417.0   464.3   500.8   545.5   606.9   696.9  1003.7  3952.1 14163.9  70995.8    70919
read      397.4   434.4   148.8   202.6   216.0   342.1   421.3   469.5   507.3   552.8   615.1   704.1  1015.4  4267.9 14739.5  64750.0    64754
read      403.2   372.7   148.8   209.0   226.0   353.5   424.3   468.8   504.3   547.9   609.3   714.8  1023.3  3993.8 12587.8  94857.4    94919
read      396.2   322.2   148.8   202.9   216.7   340.4   421.3   475.0   516.9   566.0   626.6   710.3  1133.7  3043.6 11463.2  47474.5    47464
read      399.0   423.2   148.8   201.1   214.3   339.1   439.8   492.8   526.6   563.1   608.7   681.2  1065.8  5086.1 13671.0  27535.6    27506
read      397.4   360.2   148.8   202.6   216.4   344.5   422.7   470.5   508.5   555.7   619.2   711.8  1095.6  3571.5 12784.1  59433.3    59532
read      401.7   445.0   148.8   199.2   212.9   342.9   434.5   486.6   522.6   564.1   615.1   691.8  1086.0  5626.5 13872.1  31385.4    31338
read      397.2   282.1   148.8   201.3   214.8   345.9   427.2   477.4   516.8   565.7   627.6   720.8  1160.9  2117.7 11043.2  51146.5    51152
read      392.4   341.6   148.8   203.7   218.6   342.3   416.1   461.9   497.3   541.0   601.7   698.9  1004.7  3557.2 12660.9  80385.8    80344
read      403.4   655.4   160.7   207.7   223.8   352.9   401.2   428.1   448.6   472.9   513.1   592.2  1239.4  8318.0 29149.5   8895.6     8940
read      467.2   926.7   148.8   203.4   216.8   376.9   459.7   500.9   532.4   575.8   652.0   802.9  1730.6 12012.6 32318.6  17670.9    17714
