Random waveform, supplied seed
Total number of intervals = 156 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586)
Average QPS expected = 49484
Timestamp start: 1715790231981
Timestamp end: 1715791012894

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      387.3   933.9    80.4   137.0   163.1   306.1   355.0   384.0   404.7   433.5   473.4   559.4  2292.0 11407.2 32114.0   7449.2     7434
read      375.2   399.5    74.4   130.8   149.9   313.6   402.5   458.3   499.3   548.4   617.0   737.6  1543.2  4310.7 12723.5  67206.0    67201
read      394.8   491.6    68.9   135.8   158.2   327.9   414.4   469.7   513.8   568.4   641.7   781.5  1461.4  6992.4 17109.3  86029.6    85927
read      375.5   358.2    68.9   132.6   152.3   319.0   409.0   463.8   504.6   553.5   619.6   735.9  1344.2  3757.1 11543.3  63755.0    63953
read      358.9   409.5    68.9   129.6   147.1   314.7   399.6   454.2   493.2   536.3   586.9   668.1   996.4  4323.2 13117.5  31609.6    31595
read      375.0   325.8    68.9   136.4   158.3   323.4   410.0   464.2   505.6   557.9   628.7   747.6  1142.9  2960.6 12664.7  87674.4    87879
read      405.6  1213.9    80.4   142.5   168.6   305.2   350.0   375.7   397.2   425.4   465.0   543.2  2279.6 19085.4 39943.6   7385.8     7287
read      415.8   783.1    74.4   131.5   151.2   318.9   411.1   468.8   513.3   567.2   640.6   809.4  1821.0 12343.1 31844.9  62251.2    62295
read      365.4   825.2    80.4   140.9   168.2   300.6   343.6   368.9   388.6   413.7   453.4   532.7  1713.8  8020.4 31538.6   6545.6     6561
read      408.4   700.6    68.9   124.0   141.3   315.1   415.4   478.3   526.3   589.9   688.6   845.7  1627.5  8357.5 30647.7  22462.4    22532
read      365.0   387.4    74.4   128.9   147.7   310.6   395.3   447.9   487.1   534.1   595.9   703.6  1326.1  5647.8 10628.9  60667.0    60653
read      382.3   520.9    74.4   131.1   150.6   317.6   404.3   459.4   500.0   549.6   617.3   736.7  1408.6  7431.2 19919.2  59038.0    59076
read      374.0   485.4    74.4   131.7   151.0   315.8   401.2   455.8   496.3   544.7   610.7   724.8  1214.6  5934.0 15858.2  60051.2    60154
read      374.9   417.6    74.4   124.9   142.3   307.8   395.0   456.5   502.3   561.5   659.3   818.9  1232.5  4245.1 12753.1  23061.2    22964
read      338.5   657.7    74.4   129.6   153.5   292.7   339.5   366.8   388.0   415.7   457.3   535.9  1253.0  6344.4 31306.4   8087.8     8172
read      354.8   479.7    68.9   119.8   137.0   299.0   376.6   429.8   468.4   511.8   569.6   682.6  1156.6  6128.5 20579.9  27589.8    27652
read      339.0   252.7    68.9   120.1   137.3   303.3   385.3   436.4   474.7   519.4   573.0   651.9   946.9  1686.1  8714.1  37509.6    37594
read      398.0   663.5    74.4   119.6   137.0   311.7   410.5   474.5   520.4   581.0   681.1   852.2  1401.8  8393.3 31936.3  24345.4    24367
read      360.7   527.9    68.9   120.5   137.7   303.8   385.7   439.4   478.8   524.1   580.9   686.6  1179.8  6735.4 28193.9  33722.4    33771
read      355.9   285.2    63.8   130.1   151.2   308.6   392.0   444.8   485.2   534.3   600.3   709.1  1029.5  2405.0  9864.6  85044.2    84944
read      345.8   231.9    68.9   129.1   149.4   304.3   385.0   435.4   474.4   522.6   585.9   684.6   947.7  2064.5  7597.4  85566.8    85666
read      354.9   320.4    74.4   128.1   146.2   311.4   396.5   449.0   486.9   532.3   590.2   684.0  1068.1  2399.0  9502.2  51793.8    51918
read      354.3   324.9    74.4   126.8   143.7   309.2   392.3   445.9   484.6   529.6   584.4   676.2  1168.8  3280.2 10790.1  34214.2    34406
read      347.1   263.1    74.4   127.5   144.7   310.8   393.2   445.0   481.7   523.0   572.9   651.3   960.0  2489.4  9786.0  28607.8    28664
read      353.0   401.2    74.4   128.5   146.3   308.3   387.4   436.8   475.4   521.5   578.5   668.3  1041.4  4404.8 12860.4  38578.8    38289
read      393.9   648.1    74.4   127.8   146.0   316.2   404.0   463.0   506.2   564.7   653.2   789.6  1343.9  8368.5 30508.7  20731.8    20658
read      409.7   838.2    74.4   127.1   145.8   330.6   420.0   478.0   518.0   561.4   614.6   699.6  1429.3 12102.4 31809.2  13871.0    13840
read      696.6   867.2    74.4   207.8   256.7   484.1   631.2   736.7   946.2  1361.1  1560.0  1788.1  2656.6 11454.4 31969.4  93211.4    93419
read      408.8   373.0    68.9   143.6   170.4   351.4   448.3   506.3   549.6   602.6   674.7   816.4  1227.6  3480.6 11829.2  98212.8    98284
read      365.5   357.2    68.9   129.1   149.3   313.4   398.6   453.0   494.0   544.1   612.2   723.8  1215.3  3122.3 10739.7  71319.2    71313
read      372.6   580.8    68.9   123.1   141.2   311.4   398.6   454.4   495.0   542.8   602.4   701.3  1239.8  7158.2 30880.6  42017.6    42089
read      355.4   320.0    68.9   123.6   141.9   313.3   399.2   452.8   492.2   539.2   597.5   690.4  1015.1  2033.3 10343.8  46450.6    46458
read      334.7   253.9    74.4   119.1   135.7   299.8   382.5   435.3   472.6   513.1   562.0   634.9   909.5  1798.2  8758.3  30786.4    30755
read      350.1   385.5    68.9   120.7   138.2   305.4   387.7   441.1   480.6   527.3   583.9   674.3  1036.5  4163.0 10568.4  42924.0    42889
read      355.1   306.8    68.9   129.4   150.7   305.9   385.2   435.4   474.7   525.2   591.1   703.2  1109.6  3119.6  9997.6  93674.8    93552
read      349.7   282.3    68.9   126.7   145.4   305.2   387.6   440.2   479.8   527.5   587.7   685.3  1029.0  2386.9  9558.0  65623.2    65694
read      330.9   348.7    68.9   120.2   136.4   293.1   369.2   418.9   456.1   496.5   543.6   615.2   893.7  3913.2 13179.2  29490.2    29574
read      347.9   282.1    68.9   125.8   143.8   306.7   389.3   442.2   482.3   528.3   585.1   675.1   999.1  2040.3  8672.5  51426.2    51355
read      354.3   359.8    68.9   128.6   147.4   306.1   388.9   441.7   482.0   530.3   592.0   690.3  1066.8  3205.9 10878.8  67215.6    67361
read      386.2   759.6    74.4   122.6   140.4   318.6   399.2   450.3   488.1   535.7   600.2   709.5  1232.2  9329.3 33646.8  16274.2    16287
read      376.1   365.2    74.4   131.2   152.0   315.4   399.5   454.9   496.9   548.8   621.8   745.8  1543.7  3724.4 10691.7  81441.6    81508
read      349.2   246.3    68.9   129.8   150.2   304.5   383.9   435.5   476.4   526.7   591.5   694.8  1023.8  2080.0  6265.6  87718.8    87619
read      366.9   263.3    74.4   137.7   160.9   321.5   401.4   452.7   492.8   542.8   611.4   725.2  1056.8  2636.5  8226.6  99045.6    99068
read      359.7   364.3    74.4   126.6   144.5   313.6   396.8   449.6   488.9   536.3   595.3   690.9  1080.7  4148.4 13727.4  51432.6    51267
read      382.1   938.7    74.4   122.2   140.6   308.5   367.9   403.2   434.1   470.2   517.5   592.8  1440.6 13303.2 31899.7  11850.4    11822
read      363.0   294.5    68.9   131.8   154.3   315.3   396.9   449.4   489.3   538.6   607.0   720.5  1056.9  2897.9 10943.3  97386.6    97494
read      361.3   337.4    74.4   132.8   155.6   315.8   395.9   446.3   486.2   535.7   602.2   709.9   986.9  2658.9 12089.3  97551.0    97350
read      356.2   289.6    74.4   127.9   146.4   314.5   400.0   454.0   494.0   540.3   600.3   693.5   990.4  2223.7  8561.7  55550.8    55460
read      358.4   271.9    68.9   133.6   154.4   314.1   396.0   448.5   488.7   539.1   604.7   711.8  1005.3  2109.6 10134.1  85878.8    85984
read      388.6   397.3    74.4   133.7   155.6   324.1   410.6   465.4   507.7   561.4   635.2   769.4  1644.4  4729.0 10467.7  81811.2    82043
read      363.6   300.3    68.9   128.3   146.6   317.2   407.3   462.9   502.9   549.3   611.6   708.3  1096.2  2731.9  9837.0  52763.4    52873
read      388.5   802.3    74.4   124.8   142.8   325.9   397.0   441.3   473.5   512.7   566.2   656.1  1296.5 10066.0 33925.2  13846.2    13911
read      384.3   408.5    74.4   128.6   147.7   325.4   417.2   474.4   517.7   569.7   637.6   764.4  1473.3  3115.7 13708.2  49989.2    49984
read      374.0   733.3    80.4   131.9   153.3   311.8   363.9   394.4   419.2   450.1   489.9   565.5  1640.6 10121.3 29749.2   9312.0     9274
read      367.8   513.5    74.4   128.0   145.1   313.8   396.0   450.4   489.1   532.6   585.7   685.7  1110.5  6818.4 28119.7  27155.8    27187
read      398.4   594.2    74.4   128.6   146.5   331.8   423.0   480.2   523.3   576.4   653.0   779.0  1315.2  6733.8 31350.6  18768.4    18735
read      370.5   333.3    68.9   132.0   153.7   319.8   403.6   458.5   500.0   550.3   621.8   741.5  1122.9  3337.1 11996.0  86455.8    86505
read      375.6   296.7    68.9   136.6   160.0   327.7   412.5   467.2   508.5   561.2   631.0   747.1  1068.7  2725.1  9916.5  93064.2    93039
read      366.0   316.7    74.4   130.4   150.9   318.5   405.6   460.7   501.7   550.9   618.8   733.5  1045.2  2691.8 12620.8  76017.0    75999
