Random waveform, supplied seed
Total number of intervals = 156 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586)
Average QPS expected = 49484
Timestamp start: 1715789395114
Timestamp end: 1715790176046

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      431.2  1275.9    74.4   134.1   159.2   305.4   352.6   383.1   406.7   436.5   484.3   610.9  2921.5 24406.1 37293.9   7486.4     7434
read      359.0   387.0    74.4   128.5   147.2   304.9   386.2   438.2   479.0   528.4   590.8   701.4  1185.7  4234.8 14862.5  67088.6    67201
read      387.0   497.7    63.8   132.5   154.1   311.9   392.5   445.9   488.4   541.0   615.3   752.9  1811.5  5402.5 19989.3  86001.8    85927
read      354.7   335.9    74.4   128.9   147.5   305.3   387.3   438.0   476.9   523.2   583.1   687.1  1172.2  4030.1  8738.6  63971.4    63953
read      349.1   312.2    74.4   126.7   144.3   311.7   393.2   445.1   482.3   522.9   574.1   657.2   935.1  2586.9  9239.6  31610.0    31595
read      355.5   301.1    74.4   131.7   152.1   306.9   386.2   436.6   476.6   526.4   591.4   701.6  1117.8  2977.3  9198.4  87875.6    87879
read      356.2   667.0    80.4   137.4   162.6   302.0   344.1   370.3   391.2   417.3   455.7   532.6  1382.7  9422.7 28285.5   7280.6     7287
read      352.7   303.5    74.4   130.5   149.3   309.6   390.4   441.1   478.7   524.2   582.6   677.4  1003.7  3498.7  9790.2  61938.4    62295
read      423.8  1318.5    80.4   138.8   167.6   297.9   339.9   366.0   387.1   413.8   453.0   538.8  3790.0 20116.7 38669.9   6549.6     6561
read      402.1   611.5    74.4   124.3   142.5   321.0   424.2   489.5   540.6   614.9   716.6   861.0  1304.7  6738.8 31806.4  22555.4    22532
read      355.9   335.2    74.4   129.4   147.8   306.0   387.8   438.6   477.8   525.1   586.4   695.1  1252.0  3066.7 11118.2  60680.4    60653
read      371.1   368.2    74.4   129.3   147.8   309.9   393.6   447.0   488.5   538.4   606.8   740.0  1592.8  4129.9 12053.8  59010.2    59076
read      362.8   295.8    74.4   130.1   148.5   308.2   392.0   446.1   487.6   538.3   607.3   732.1  1355.0  2701.9  9213.7  59979.6    60154
read      383.4   443.4    68.9   125.6   143.0   319.1   416.0   473.1   516.3   572.1   661.5   814.3  1214.7  6092.1 18275.6  22988.0    22964
read      366.0   591.8    80.4   134.3   159.9   316.6   368.9   402.2   429.1   463.0   508.1   595.3  1373.6  6870.8 31425.7   8207.4     8172
read      380.7   613.8    68.9   120.9   137.9   304.3   396.9   454.7   495.9   544.2   613.7   766.8  1541.3  8477.7 29657.9  27688.2    27652
read      353.4   349.1    74.4   122.9   140.9   305.0   390.8   445.5   485.7   531.8   589.2   690.0  1157.9  3553.0  9212.4  37598.8    37594
read      402.5   318.1    74.4   124.4   143.1   329.8   441.2   513.8   571.0   648.2   752.3   901.3  1349.5  3139.0  9045.9  24546.2    24367
read      380.2   551.7    74.4   126.3   144.1   314.7   403.3   459.9   501.0   547.8   610.8   731.0  1352.1  6813.6 22151.6  33963.4    33771
read      354.3   241.1    68.9   132.1   153.0   309.7   388.7   439.9   480.2   531.7   600.7   711.9  1036.9  2105.5  7905.0  85107.2    84944
read      364.7   367.2    68.9   133.7   155.0   312.3   394.2   446.8   487.6   538.3   606.5   719.7  1090.4  3859.7 11717.8  85805.4    85666
read      350.2   282.1    74.4   128.9   146.8   307.4   390.1   443.8   482.9   529.3   588.0   685.2  1009.0  2457.1  9275.7  51858.8    51918
read      350.2   311.7    74.4   126.5   143.7   305.1   387.7   441.5   481.1   526.5   582.6   679.2  1101.4  2888.2 12857.2  34490.4    34406
read      349.1   266.5    74.4   127.0   144.1   311.8   395.7   448.8   485.9   527.1   577.8   663.3   986.3  2331.5  9801.5  28756.2    28664
read      343.4   316.6    74.4   125.3   142.8   303.3   381.6   434.8   474.3   518.9   574.5   661.4   963.1  2128.1  9394.7  38216.4    38289
read      443.8   687.1    74.4   126.1   144.8   341.0   470.0   556.3   623.1   692.6   777.4   907.8  1564.4 11681.5 29201.1  20555.0    20658
read      435.5   877.6    74.4   128.3   148.3   349.1   450.4   509.0   546.9   589.9   646.9   745.4  1603.1 10154.4 36767.5  13823.0    13840
read      375.9   360.6    68.9   136.3   159.2   320.0   401.1   453.8   495.1   546.2   618.7   741.9  1265.5  3954.9 13279.1  93451.4    93419
read      371.1   363.9    74.4   137.7   160.7   318.7   401.6   454.8   495.7   545.3   614.6   730.2  1102.8  3332.2 13795.0  98385.6    98284
read      357.9   290.5    74.4   131.1   150.5   310.4   393.2   446.1   486.4   534.7   595.6   704.0  1108.7  2738.1  8649.1  71109.6    71313
read      359.5   488.8    74.4   121.8   139.7   303.8   387.2   442.1   483.5   531.1   589.8   693.6  1265.9  4287.8 20188.5  42023.8    42089
read      356.1   389.0    68.9   123.2   141.4   308.6   391.6   445.1   484.5   531.1   589.4   688.6  1093.1  3385.4 12650.1  46555.4    46458
read      341.8   445.3    68.9   119.0   135.9   295.6   379.6   432.6   469.1   508.8   559.0   639.3   955.6  4375.8 26215.1  30848.8    30755
read      343.9   365.5    68.9   121.6   139.4   301.6   382.1   434.0   472.3   517.7   574.3   665.4  1038.4  2336.0 10658.4  43104.2    42889
read      358.5   351.1    74.4   130.9   152.3   306.1   386.9   438.6   479.7   531.4   598.7   715.1  1143.7  2984.7 10914.4  93489.2    93552
read      348.6   264.7    68.9   127.5   145.9   304.1   387.0   439.9   481.1   530.1   590.7   689.1  1052.3  2009.7  8828.4  65566.0    65694
read      337.7   278.7    74.4   121.6   138.3   299.1   384.0   436.0   473.3   513.1   561.5   636.2   919.0  4095.4  9943.4  29630.8    29574
read      350.3   269.0    68.9   127.5   145.3   308.6   393.9   447.1   486.5   532.0   588.3   681.2  1001.4  2206.9  9923.0  51298.0    51355
read      355.2   376.5    74.4   128.9   147.7   303.0   385.3   437.9   478.3   526.1   587.5   688.8  1095.1  4017.7 12845.5  67496.2    67361
read      361.4   536.1    68.9   119.2   136.1   313.1   383.9   430.5   466.9   512.4   577.6   681.6  1224.8  7527.6 29275.3  16258.6    16287
read      370.1   317.7    68.9   130.3   150.6   309.5   390.5   444.3   488.1   541.4   613.4   744.9  1588.2  2942.2  9109.7  81458.6    81508
read      358.4   339.6    68.9   131.9   153.1   309.9   388.4   439.1   480.3   532.8   600.7   710.8  1080.3  2678.9 12208.2  87500.2    87619
read      367.6   325.1    68.9   137.2   160.2   316.9   396.9   449.0   489.1   539.8   608.9   725.0  1152.7  2639.5 12562.0  99093.2    99068
