Random waveform, supplied seed
Total number of intervals = 164 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953)
Average QPS expected = 49561
Timestamp start: 1715795131356
Timestamp end: 1715795952161

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      305.0   432.5    74.4   131.8   154.6   279.7   315.6   336.3   351.2   370.3   396.0   443.6   657.9  5913.1 19389.2   7457.8     7434
read      517.7   922.0    74.4   136.9   161.4   366.1   475.2   550.1   614.4   704.9   860.9  1274.2  2922.7 11972.5 32310.2  66882.4    67201
read      380.2   376.8    68.9   133.4   156.2   327.6   410.1   462.0   502.8   554.1   624.9   745.1  1255.5  3966.2 11843.6  85819.4    85927
read      374.1   355.1    68.9   129.5   149.6   321.8   405.7   457.9   497.8   545.6   609.3   719.5  1422.0  4044.9  9966.1  64086.8    63953
read      347.9   312.7    68.9   119.9   137.5   308.2   388.3   437.8   477.5   521.2   573.4   662.5  1077.3  3013.5 10895.8  31731.0    31595
read      378.5   363.6    74.4   134.4   157.4   329.7   412.0   463.4   503.2   552.7   622.6   738.8  1161.3  3692.6 11032.9  87574.8    87879
read      363.6   892.6    74.4   132.4   158.2   297.1   339.0   364.6   385.1   411.2   449.0   527.2  1843.2 10513.8 31973.9   7309.8     7287
read      379.6   459.4    74.4   129.1   148.4   317.8   400.9   452.8   493.6   542.6   608.2   731.0  1658.4  5106.1 13712.6  61949.6    62295
read      366.6   946.5    80.4   139.5   166.9   290.9   330.2   353.4   370.8   395.6   433.2   510.5  2053.0 13826.5 31402.5   6518.6     6561
read      376.0   486.9    74.4   121.5   139.4   316.9   401.5   454.7   495.5   543.2   616.1   754.5  1337.9  5486.3 19559.9  22465.8    22532
