Random waveform, supplied seed
Total number of intervals = 164 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953)
Average QPS expected = 49561
Timestamp start: 1715793231209
Timestamp end: 1715794052060

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      432.9  1286.5    68.9   138.7   165.6   317.5   364.9   393.3   415.8   445.4   491.4   608.4  2825.2 30552.9 37162.1   7509.6     7434
read      386.9   467.1    74.4   132.7   153.1   326.1   411.6   463.4   503.3   552.3   619.6   741.1  1528.5  5005.1 18364.6  67232.4    67201
read      428.5   641.1    74.4   141.6   166.5   347.5   437.4   494.7   538.6   592.5   671.6   836.9  1747.1  8751.7 30749.6  85883.0    85927
read      387.9   457.5    74.4   132.6   152.9   328.1   414.3   466.8   507.3   556.6   623.2   749.2  1555.9  4891.2 16069.2  64001.8    63953
read      363.9   412.8    74.4   129.4   148.3   324.9   400.1   448.2   485.6   528.2   578.0   660.4  1020.3  5435.3 19013.9  31473.6    31595
read      374.9   310.5    74.4   136.6   158.9   327.3   411.8   464.5   504.8   553.6   620.4   728.9  1172.9  2667.8 11829.9  87750.6    87879
read      384.4  1038.4    80.4   137.2   163.4   304.4   346.8   373.0   393.5   418.8   457.9   538.5  2023.2 10898.9 38202.7   7297.6     7287
read      456.9   772.5    74.4   133.5   155.2   335.4   425.6   484.8   532.6   595.9   699.6  1160.6  2317.3 10219.9 30711.0  62105.2    62295
read      326.3   448.9    86.8   139.2   166.1   287.8   326.2   348.0   366.0   388.6   421.8   491.7  1583.7  6138.8 20894.0   6542.8     6561
read      434.2   695.4    74.4   130.2   149.9   343.4   447.6   517.0   572.7   645.3   748.6   903.9  1453.9  8567.3 31719.6  22679.4    22532
read      383.8   385.7    68.9   130.0   149.8   324.4   409.3   461.0   501.0   549.3   615.7   747.7  1645.9  3997.1 12086.5  60804.8    60653
read      372.9   459.9    74.4   129.7   149.1   320.8   402.0   450.7   488.9   535.9   595.3   701.1  1330.0  6546.9 14906.3  59138.0    59076
read      384.3   422.8    68.9   132.9   153.0   334.5   420.3   470.6   509.3   557.6   620.6   727.6  1390.1  3934.1 12819.8  60223.4    60154
read      389.2   425.2    68.9   126.9   145.5   327.6   421.6   480.5   524.6   582.0   678.8   838.8  1229.2  4674.7 16084.0  22927.0    22964
read      348.7   477.4    74.4   130.7   155.3   311.2   360.2   389.0   410.6   437.7   480.1   552.3  1335.6  4576.7 16164.0   8176.2     8172
read      369.2   707.3    68.9   118.5   135.8   306.3   386.8   434.9   472.2   515.7   569.7   666.5  1155.5 10384.0 35362.0  27650.2    27652
read      347.3   286.7    68.9   121.5   139.3   312.7   391.9   439.2   478.2   523.5   577.2   660.4  1032.5  2638.7  9775.3  37773.6    37594
read      389.5   401.4    68.9   123.6   142.1   322.5   420.3   485.5   534.9   601.1   703.7   867.5  1210.4  4046.6 15795.0  24366.0    24367
read      385.1   509.4    68.9   125.8   145.1   327.2   412.3   469.3   511.1   559.0   621.3   741.5  1279.0  7661.4 23059.3  33826.4    33771
read      382.3   366.8    68.9   136.5   159.4   336.5   420.4   471.0   510.9   561.6   629.9   740.8  1154.7  3205.7 10512.5  84836.2    84944
read      381.4   304.4    68.9   136.3   159.6   334.7   418.7   470.3   510.7   563.2   633.7   749.8  1176.4  2796.4  8510.5  85784.6    85666
read      361.2   332.0    68.9   128.3   147.5   324.9   408.1   457.7   495.4   540.1   594.0   680.5   963.4  2998.0 12712.2  51921.2    51918
read      353.6   318.0    74.4   127.2   145.2   319.4   396.7   443.9   482.1   524.9   575.7   652.2  1021.9  2562.1 10889.0  34246.2    34406
read      368.1   492.6    63.8   123.8   142.3   320.1   400.8   452.2   491.6   534.0   584.7   671.3  1124.7  6634.5 20718.5  28641.6    28664
read      351.7   309.5    74.4   122.6   141.1   316.2   396.0   446.3   486.1   531.6   584.6   665.3   954.8  2326.2 12136.0  38301.0    38289
read      405.3   788.4    68.9   121.3   139.2   321.1   408.4   463.3   506.8   563.9   645.7   783.6  1486.5 11090.7 31633.1  20658.2    20658
read      437.6   942.7    74.4   129.5   149.0   341.4   417.9   470.5   513.2   561.4   627.9   746.2  2280.7 10418.0 32348.3  13797.6    13840
read      447.6   439.4    68.9   148.7   177.7   376.3   469.8   528.2   573.8   633.6   729.1   940.6  1758.5  4345.8 12976.5  93412.6    93419
read      388.5   394.4    68.9   140.9   167.0   342.2   423.5   471.6   510.2   561.3   631.7   752.5  1078.1  3789.0 16568.3  98382.0    98284
read      372.7   311.9    68.9   130.4   151.2   319.9   402.6   455.6   497.0   546.3   614.6   735.8  1427.1  2989.4 10365.8  71249.4    71313
read      364.1   262.7    68.9   129.2   148.3   327.1   407.9   459.0   498.2   544.0   600.3   692.6  1149.1  1981.8  9258.6  42016.4    42089
read      363.8   396.3    68.9   128.3   147.3   325.4   407.3   457.2   495.3   539.5   593.6   677.8  1013.0  2744.3 12839.2  46487.0    46458
read      338.1   246.9    68.9   119.3   137.0   307.3   385.8   433.6   471.9   514.4   564.0   636.7   914.4  2096.8  8890.9  30569.8    30755
read      357.1   311.2    68.9   123.5   142.5   321.2   402.5   453.1   492.8   538.1   591.5   676.5   964.0  3598.2 10347.7  42845.4    42889
read      355.2   307.0    68.9   130.9   153.0   314.2   391.8   439.1   478.0   526.7   590.1   690.8   968.6  2228.6 12485.4  93795.8    93552
read      358.2   266.7    68.9   128.6   148.5   318.6   400.7   450.7   489.6   536.1   595.2   690.2  1044.8  2348.8  7962.1  65634.0    65694
read      349.2   288.5    74.4   125.7   143.4   316.3   392.0   439.5   476.4   517.9   567.3   641.4   981.4  2977.2  7959.7  29526.0    29574
read      356.2   270.8    74.4   128.0   147.0   321.5   403.2   452.4   490.7   535.9   590.9   676.5   963.6  2279.2 10060.0  51591.0    51355
read      371.9   378.7    74.4   130.8   151.0   325.0   410.4   462.9   503.1   550.3   614.4   716.1  1188.6  3043.7 13502.7  67280.6    67361
read      413.3   781.5    74.4   127.2   145.4   335.0   414.2   463.7   504.4   556.4   632.4   760.9  1559.7  9056.6 31259.4  16300.2    16287
read      411.2   460.4    68.9   132.1   155.5   339.5   424.8   479.3   524.5   583.3   668.3   838.3  1820.0  4610.9 15185.4  81600.4    81508
read      364.9   349.8    68.9   129.0   150.8   319.1   399.2   449.5   489.5   539.6   605.8   717.4  1072.2  3320.1 12659.2  87699.8    87619
read      374.9   306.5    68.9   136.5   161.3   331.7   411.2   460.3   498.9   547.3   616.1   731.1  1075.9  3044.4 10053.7  99248.2    99068
read      350.4   359.4    68.9   124.2   142.9   311.1   390.1   436.7   475.3   520.7   576.2   660.4  1002.0  3187.9 15533.2  51139.0    51267
