Random waveform, supplied seed
Total number of intervals = 164 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953)
Average QPS expected = 49561
Timestamp start: 1715792204746
Timestamp end: 1715793025598

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      446.7  1324.4    74.4   141.7   170.6   323.3   374.4   403.8   427.5   459.3   504.6   612.5  3121.3 28610.8 37689.6   7404.6     7434
read      372.3   300.3    74.4   131.7   151.4   327.0   418.0   471.1   511.3   558.2   620.3   726.4  1085.4  3078.6  9454.8  66991.4    67201
read      401.1   449.8    74.4   137.7   161.3   335.4   423.5   478.3   521.1   574.6   647.5   798.0  1617.3  4481.9 13171.5  86062.2    85927
read      382.0   475.1    74.4   130.8   150.8   326.0   412.9   466.2   506.7   555.9   620.8   739.8  1415.8  3530.1 21538.6  63841.4    63953
read      353.7   279.4    68.9   125.8   143.8   320.6   402.6   453.7   492.5   534.1   584.2   664.6   988.3  2299.5 12352.8  31654.2    31595
read      403.4   430.6    68.9   140.1   165.0   348.1   437.7   491.7   532.8   584.3   656.9   791.3  1260.6  5254.6 13947.2  88127.0    87879
read      384.4   824.0    80.4   140.7   168.8   316.7   364.7   392.3   413.6   440.8   484.6   559.0  1991.6  8674.5 35380.5   7275.8     7287
read      380.1   344.8    68.9   127.8   147.8   324.0   413.9   468.8   511.3   562.0   629.1   750.9  1485.5  3186.3 10759.9  62222.2    62295
read      358.7   609.4    86.8   144.6   174.6   309.2   351.1   374.3   393.3   416.2   451.5   523.9  1644.6  7957.9 30953.0   6521.6     6561
read      411.4   571.0    68.9   121.9   141.2   334.2   435.4   501.2   546.6   603.2   689.1   838.1  1448.4  6748.9 24735.4  22531.8    22532
read      372.1   321.9    68.9   125.7   145.0   318.9   408.0   463.0   503.8   553.2   620.4   734.8  1429.6  2988.3 11478.2  60684.8    60653
read      387.0   536.8    68.9   125.8   145.7   320.4   408.9   463.5   505.4   555.7   622.2   741.7  1553.1  7776.1 29485.0  59129.8    59076
read      379.6   428.7    68.9   128.9   148.5   325.1   414.0   468.1   509.3   557.8   622.6   732.2  1329.1  5512.5 13108.9  60131.2    60154
read      384.4   399.0    74.4   122.4   140.8   326.4   427.3   489.0   532.7   585.7   669.1   809.6  1114.2  4480.0 15277.5  22942.2    22964
read      386.9   835.1    80.4   137.0   162.5   324.8   377.3   407.9   431.8   464.2   506.8   585.0  1651.3 10815.7 36911.3   8188.4     8172
read      359.3   271.4    74.4   125.4   143.6   319.3   406.6   460.4   498.7   538.6   587.2   676.2  1109.0  3203.6  7859.0  27435.8    27652
read      367.0   318.3    74.4   126.2   144.9   326.0   410.6   463.6   504.3   550.2   606.6   696.6  1215.7  2636.1  9320.9  37472.8    37594
read      413.3   597.8    74.4   126.2   144.9   333.1   438.9   506.5   553.0   614.7   712.7   877.7  1414.5  6069.2 30268.3  24346.4    24367
read      362.8   362.4    68.9   124.3   142.7   316.9   403.4   458.4   499.8   544.5   599.7   690.2  1109.5  4269.5 11773.9  33762.4    33771
read      369.8   287.0    68.9   133.4   154.9   325.5   409.4   461.4   501.2   549.2   615.4   724.8  1120.6  2560.3  8088.1  84712.0    84944
read      379.7   404.4    68.9   135.0   157.4   333.8   419.6   471.2   510.5   560.7   626.9   735.6  1051.9  2926.7 17156.5  85785.2    85666
read      359.4   282.9    74.4   126.9   145.5   324.2   409.1   460.3   499.7   545.3   602.3   688.6  1002.4  2049.5  6365.6  51993.8    51918
read      365.5   369.1    74.4   126.0   144.6   324.4   407.6   461.8   502.0   545.7   598.3   681.3  1084.6  4466.9 11857.2  34460.0    34406
read      359.4   386.3    74.4   125.2   143.3   320.1   405.3   459.1   496.8   536.6   584.2   659.1  1006.8  3301.1 15864.4  28693.6    28664
read      364.9   439.2    74.4   125.3   143.6   320.6   402.4   454.7   494.9   538.7   590.6   672.8  1094.6  5317.5 16145.0  38207.8    38289
read      437.8   656.1    74.4   125.7   145.2   349.4   472.2   554.1   618.4   688.0   770.2   886.7  1292.2  9117.2 29772.6  20763.2    20658
read      405.7   445.3    74.4   124.5   145.3   355.9   455.2   515.2   551.2   590.3   640.2   734.5  1265.2  5472.7 17613.2  13882.4    13840
read      400.6   466.4    68.9   137.9   162.4   340.7   426.8   480.9   522.6   574.2   641.9   776.6  1430.1  4815.3 16674.6  93378.6    93419
read      458.2   469.7    74.4   148.4   178.5   396.6   502.7   560.9   603.8   659.7   745.4   943.0  1362.4  4893.4 16116.7  98292.4    98284
read      363.5   340.7    63.8   128.7   148.2   320.5   405.1   456.3   495.5   541.4   600.7   699.9  1039.7  3324.9 11620.7  71389.2    71313
read      370.2   383.4    74.4   126.3   145.1   325.8   406.7   457.8   496.9   542.1   598.0   697.1  1259.7  4175.7 10131.0  42249.2    42089
read      369.6   313.2    68.9   126.9   146.0   323.8   409.0   462.0   503.1   550.1   609.5   709.6  1309.4  2970.6 10195.0  46458.0    46458
read      353.0   254.2    68.9   125.2   143.6   319.8   404.6   458.4   497.4   539.0   586.6   660.6   925.5  2013.5 10039.5  30747.8    30755
read      355.2   312.7    74.4   123.9   142.8   318.5   400.8   452.3   492.2   536.9   590.1   670.1   982.1  2374.5 10590.8  43058.2    42889
read      370.0   311.1    68.9   134.6   157.4   327.0   408.4   459.0   498.5   545.9   611.2   721.4  1073.4  2648.8 10030.8  93265.2    93552
read      356.6   253.5    68.9   127.6   146.6   318.2   403.1   454.5   493.5   539.7   597.0   685.5  1051.8  2252.2  7741.4  65874.2    65694
read      346.3   304.0    68.9   122.4   140.1   311.1   396.1   448.7   487.6   528.3   574.5   639.3   928.3  2288.8 12010.5  29677.6    29574
read      365.4   364.7    68.9   127.2   146.3   326.1   408.5   458.2   496.4   541.5   597.5   683.7  1066.3  3838.2 12426.1  51261.6    51355
read      365.5   284.4    74.4   130.4   150.1   326.6   414.2   467.1   506.8   553.1   612.3   707.0  1005.5  2013.1  9680.9  67118.4    67361
read      395.1   669.9    74.4   125.6   144.4   337.5   417.4   464.1   501.1   545.6   608.6   713.9  1435.2 10201.8 31365.8  16348.4    16287
read      393.7   430.0    68.9   131.5   153.3   328.3   413.8   466.9   509.3   561.7   632.3   775.8  1693.5  4550.5 13603.7  81354.4    81508
read      380.8   327.0    74.4   135.5   158.0   335.6   421.5   474.6   515.5   566.5   632.0   742.1  1104.8  3141.1  9170.6  87509.6    87619
read      383.9   293.6    68.9   140.6   165.5   340.4   424.4   475.3   515.2   565.4   633.3   753.6  1098.9  2132.6 10011.3  99091.6    99068
read      367.0   390.3    68.9   127.0   146.2   325.7   410.1   460.2   499.0   544.3   600.5   688.5  1065.8  3921.7 14049.9  51277.0    51267
read      373.7   584.8    74.4   129.3   149.2   332.9   395.1   432.1   464.1   502.0   549.1   633.3  1118.1  7380.8 29033.6  11878.4    11822
read      417.5   359.5    68.9   142.9   169.9   359.3   448.2   501.3   542.7   596.8   682.2   848.9  1547.1  3293.5 12309.6  97406.4    97494
read      395.5   391.8    68.9   141.7   167.3   346.4   432.9   485.2   525.4   575.8   643.6   769.3  1106.6  4246.7 13861.1  97322.8    97350
read      363.8   294.0    68.9   128.2   147.7   327.7   412.8   463.1   501.4   545.5   602.9   689.6  1002.5  2434.4 10206.9  55456.0    55460
