Random waveform, supplied seed
Total number of intervals = 78 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625)
Average QPS expected = 52543
Timestamp start: 1715786741185
Timestamp end: 1715787521722

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      382.2   893.1    74.4   134.2   159.8   301.1   350.5   379.6   401.9   430.6   469.6   564.2  2620.5  9658.7 36417.6   7404.2     7434
read      394.0   530.5    68.9   131.4   152.6   328.4   414.2   465.3   505.4   555.5   625.0   757.2  1596.4  6813.6 28085.2  67099.3    67201
read      384.3   361.0    68.9   134.7   157.9   333.6   417.4   466.9   506.0   556.3   628.1   748.7  1300.5  3859.0 12662.5  85975.0    85927
read      378.7   420.9    74.4   131.0   151.5   329.3   413.7   462.5   500.2   546.6   609.1   719.9  1338.7  4452.3 14889.1  64049.6    63953
read      373.8   499.0    68.9   123.9   142.9   323.8   406.4   456.5   493.4   536.7   590.1   687.4  1204.3  5680.4 17209.1  31622.5    31595
read      395.4   479.4    68.9   132.5   156.5   333.8   416.5   466.0   506.2   559.4   634.3   773.9  1541.7  5881.9 19919.3  87898.7    87879
read      394.5  1050.3    74.4   130.7   156.9   296.7   345.5   374.0   395.8   422.7   460.8   546.9  2706.7 12573.5 36920.8   7252.3     7287
read      369.6   360.8    68.9   129.6   149.5   322.2   406.3   456.1   493.8   540.2   600.2   704.8  1257.7  3991.6 11798.8  62180.9    62295
read      342.3   625.9    80.4   138.0   167.2   294.8   340.2   366.7   386.2   409.3   443.4   511.3  1291.7  7568.9 31876.4   6613.5     6561
read      417.3   683.9    68.9   121.2   140.2   321.6   427.6   492.1   543.9   620.1   724.8   874.8  1509.7  9261.4 31593.8  22565.2    22532
read      369.3   348.6    68.9   129.3   149.5   326.5   411.3   461.2   499.2   545.7   607.3   707.5  1127.5  2622.5 14021.4  60573.6    60653
read      371.0   388.8    68.9   128.5   148.9   324.5   408.7   458.2   495.4   541.1   600.9   702.5  1248.9  3985.5 13312.0  59083.1    59076
read      369.1   338.5    68.9   127.2   147.1   326.5   410.9   460.3   498.2   544.3   604.7   706.6  1180.7  2743.7 12401.0  60147.4    60154
read      427.6   655.7    68.9   122.8   142.3   329.4   444.9   521.5   590.6   680.0   778.7   917.0  1459.7  8431.4 26651.4  22984.5    22964
read      430.2  1311.7    74.4   132.4   159.7   321.2   381.8   414.9   439.0   468.3   508.9   600.9  2413.5 24140.4 44206.7   8128.6     8172
read      367.2   495.7    68.9   125.3   143.4   314.3   397.2   448.1   484.7   526.8   581.5   693.4  1188.1  5763.1 27536.0  27674.4    27652
read      360.7   379.2    68.9   125.3   143.9   319.7   399.8   448.2   484.8   528.2   582.0   672.4  1122.8  4307.9 13450.0  37627.4    37594
read      432.8   758.8    74.4   127.1   145.8   322.0   429.2   495.7   552.1   639.7   764.9   934.9  1661.7 10448.8 31823.6  24270.4    24367
read      358.9   497.0    68.9   124.4   142.3   311.6   392.3   441.1   477.2   519.7   571.3   659.3  1153.7  4683.2 20660.1  33699.3    33771
read      383.4   330.7    68.9   133.5   157.0   333.9   418.1   467.7   506.5   557.2   629.4   751.9  1373.9  3182.7  9891.2  85003.4    84944
read      382.8   377.9    68.9   132.2   155.4   332.4   415.5   466.0   505.9   557.7   628.6   746.8  1321.7  3216.9 12448.3  85705.1    85666
read      371.9   413.0    74.4   126.8   146.3   328.5   413.2   463.0   501.6   547.5   606.6   701.4  1172.5  2722.4 15750.5  51937.5    51918
read      352.9   336.1    68.9   122.7   141.2   316.1   398.0   447.2   483.4   525.3   575.8   657.3  1026.8  3126.2 12677.3  34475.4    34406
read      365.3   521.6    74.4   126.6   145.0   314.6   394.8   444.0   479.0   519.2   568.9   653.9  1153.4  5990.1 18863.0  28652.3    28664
read      370.1   279.8    68.9   130.7   150.4   337.8   417.3   464.4   500.9   543.2   594.5   682.3  1121.7  2467.5  9917.6  38155.9    38289
read      435.1   872.8    74.4   129.5   148.0   332.6   432.6   491.3   538.4   605.6   708.9   865.8  1608.4 12276.6 35838.7  20675.0    20658
read      360.7   624.9    74.4   129.3   146.8   314.9   381.6   415.9   440.2   469.0   507.6   586.2  1143.1  8123.5 31183.3  13801.4    13840
read      395.8   357.9    74.4   142.0   167.1   349.2   433.5   483.7   522.8   572.9   641.1   763.5  1161.5  3680.7 12079.7  93461.2    93419
read      399.8   325.0    68.9   144.7   171.6   354.3   437.7   488.3   528.1   579.6   650.6   779.7  1201.4  2909.0 10715.2  98237.7    98284
read      376.9   394.8    68.9   132.3   153.1   331.7   417.5   467.1   504.6   550.2   612.6   713.2  1133.1  4054.3 12969.0  71382.7    71313
read      368.5   379.3    74.4   129.8   149.5   335.7   415.0   461.1   496.8   539.2   590.9   674.3  1057.6  2280.1 14131.7  42017.9    42089
read      363.8   307.5    68.9   129.3   148.8   332.4   413.0   458.7   493.2   534.8   586.2   669.2  1009.1  2191.7 12183.2  46441.1    46458
read      358.4   446.8    74.4   128.3   146.9   318.2   396.4   443.7   478.3   517.6   565.7   638.6  1007.9  5557.0 16599.3  30724.6    30755
read      368.0   379.2    74.4   129.7   149.0   333.1   412.5   458.9   494.3   536.2   588.4   671.4  1034.1  4237.5 13451.5  42853.4    42889
read      387.6   344.0    74.4   140.6   165.1   343.7   427.4   476.3   514.7   563.5   631.5   745.4  1104.6  2755.2 11686.2  93556.8    93552
read      375.3   355.8    74.4   132.0   152.5   332.7   419.0   467.8   504.5   548.6   607.9   703.7  1186.3  2819.2 12236.4  65624.3    65694
read      341.9   302.5    68.9   125.5   143.6   310.3   386.6   432.0   465.0   502.7   546.5   617.6   924.7  2314.2 12562.6  29443.6    29574
read      369.3   293.3    68.9   130.7   150.5   338.3   421.0   466.2   501.0   543.1   595.8   680.4  1072.1  2098.0 11751.0  51522.8    51355
read      393.7   426.8    74.4   134.1   155.6   342.4   431.1   482.1   520.2   566.9   630.2   741.7  1385.1  4907.0 15119.8  67500.0    67361
read      335.7   489.5    74.4   127.2   144.4   305.8   374.0   408.7   433.1   461.0   496.5   550.3   809.9  7006.3 28297.3  16259.4    16287
read      382.2   398.5    68.9   135.2   157.0   332.4   418.2   468.0   506.3   554.2   622.1   735.8  1215.7  4064.8 15023.8  81480.1    81508
read      373.7   357.9    68.9   134.7   156.4   327.8   410.5   460.2   498.2   545.3   611.0   722.6  1132.7  3115.5 13289.2  87629.4    87619
read      397.7   419.4    68.9   141.4   167.4   347.4   431.5   481.5   521.2   572.3   642.4   776.9  1195.1  3467.4 14981.8  99112.1    99068
read      368.7   405.9    68.9   129.4   148.9   332.3   415.2   461.0   495.7   537.5   589.5   675.7  1027.7  4078.8 16545.7  51365.0    51267
read      338.5   593.4    74.4   128.2   145.4   304.3   358.5   387.7   407.2   431.3   462.8   519.7   814.9  8321.7 30706.8  11806.6    11822
read      389.6   355.9    68.9   140.2   165.0   342.7   426.5   475.8   515.0   565.9   635.7   757.9  1161.8  2967.1 10890.6  97349.2    97494
read      389.4   377.2    74.4   140.9   166.1   341.1   424.9   474.0   512.7   562.3   631.5   753.1  1186.8  3293.7 13994.5  97593.2    97350
read      366.1   399.0    74.4   128.2   147.6   325.0   408.7   455.9   491.1   533.9   588.3   677.4  1105.0  4318.0 12034.5  55606.1    55460
read      384.1   363.5    74.4   136.5   159.3   337.2   423.0   473.0   511.3   559.6   625.8   739.0  1180.0  3405.8 13380.1  86013.3    85984
