Random waveform, supplied seed
Total number of intervals = 446 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319)
Average QPS expected = 50126
Timestamp start: 1715815691767
Timestamp end: 1715816473097

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      395.0   813.9    86.8   151.6   181.4   334.5   385.0   415.2   438.1   468.0   506.2   576.6  1743.1  9865.1 31770.4   7502.3     7434
read      371.0   624.6    68.9   128.8   147.0   311.6   397.3   452.3   493.8   542.0   603.7   690.0  1231.8  3472.8 32822.6  67078.3    67201
read      366.6   366.4    74.4   133.1   153.8   313.1   394.9   447.4   488.2   536.1   598.2   693.3  1174.7  4824.2 12399.8  85783.4    85927
read      355.8   230.5    74.4   129.3   148.3   319.4   404.2   458.9   500.2   547.4   606.2   686.2   911.1  2207.9  4226.0  63750.9    63953
read      348.1   234.3    74.4   126.0   144.7   300.9   406.2   475.2   515.9   556.0   600.9   662.7   860.9  1881.9  6091.7  31679.4    31595
read      401.8   411.4    74.4   137.5   160.4   332.8   415.3   472.3   519.3   576.8   649.3   782.6  1780.5  4129.1 15997.3  87764.0    87879
read      396.5  1082.1    86.8   149.2   175.2   316.2   360.9   386.6   404.5   429.8   464.4   529.8  1809.4 11768.8 42820.4   7470.9     7287
read      398.3   487.7    74.4   129.8   150.0   318.0   406.0   465.5   511.7   567.7   640.6   802.4  1797.9  7358.8 15576.8  62152.6    62295
read      441.2  1261.3    93.8   162.0   191.9   334.2   377.5   402.7   422.8   446.7   481.0   548.0  3905.0 28764.9 37401.4   6526.3     6561
read      444.6   694.6    74.4   132.6   152.8   353.6   472.0   530.2   572.8   628.4   711.0   858.9  2139.9 11406.9 30743.3  22610.9    22532
read      396.8   426.9    68.9   132.0   152.9   327.3   417.7   474.4   520.5   573.9   643.3   789.1  1784.0  4186.9 14966.7  60668.0    60653
read      355.6   236.5    74.4   127.4   146.9   316.7   400.4   454.0   495.3   542.3   599.9   684.0  1040.1  2028.2  6938.4  58895.4    59076
read      353.0   238.3    74.4   127.9   146.8   313.4   396.7   450.0   491.2   538.6   596.4   681.3  1026.3  2294.6  7635.5  60036.0    60154
read      405.5   397.4    74.4   131.1   150.9   352.2   470.9   528.9   568.9   618.1   688.0   824.2  1229.1  2605.4 20510.0  22807.4    22964
read      438.2   988.9    86.8   151.7   184.8   361.6   419.7   455.1   480.0   507.4   546.9   635.3  2605.0 11376.2 37534.4   8165.7     8172
read      372.5   254.4    74.4   127.8   146.4   317.6   429.2   495.7   535.5   581.4   643.7   771.2  1094.0  2031.9  6843.9  27305.1    27652
read      351.5   339.5    74.4   127.7   146.4   304.4   398.6   464.7   511.0   556.4   609.0   676.4   915.9  1567.1  8690.3  37794.3    37594
read      440.4   689.0    74.4   131.8   151.5   349.5   473.2   533.6   577.2   632.5   718.9   869.4  1361.9  9934.8 30485.5  24178.3    24367
read      474.8   447.4    74.4   131.7   153.0   345.4   519.3   642.4   753.7   861.3   979.4  1140.8  1392.1  4609.8 17156.4  33798.9    33771
read      942.2   804.3    93.8   279.9   305.2   604.5  1445.9  1577.4  1665.8  1763.4  1863.7  1999.3  2838.2  4048.3 23952.9  85018.3    84944
read      828.5   872.5    86.8   246.9   282.8   451.6   749.8  1446.1  1546.1  1646.8  1777.4  1954.1  2842.2  7758.5 28643.9  85590.9    85666
read      406.8   571.6    74.4   136.6   156.6   339.7   424.1   475.7   518.8   575.2   656.2   813.1  1647.9  7383.0 29694.3  52180.6    51918
read      361.2   275.6    80.4   133.7   153.7   313.0   410.0   476.6   522.0   565.5   613.5   683.0   966.8  1850.9 12336.5  34442.9    34406
read      357.3   280.8    80.4   133.6   152.2   311.7   420.6   483.6   520.8   559.1   602.1   661.6   828.1  2897.2  8136.5  28748.6    28664
read      360.7   257.2    74.4   132.7   152.1   310.3   400.9   464.5   509.3   557.8   612.4   690.9  1122.2  4088.3  7805.2  38065.7    38289
