Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715639968961
Timestamp end: 1715640869477

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      485.7   968.4   160.7   240.6   266.5   403.6   449.3   474.9   496.6   523.6   564.9   659.3  2307.4 11647.6 33607.1   7422.0     7434
read      424.3   476.2   148.8   213.3   228.9   354.4   439.3   493.7   535.7   587.2   656.2   771.1  1241.5  5286.0 24097.3  67101.0    67201
read      425.2   469.1   148.8   215.5   232.3   364.9   444.9   495.4   534.8   585.1   655.8   780.4  1153.9  4140.2 15537.1  85940.5    85927
read      442.4   408.6   160.7   215.4   232.0   368.3   460.1   519.9   567.3   626.1   705.2   851.2  1428.8  3368.4 15446.3  64090.8    63953
read      447.1   482.8   160.7   211.4   227.3   383.4   496.4   554.9   594.4   636.6   688.2   776.8  1172.7  6441.2 16112.6  31653.8    31595
read      438.8   412.6   148.8   218.1   236.4   375.9   458.7   510.6   551.9   605.3   679.9   819.4  1197.4  4535.7 14247.9  87895.8    87879
read      515.5  1590.3   160.7   242.2   270.6   430.2   485.0   517.5   543.1   577.6   628.1   746.0  1975.5 11555.4 36617.1   7286.0     7287
read      425.8   411.8   148.8   213.1   228.7   357.9   449.5   508.5   553.2   606.8   672.2   780.7  1218.9  3839.3 14832.1  62260.9    62295
read      484.9   804.5   173.5   246.2   277.1   422.9   469.4   498.9   521.1   547.4   588.3   674.0  1506.5 10592.7 32157.3   6588.8     6561
read      505.3   760.3   160.7   213.2   230.0   433.8   542.1   589.4   623.6   665.7   730.1   878.4  1646.9 10512.3 32013.7  22509.1    22532
read      426.3   416.5   160.7   212.7   228.7   359.6   452.3   510.6   554.4   605.6   668.8   774.2  1182.3  3799.8 15813.6  60609.1    60653
read      425.2   417.1   148.8   212.5   228.0   355.9   447.4   508.1   554.1   608.3   674.0   777.0  1222.5  3939.8 15736.2  59089.9    59076
read      435.3   515.8   160.7   213.9   229.5   361.2   453.0   513.1   559.7   615.0   683.4   799.9  1414.5  4434.3 15525.1  60311.3    60154
read      497.9   569.8   160.7   217.3   234.0   429.2   538.7   593.0   633.8   686.7   768.9   928.0  1507.2  7642.8 26682.1  22910.1    22964
read      552.5  1371.7   160.7   239.5   266.3   426.4   483.6   517.1   543.2   579.6   638.2   811.2  3036.6 22062.4 53147.7   8140.1     8172
read      457.6   498.2   160.7   213.4   229.9   396.6   503.3   555.7   591.4   634.0   692.0   819.4  1267.1  5943.0 16194.6  27631.9    27652
read      437.3   380.5   160.7   213.6   229.9   379.2   482.0   541.0   581.8   626.5   681.5   780.0  1163.6  3033.5 12787.9  37737.8    37594
read      456.1   431.7   160.7   215.6   232.0   403.0   509.9   558.9   591.3   628.8   678.4   789.2  1274.5  4461.7 18311.0  24422.6    24367
read      445.4   448.7   148.8   214.0   230.0   382.6   494.1   552.4   590.5   631.5   680.8   767.8  1152.9  4782.4 19151.1  33742.4    33771
read      435.2   437.8   148.8   217.8   235.5   374.8   457.6   506.9   544.9   592.5   662.7   789.3  1194.0  4848.2 13285.6  84852.7    84944
read      435.0   405.4   160.7   216.9   234.6   375.4   458.8   509.0   547.5   595.2   665.9   795.3  1190.9  4353.3 13938.3  85647.6    85666
read      435.6   440.3   160.7   214.1   230.4   369.5   465.1   523.4   565.7   613.9   671.5   772.2  1253.5  4296.3 14569.7  52095.5    51918
read      433.3   378.7   160.7   212.4   227.9   370.1   482.7   545.8   585.7   628.0   675.9   746.3  1108.5  4785.6 11843.7  34432.8    34406
read      433.5   361.9   160.7   213.3   229.0   372.4   490.8   548.9   584.5   622.8   669.3   741.9  1114.5  4311.9  9891.7  28659.6    28664
read      432.9   405.3   160.7   213.0   228.9   365.9   472.9   537.0   579.8   625.0   678.5   765.0  1156.3  4147.2 14583.4  38294.8    38289
read      469.7   511.1   160.7   215.7   232.2   413.8   511.3   557.8   589.8   631.2   692.5   824.6  1378.6  7238.4 16109.4  20667.0    20658
read      471.0   619.3   160.7   221.3   239.2   425.1   497.8   534.7   561.4   593.2   643.8   747.5  1341.5  9149.6 29550.3  13784.7    13840
read      465.4   382.3   148.8   223.5   245.5   402.3   487.9   542.7   587.6   645.5   732.8   878.7  1311.4  3849.0 15006.8  93407.7    93419
read      507.8   429.3   160.7   232.5   258.7   439.7   537.7   602.6   656.9   728.9   828.1   976.0  1286.3  4552.0 15426.9  98195.5    98284
read      417.4   374.0   160.7   213.0   229.2   357.7   438.5   490.4   529.9   578.4   641.5   749.4  1168.7  3798.8 12750.2  71349.2    71313
read      432.8   370.2   148.8   212.1   228.1   365.3   468.4   532.8   577.0   624.8   682.5   778.3  1185.4  4394.5 11836.1  42026.2    42089
read      431.2   464.3   148.8   212.1   228.0   361.3   456.4   517.4   561.8   611.6   672.7   777.7  1225.0  5064.5 16078.2  46345.4    46458
read      463.2   772.5   160.7   211.2   227.0   371.5   493.7   556.8   596.2   638.3   691.4   807.6  1552.8  6991.9 37778.9  30840.1    30755
read      450.5   507.6   148.8   211.7   227.5   362.6   469.3   539.2   586.6   637.5   702.7   842.1  1454.4  6719.3 17291.6  42952.2    42889
read      447.0   448.1   160.7   219.4   238.7   385.1   466.7   518.9   559.8   613.1   689.3   830.7  1196.8  4817.9 15477.5  93416.7    93552
read      406.8   351.9   148.8   209.6   224.9   348.7   428.2   479.5   519.8   569.0   630.8   730.5  1152.1  3188.5 12786.1  65677.2    65694
read      422.2   333.8   160.7   208.2   223.4   362.6   479.5   538.8   575.2   612.9   656.8   729.9  1043.5  4392.4 12464.1  29721.4    29574
read      418.7   380.8   148.8   210.6   226.2   351.8   440.4   502.3   549.6   601.9   661.9   749.8  1172.2  4388.8 14381.7  51368.5    51355
