Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715641005862
Timestamp end: 1715641906374

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      520.0  1283.3   173.5   239.3   262.8   399.2   445.9   471.1   494.3   522.4   566.6   683.9  2750.4 22494.9 39005.1   7478.2     7434
read      416.2   398.8   148.8   214.1   229.7   355.9   431.9   480.2   518.4   566.0   629.1   740.5  1249.1  4440.9 13684.2  67100.3    67201
read      414.7   414.3   148.8   218.8   235.1   362.4   432.8   477.5   513.0   558.2   620.7   729.8  1090.7  4287.6 14945.5  85781.5    85927
read      415.5   335.7   160.7   215.1   230.5   357.9   436.4   487.1   526.9   575.9   639.4   746.2  1271.3  2931.7 13168.0  64047.3    63953
read      424.3   500.6   160.7   209.8   224.9   353.5   463.8   525.9   564.8   605.2   650.6   725.1  1098.2  6319.9 27940.1  31674.9    31595
read      422.0   380.8   148.8   218.8   236.1   368.9   440.9   486.7   522.5   568.5   633.3   755.8  1143.4  4095.6 14115.3  87934.3    87879
read      429.5   617.6   173.5   232.5   254.4   382.6   425.5   450.4   468.4   494.3   531.1   604.9  1330.3  7576.3 30650.3   7333.5     7287
read      416.4   380.9   148.8   214.4   229.7   356.0   433.0   482.6   522.7   572.5   635.1   740.3  1281.2  4167.0 13376.1  62189.4    62295
read      449.7   874.0   160.7   240.3   264.9   381.5   422.6   445.8   463.2   486.6   521.7   604.7  1527.7 10740.0 35306.8   6550.0     6561
read      444.0   416.4   160.7   212.5   227.6   385.7   493.3   541.0   572.8   609.1   659.9   787.2  1285.9  5045.6 14909.8  22556.2    22532
read      413.8   340.7   160.7   213.2   228.5   357.4   437.1   488.4   528.7   577.4   638.1   738.3  1180.6  3176.8 13030.3  60781.3    60653
read      411.0   328.5   148.8   211.3   226.6   356.6   436.9   488.7   528.6   576.8   636.0   731.7  1156.8  2970.7 13448.3  59056.0    59076
read      424.6   455.2   160.7   213.2   228.9   362.8   442.9   493.9   533.9   583.0   646.0   752.9  1251.4  4941.9 17143.3  60205.9    60154
read      469.8   557.9   148.8   213.9   229.6   399.1   509.6   561.4   597.1   641.4   721.1   889.4  1406.1  5371.2 30229.5  23001.9    22964
read      444.2   642.4   160.7   240.4   263.1   401.7   448.8   473.3   493.9   517.8   553.3   632.4  1243.2  7255.0 31287.6   8159.5     8172
read      446.0   476.7   160.7   212.2   227.4   379.5   500.8   558.5   594.4   632.7   680.6   767.7  1179.4  5860.0 15989.7  27629.2    27652
read      414.6   341.5   148.8   208.5   223.4   352.8   448.4   512.3   556.8   603.8   655.8   736.6  1134.0  2579.1 14167.4  37717.2    37594
read      447.3   466.4   160.7   210.5   226.0   379.3   490.5   541.3   575.8   616.2   674.3   824.1  1283.6  5733.9 15550.9  24356.0    24367
read      422.6   473.7   148.8   209.2   224.2   352.5   454.6   522.4   563.6   605.1   651.1   727.6  1150.0  5925.1 23159.0  33844.0    33771
read      427.0   442.4   160.7   219.4   236.3   369.4   442.7   488.9   525.7   573.5   638.8   762.9  1180.7  5070.6 15024.3  84838.9    84944
read      426.4   446.8   148.8   219.4   236.2   367.6   440.4   487.1   523.4   570.0   636.1   763.2  1206.1  5536.7 16695.9  85767.8    85666
read      415.6   372.1   148.8   211.3   226.4   355.8   437.9   492.4   534.8   585.3   645.9   744.6  1231.4  2996.4 14598.8  51813.8    51918
read      412.3   414.3   148.8   207.3   222.1   350.4   443.7   507.4   545.4   587.9   635.4   711.2  1093.4  4948.9 14842.0  34395.5    34406
read      419.8   459.2   160.7   210.0   225.3   360.2   463.2   519.9   554.0   591.4   636.4   714.3  1067.2  5573.9 23959.4  28666.6    28664
read      417.1   343.2   148.8   209.1   224.5   355.2   449.4   513.2   557.0   604.6   658.1   744.8  1155.7  2635.3 12016.2  38284.2    38289
read      452.5   503.5   160.7   214.1   229.7   392.4   489.6   533.9   564.8   601.7   658.8   799.1  1322.6  7620.6 19356.5  20750.4    20658
read      460.9   693.7   160.7   221.9   238.5   403.0   474.0   506.8   533.2   566.4   620.1   740.8  1408.3  9237.0 31268.6  13902.5    13840
read      434.2   403.7   148.8   222.4   241.8   378.5   451.3   497.3   534.7   582.7   651.2   784.2  1229.5  3842.0 14353.3  93234.5    93419
read      471.1   435.0   148.8   233.2   257.6   411.8   492.3   544.0   586.1   639.3   715.3   847.7  1249.7  5089.6 14693.1  98329.7    98284
read      408.0   363.3   148.8   213.9   229.4   352.1   427.1   473.1   510.8   558.5   621.3   724.8  1201.0  3746.1 12282.6  71179.6    71313
read      424.7   457.4   160.7   211.3   226.7   356.1   448.2   509.2   555.4   604.5   661.4   744.6  1215.2  5466.9 14784.2  42059.4    42089
read      434.6   428.9   148.8   212.4   227.9   356.4   446.2   508.2   556.2   610.8   676.1   795.1  1459.3  5178.9 14613.8  46364.4    46458
read      422.9   485.5   148.8   208.8   223.8   357.0   459.4   518.5   555.9   593.6   640.7   723.4  1145.0  6633.0 22880.0  30738.7    30755
read      427.6   627.8   148.8   209.4   224.5   349.2   438.1   501.4   546.6   595.9   656.5   749.5  1326.1  6410.7 28280.6  42979.5    42889
read      447.4   448.6   148.8   222.8   242.9   386.6   462.3   510.5   549.7   602.5   678.9   821.2  1269.8  5247.8 15285.2  93442.1    93552
read      412.8   401.4   148.8   213.6   229.0   353.1   429.8   479.4   518.6   567.7   633.2   735.8  1197.4  3815.6 14185.9  65844.5    65694
read      415.5   392.9   148.8   208.2   222.9   351.8   460.1   517.7   555.0   594.0   636.1   705.3  1084.4  5543.4 12190.4  29582.6    29574
read      406.8   356.0   148.8   209.5   224.6   346.1   426.3   481.7   529.6   584.1   642.5   730.0  1161.4  2886.2 13141.9  51280.6    51355
read      412.2   384.6   148.8   213.5   228.9   352.8   428.6   477.8   518.1   566.8   629.3   733.9  1199.6  4353.6 11683.4  67401.8    67361
read      472.4   643.4   160.7   216.6   232.6   408.4   495.5   537.2   568.9   611.1   677.8   807.4  1429.8 10497.4 31053.4  16273.5    16287
read      414.4   439.0   148.8   216.1   232.3   358.7   430.6   474.9   510.2   556.2   620.2   730.8  1159.2  3818.3 16070.4  81611.7    81508
read      420.3   389.8   148.8   217.8   234.6   365.1   436.1   480.5   515.4   561.4   628.4   750.4  1245.9  4104.3 14360.1  87533.9    87619
read      442.7   447.3   160.7   225.4   246.7   388.3   460.8   506.8   543.9   590.7   658.6   782.5  1166.6  5381.5 16082.7  99177.6    99068
read      414.2   393.3   148.8   210.7   225.9   351.3   434.4   491.5   536.3   588.8   649.5   738.6  1175.7  4209.4 14654.2  51253.4    51267
read      468.2   828.2   160.7   221.1   238.4   399.3   458.0   489.6   512.2   543.2   589.5   694.2  1791.7 10939.5 31735.0  11879.3    11822
read      474.1   448.2   148.8   231.4   256.0   412.0   495.4   548.0   590.1   643.0   720.7   854.4  1303.6  5148.7 16369.2  97491.3    97494
read      474.8   479.0   148.8   231.8   256.2   410.8   492.5   544.3   585.3   636.9   712.5   850.8  1385.1  5418.2 17076.7  97398.6    97350
read      411.8   359.6   160.7   212.7   227.9   352.1   432.0   485.4   528.4   580.0   641.2   736.5  1184.8  3377.5 12438.4  55475.7    55460
read      421.9   430.1   148.8   219.2   236.2   366.9   438.8   485.1   521.3   567.6   632.2   747.0  1165.7  3793.6 16540.7  85882.4    85984
read      414.2   404.0   148.8   215.7   232.1   360.5   431.8   476.3   511.4   556.2   620.6   733.7  1135.3  4486.9 14962.6  82067.0    82043
read      408.5   349.5   148.8   210.7   226.2   350.2   429.6   483.8   527.2   578.7   639.0   729.3  1180.4  2548.6 11961.9  52924.2    52873
read      443.7   492.2   160.7   221.0   237.1   408.5   474.5   506.8   531.1   559.1   600.6   698.9  1289.7  6942.2 21434.2  13855.4    13911
read      415.4   360.7   148.8   212.6   228.0   354.2   438.2   497.6   543.9   595.8   656.4   741.6  1177.5  3061.7 13132.7  49963.4    49984
read      492.0   991.7   160.7   232.4   252.0   404.6   457.1   486.9   508.8   541.2   591.0   712.5  2037.7 14887.8 37003.5   9306.4     9274
read      440.2   432.6   148.8   211.1   226.3   369.0   481.9   538.6   574.5   613.8   664.3   775.3  1325.0  6068.6 13809.7  27180.6    27187
read      482.6   858.0   160.7   214.2   229.3   400.0   488.3   531.1   560.7   596.2   654.3   790.3  1922.0 11182.4 32225.0  18719.6    18735
read      443.0   499.9   148.8   221.2   240.0   380.7   457.4   505.0   543.2   591.9   663.5   794.1  1258.7  5903.0 24152.6  86620.9    86505
read      462.6   454.5   148.8   226.0   247.9   399.0   478.1   529.6   570.6   623.6   698.1   838.0  1368.6  5691.6 14597.3  92927.5    93039
read      418.9   457.0   148.8   216.6   232.4   361.4   436.4   484.0   521.0   568.0   630.8   735.7  1124.5  5298.1 14961.5  76027.9    75999
read      423.5   454.4   148.8   210.0   225.3   358.1   465.4   528.3   569.1   610.7   657.6   731.7  1106.1  4246.8 18003.9  32463.1    32324
read      435.3   460.5   148.8   220.1   237.7   375.2   451.7   499.0   536.8   584.6   651.2   775.8  1236.8  5768.6 15251.8  84225.0    84255
read      442.2   463.2   148.8   221.4   239.6   378.7   457.4   506.6   545.8   595.0   666.0   798.4  1351.9  5044.2 19797.7  81897.2    81759
read      425.0   365.6   148.8   213.7   229.6   358.4   461.3   529.8   574.4   619.9   670.6   745.8  1150.7  3355.8 13530.0  37300.6    37291
read      426.3   484.1   148.8   214.0   229.6   360.1   444.3   500.1   543.9   594.7   658.0   749.7  1219.8  6114.1 19076.3  53739.9    53818
read      425.6   427.1   148.8   211.2   226.4   358.8   469.3   529.5   567.5   607.3   653.6   731.6  1128.6  5578.0 12851.5  30277.6    30297
read      459.5   706.6   160.7   211.9   227.5   366.5   476.4   538.9   579.9   623.9   679.3   815.5  1641.7  7271.3 29985.0  31583.0    31569
read      432.2   455.6   160.7   212.4   228.0   359.0   456.3   520.8   566.0   614.3   670.1   768.9  1275.7  5718.6 17295.0  38850.7    38927
read      446.5   745.5   160.7   228.7   246.9   397.1   447.5   472.3   491.4   511.0   542.5   603.4  1494.6  9923.8 31586.5  10617.0    10652
read      435.1   414.8   148.8   224.8   245.4   388.1   460.6   505.9   542.4   588.3   652.1   759.9  1027.7  3491.1 17784.4  97892.3    98119
read      405.9   298.8   160.7   211.4   227.0   355.2   435.1   491.0   535.0   587.1   641.9   713.7   958.4  2345.5  9809.4  48104.6    48176
read      429.4   514.7   148.8   211.3   227.0   357.3   454.8   518.8   561.3   603.9   651.1   726.4  1272.7  6672.5 26907.1  34946.2    34929
read      397.6   380.4   148.8   211.5   227.0   350.5   424.5   470.2   505.4   546.6   599.8   678.3   903.3  3750.3 13969.3  69782.3    69735
read      412.2   338.4   160.7   214.1   228.9   377.7   478.6   519.9   545.5   573.5   605.3   651.6   826.0  4231.2 14050.9  20726.3    20753
read      399.9   344.7   148.8   215.8   231.5   356.2   426.6   468.6   501.3   540.5   591.4   675.3   924.2  4166.3 12975.9  84674.9    84642
read      410.7   316.7   160.7   211.5   226.8   359.1   449.6   507.4   549.2   596.5   646.8   712.2   930.2  2554.0 12194.1  42280.7    42333
read      405.8   364.6   148.8   212.3   227.6   356.3   437.2   486.9   524.3   568.1   622.8   698.7   970.8  3567.4 14014.4  61595.9    61587
read      396.9   435.6   148.8   212.3   227.9   352.1   424.2   467.4   500.2   539.3   590.1   669.9   865.1  4267.7 16774.9  78143.3    77998
read      410.8   339.6   148.8   221.1   239.6   372.5   440.5   482.4   513.9   552.9   605.9   689.0   897.5  2901.4 13893.3  97639.0    97625
read      412.5   325.5   148.8   214.3   229.6   370.7   476.9   523.3   551.7   581.4   615.7   664.0   829.0  2969.8 12797.5  23855.4    23781
read      384.7   219.5   148.8   212.0   227.4   347.3   425.5   470.5   504.7   544.3   592.1   657.4   780.2  1253.7  9056.0  66844.4    66723
read      401.7   253.1   148.8   211.7   228.0   361.9   459.4   512.7   545.4   578.3   614.1   661.2   747.9  1924.6 10101.5  30988.1    31016
read      393.3   233.2   148.8   210.0   226.2   359.1   441.8   489.2   524.4   564.2   607.8   660.8   759.2  1389.2  8612.9  47362.1    47394
read      378.6   195.0   148.8   215.4   232.0   351.4   414.2   451.1   478.2   511.2   554.4   624.0   779.9  1202.1  8637.5  95346.1    95335
read      408.7   603.2   173.5   251.1   278.4   370.0   398.2   414.5   426.5   439.8   462.7   505.6  1109.6  9171.1 24384.3   5250.1     5252
read      388.6   208.2   148.8   212.6   228.2   352.7   431.9   477.2   510.2   549.2   596.0   662.3   792.3  1279.1  8612.7  65818.4    65908
read      406.9   293.9   160.7   221.8   238.4   395.4   466.0   496.7   516.6   538.4   565.6   605.3   721.9  3220.8 12973.3  16833.2    16889
read      394.3   224.3   148.8   210.3   226.3   361.3   444.3   493.4   529.0   566.8   607.1   658.0   754.0  1307.8  9649.3  42896.7    42912
read      389.3   181.4   148.8   221.1   239.4   364.2   426.6   463.2   491.0   524.2   567.7   635.7   792.4  1128.0  7105.7  99941.4    99898
read      404.8   283.4   148.8   212.3   228.9   368.6   470.2   518.7   546.7   575.4   607.1   647.0   736.8  2150.9 13184.8  26438.0    26385
read      404.4   262.3   148.8   214.4   230.9   380.1   474.8   516.1   540.2   565.7   592.3   632.9   721.4  2035.2 11992.7  22613.1    22616

Total QPS = 51586.1 (46427504 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 11467593982 bytes :   12.2 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.95%,51.02%,100.00%
