Random waveform, supplied seed
Total number of intervals = 900 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570, 90992, 78961, 37791, 97764, 71081, 32361, 41597, 36321, 97570, 50500, 32308, 14115, 64826, 67795, 92688, 74427, 31361, 50686, 26859, 15666, 97479, 40641, 35398, 68885, 82658, 37588, 19382, 39597, 57154, 52183, 7024, 16027, 79406, 98199, 75565, 48872, 37140, 91170, 18318, 24202, 7149, 28608, 59337, 71066, 68555, 47586, 81864, 84384, 73197, 58808, 8661, 67893, 27081, 38973, 25147, 30015, 43619, 98527, 67442, 59250, 31042, 23168, 12188, 68103, 44810, 85198, 64988, 38245, 39413, 9583, 89844, 70336, 56324, 64001, 79935, 64293, 40603, 58949, 7297, 42332, 47325, 63001, 95603, 40233, 15311, 23880, 8459, 96950, 75208, 39389, 79892, 95654, 45055, 10973, 70015, 78241, 91472, 57947, 79016, 18117, 55130, 50438, 38809, 15631, 83728, 60616, 89642, 86682, 18798, 8916, 83253, 61390, 85247, 35826, 52616, 67912, 65530, 27950, 23562, 83872, 18090, 80935, 50284, 13437, 61010, 65969, 98525, 40014, 30989, 76195, 9419, 83382, 50487, 99073, 24343, 11299, 49053, 38640, 33282, 44180, 38929, 42429, 53509, 77120, 66346, 57710, 83337, 41488, 8265, 70185, 75176, 71811, 52045, 63492, 79305, 27434, 76065, 91823, 65659, 20183, 8397, 14212, 83901, 31621, 56730, 55549, 60016, 77359, 84857, 34274, 93817, 51283, 81228, 48280, 64296, 89835, 12545, 92345, 99448, 58449, 57739, 92294, 8834, 39340, 6847, 86653, 12989, 47510, 51089, 66139, 99350, 27400, 79376, 79562, 61622, 91360, 84701, 70509, 17321, 78722, 6275, 64585, 9575, 42440, 54234, 96591, 31465, 94808, 81865, 6282, 96809, 75508, 55540, 10663, 84006, 83175, 85153, 72310, 79113, 18032, 57218, 91097, 24182, 55787, 76268, 90804, 45083, 8053, 19821, 10566, 77802, 29156, 53062, 61968, 25153, 29596, 36211, 56063, 56353, 89677, 11860, 75005, 48350, 96204, 71725, 18626, 60873, 47905, 31640, 90774, 10192, 62085, 83520, 92971, 80033, 6417, 74495, 32228, 85817, 31895, 10253, 49107, 98566, 66662, 58588, 15600, 28659, 63254, 71483, 37160, 49101, 91115, 42957, 93229, 44583, 60820, 17550, 22756, 21612, 82520, 90393, 74425, 95225, 56946, 73744, 41681, 19132, 18821, 9217, 18228, 24442, 49637, 71586, 70276, 89488, 60300, 99488, 75519, 40705, 59463, 91633, 8994, 62782, 22010, 24895, 61174, 72176, 94719, 99088, 91961, 23992, 89076, 67926, 25852, 92784, 71985, 23347, 89019, 71176, 17354, 59658, 53874, 21238, 80615, 92120, 31155, 7346, 8208, 60295, 28272, 10028, 52318, 11045, 49261, 17462, 69115, 54066, 23968, 72045, 88423, 28204, 17303, 61869, 66230, 24043, 97567, 89289, 40434, 57781, 41718, 80432, 53804, 92648, 72505, 31232, 78504, 46583, 52370, 27817, 52079, 72028, 84262, 13915, 17352, 26270, 94456, 49608, 59189, 56016, 17540, 55660, 32791, 48343, 80543, 31186, 64406, 42596, 8784, 51544, 6651)
Average QPS expected = 51668
Timestamp start: 1715610748763
Timestamp end: 1715611650022

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      548.7  1564.2   160.7   222.7   247.0   371.6   417.2   444.6   467.8   505.1   569.4   869.6  4490.8 31398.6 37524.0   7336.0     7434
read      452.7   641.7   148.8   203.2   219.6   348.6   426.5   475.5   515.4   571.1   658.9   908.3  2222.8  8801.5 30498.5  67267.0    67201
read      430.2   455.2   148.8   207.3   225.0   360.5   434.4   482.6   521.7   571.0   641.1   793.9  1384.3  5391.8 15287.0  86316.0    85927
read      392.2   233.2   148.8   201.3   216.8   344.3   418.4   464.6   500.2   544.3   603.3   713.6  1160.9  3143.0  7634.4  63490.0    63953
read      466.6   712.4   160.7   205.4   222.2   373.1   464.7   521.6   561.7   609.5   687.5   831.6  1640.8  8679.5 29922.8  31723.0    31595
read      437.3   305.4   160.7   210.1   229.4   374.7   451.5   502.9   543.7   593.4   669.3   839.3  1474.8  3365.5  9543.6  87360.0    87879
read      400.7   448.1   173.5   223.7   248.3   357.0   392.4   412.3   428.0   448.0   475.3   552.9  1455.6  7708.4 12567.2   7287.0     7287
read      414.0   269.6   148.8   203.3   218.9   358.3   439.9   491.7   531.2   579.8   648.2   778.7  1261.0  2909.1  8877.4  61333.0    62295
read      389.1   584.4   160.7   224.6   250.3   351.4   385.7   403.2   419.2   435.8   467.0   533.5  1024.1  9674.8 36090.6   6568.0     6561
read      453.3  1066.2   160.7   202.9   217.4   363.1   448.9   493.0   523.6   559.7   610.8   738.6  1297.6 18840.7 48749.5  22461.0    22532
read      451.2   638.7   148.8   202.6   218.8   359.7   438.2   490.2   532.3   589.4   681.9   914.6  1838.2  5997.8 31869.4  60872.0    60653
read      429.0   528.0   148.8   201.5   217.3   351.0   431.4   484.6   525.6   575.2   641.0   781.8  1648.2  6518.4 28484.9  59230.0    59076
read      403.6   352.5   148.8   198.3   213.8   341.0   415.5   464.3   502.6   549.0   616.2   746.3  1419.7  3871.7 10447.2  60528.0    60154
read      393.5   270.8   160.7   202.6   216.9   355.9   440.3   482.2   510.6   545.1   586.5   667.7  1011.5  1983.4 10851.1  22708.0    22964
read      446.8   701.3   160.7   217.5   237.5   364.0   409.2   436.0   460.3   494.8   549.0   746.4  1895.3  8088.2 30556.2   8169.0     8172
read      474.1   681.3   148.8   200.7   217.3   365.9   468.0   527.0   571.9   633.3   755.9   980.8  1734.0  8872.9 28159.8  27530.0    27652
read      415.1   308.1   148.8   197.0   212.3   349.0   434.8   490.9   531.6   581.0   649.0   828.7  1317.7  3692.2 10866.1  37575.0    37594
read      412.4   274.1   160.7   203.7   219.2   363.2   454.4   501.5   535.1   573.9   629.3   765.1  1131.3  2181.7  8084.2  24554.0    24367
read      463.5   615.2   148.8   205.0   221.6   372.6   467.6   523.2   564.2   612.7   693.6   875.4  1544.5  9050.7 13748.2  33889.0    33771
read      447.2   335.9   148.8   209.0   228.0   378.0   459.9   512.9   556.4   613.3   696.5   888.5  1608.5  4251.2 12436.6  85009.0    84944
read      384.6   232.2   148.8   200.9   216.9   338.8   407.0   450.8   484.7   527.9   588.8   706.8  1125.8  1828.1  9567.5  86105.0    85666
read      415.8   523.5   148.8   198.5   213.7   344.5   421.0   469.1   508.6   558.6   624.5   754.3  1377.8  7867.1 15798.0  51754.0    51918
read      402.0   290.2   148.8   199.7   214.6   348.6   437.0   489.9   528.2   570.4   624.1   730.4  1104.3  2732.0  9926.6  34381.0    34406
read      396.0   275.1   160.7   201.1   215.4   352.1   439.8   490.3   524.0   561.7   606.5   690.0   975.4  2849.2 12093.9  28591.0    28664
read      397.5   237.8   148.8   197.3   212.1   337.2   425.3   482.0   522.2   568.3   627.0   771.1  1220.7  1935.2  7711.3  38388.0    38289
read      398.3   297.9   160.7   202.8   217.0   364.3   444.9   484.2   510.5   542.5   584.7   677.4   982.3  4195.7 10198.8  20714.0    20658
read      446.6   381.0   160.7   206.7   225.2   392.8   471.1   518.5   554.5   599.6   672.4   801.0  1321.6  3251.7 16670.5  13849.0    13840
read      464.9   499.5   148.8   211.3   232.3   384.2   461.6   514.4   559.3   618.1   710.5   899.9  1693.1  7272.4 16809.8  93418.0    93419
read      458.2   688.3   148.8   210.3   231.2   382.2   459.4   509.2   553.3   608.2   682.8   818.4  1403.3 11374.3 31380.5  98484.0    98284
read      380.9   234.3   148.8   196.3   211.2   334.7   405.9   449.6   482.5   526.8   586.4   690.1  1122.9  2190.6  9598.5  71709.0    71313
read      435.8   733.8   148.8   201.1   216.2   353.8   438.2   489.7   529.5   577.4   637.6   765.2  1321.3  8708.2 32205.7  41900.0    42089
read      418.6   299.0   148.8   202.9   218.6   362.8   448.6   499.5   538.9   588.1   656.8   785.8  1245.9  3341.0  9303.5  46212.0    46458
read      404.2   481.1   148.8   200.2   214.5   351.3   437.5   487.2   520.9   557.6   606.3   689.8  1092.0  4003.8 31043.9  30723.0    30755
read      398.3   222.8   148.8   198.7   213.6   348.4   428.3   478.1   517.1   564.4   625.2   738.7  1188.4  2063.1  6187.0  42907.0    42889
read      528.9   957.1   148.8   222.9   248.9   417.7   506.0   564.0   610.9   675.3   768.9   948.9  1682.5 14875.9 32149.1  93356.0    93552
read      400.3   283.0   148.8   201.7   216.7   350.6   427.1   473.4   510.3   555.7   618.2   728.5  1202.8  2292.1  8928.0  66084.0    65694
read      421.0   434.5   160.7   202.0   217.6   363.3   452.6   503.7   540.3   584.1   641.6   767.0  1242.8  3969.8 24025.8  29375.0    29574
read      389.9   218.0   148.8   198.9   213.9   343.5   423.2   469.9   504.8   547.4   606.1   709.2  1136.7  1689.7  8282.6  51186.0    51355
read      424.5   373.4   148.8   202.3   218.7   357.2   439.2   490.2   530.2   581.5   659.7   821.1  1499.2  4189.9 16341.0  67280.0    67361
read      410.7   522.2   160.7   204.8   220.5   376.7   447.1   482.5   506.2   536.8   580.7   668.6   974.9  6236.7 26560.9  16407.0    16287
read      423.9   458.6   148.8   199.7   216.0   346.8   419.5   463.1   497.5   543.7   615.7   783.2  1882.2  5229.8 13882.9  81282.0    81508
read      441.9   688.8   148.8   204.4   222.2   355.9   424.4   468.1   504.6   550.5   620.7   765.4  1880.6  8664.2 31441.6  87975.0    87619
read      461.5   300.4   148.8   217.1   241.3   401.6   482.4   535.0   577.7   633.7   723.0   888.3  1475.7  3180.5  8719.0  98762.0    99068
read      408.8   273.8   148.8   202.4   217.7   361.5   442.3   490.9   527.4   573.6   636.7   747.8  1217.6  2144.3  8030.3  51806.0    51267
read      454.7  1031.5   148.8   204.8   220.9   370.6   425.7   456.5   480.3   512.5   564.9   680.4  1684.1 12762.3 32113.8  11925.0    11822
read      513.6   460.9   148.8   218.9   244.3   414.1   505.1   572.4   627.4   702.9   815.2  1090.5  2026.2  3923.1 15834.6  97229.0    97494
read      440.8   280.3   148.8   212.3   233.7   385.4   466.2   520.3   565.1   620.2   694.0   830.8  1241.1  3509.5 10291.4  97189.0    97350
read      399.6   274.5   148.8   200.0   215.2   347.9   426.9   476.5   512.4   558.4   622.6   732.8  1151.3  3339.8  8551.5  55669.0    55460
read      443.2   487.3   148.8   206.4   225.0   367.6   446.6   497.3   536.9   587.5   667.1   852.8  1665.9  5645.5 19564.4  86135.0    85984
read      398.2   245.7   148.8   204.0   220.5   353.1   424.6   467.2   502.4   547.3   613.1   729.2  1132.6  1817.7 10071.2  82394.0    82043
