Random waveform, supplied seed
Total number of intervals = 520 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570)
Average QPS expected = 50130
Timestamp start: 1715809490923
Timestamp end: 1715810271960

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      412.4  1074.6    80.4   133.9   161.3   294.4   342.8   372.0   396.6   431.5   489.7   756.0  3158.9 17502.8 32080.4   7368.7     7434
read      377.3   320.2    74.4   126.5   145.8   318.8   400.7   455.5   498.5   550.0   625.7   807.6  1482.3  2770.4  8133.1  66801.3    67201
read      342.8   302.6    68.9   125.4   145.3   299.9   373.9   420.9   459.4   509.7   573.9   672.5   963.2  3226.3  8990.0  85761.3    85927
read      332.7   210.3    74.4   124.4   143.0   300.3   375.1   421.4   457.4   500.6   556.7   642.7   887.8  1599.3  8280.1  63781.3    63953
read      341.9   365.4    74.4   120.0   136.6   291.0   371.8   423.2   461.9   505.7   556.3   639.6  1275.6  3644.7 13189.2  31569.3    31595
read      331.1   193.8    74.4   124.2   143.4   295.5   371.1   418.7   457.6   505.3   567.5   656.5   862.6  1351.7  5527.9  87412.7    87879
read      394.5  1364.2    80.4   130.5   154.4   289.6   336.4   363.2   383.0   406.7   439.0   510.9  2529.7 30599.3 37494.9   7330.0     7287
read      380.4   417.5    68.9   123.3   143.0   304.7   384.9   435.8   477.9   532.7   607.6   798.4  1842.4  3901.4 11776.8  62138.0    62295
read      473.1  1320.7    86.8   148.0   178.8   319.7   367.0   395.4   418.7   451.7   512.2   741.7  4433.1 20113.6 36998.9   6671.3     6561
read      423.1   729.5    74.4   119.9   137.9   320.4   428.1   489.6   534.6   591.2   685.9   847.6  2266.2  9029.0 30892.2  22580.0    22532
read      350.6   422.4    68.9   122.6   140.8   299.3   379.0   427.7   465.7   514.9   576.5   670.9  1180.8  4245.1 13930.0  60492.7    60653
read      356.4   358.6    74.4   124.6   143.1   302.7   383.1   434.1   476.5   527.4   590.0   705.0  1369.7  3636.2 10027.8  59027.3    59076
read      365.2   326.6    74.4   127.2   145.9   305.5   386.4   435.3   475.4   526.2   591.4   724.8  1602.7  4090.5  9947.9  60056.0    60154
read      369.6   388.8    74.4   124.3   143.0   324.2   421.2   475.9   513.1   555.2   611.2   725.0  1130.5  2291.9 24174.8  22922.0    22964
read      370.6   477.3    80.4   144.6   173.2   327.9   377.9   404.5   425.5   451.9   491.0   568.5  1546.0  9414.4 16002.1   8150.0     8172
read      410.2   661.1    74.4   122.8   140.4   318.3   435.4   507.5   556.0   619.9   720.5   894.9  1382.5  6815.1 31495.1  27572.7    27652
read      346.4   262.6    74.4   126.2   144.1   305.1   388.9   444.3   487.4   535.4   591.6   672.1   982.4  2046.9  7179.9  37588.7    37594
read      372.2   333.9    74.4   125.6   143.3   323.4   424.6   484.9   524.5   568.8   627.5   736.3  1086.7  3611.6 10088.2  24340.7    24367
read      352.5   444.8    74.4   121.8   138.4   299.6   388.3   444.8   488.4   534.7   586.7   671.8  1120.9  3706.2 27332.5  33790.0    33771
read      354.9   303.8    74.4   129.6   149.7   307.8   384.3   435.2   476.5   528.1   590.3   687.6  1132.4  2979.8  9019.3  84496.0    84944
read      344.0   265.2    74.4   128.2   147.9   298.8   377.0   426.6   464.8   512.4   575.3   672.2   994.8  3886.3  9221.0  86248.7    85666
read      334.6   215.3    74.4   125.1   142.7   301.8   378.8   425.3   462.7   509.3   565.6   641.0   881.9  1731.2  8831.2  51782.7    51918
read      347.5   433.7    68.9   120.0   136.5   287.0   366.1   420.1   460.9   506.8   561.4   642.0  1376.3  4308.9  9823.6  34204.7    34406
read      320.9   239.4    68.9   118.2   135.2   285.9   367.6   417.7   453.4   491.5   534.7   594.0   753.1  3816.9  8358.8  28755.3    28664
read      322.5   227.5    68.9   120.2   136.6   286.8   366.5   417.6   455.2   499.1   550.1   619.7   769.8  2015.9  8551.7  38219.3    38289
read      385.2   817.8    74.4   121.3   138.0   310.3   394.7   440.3   471.0   506.4   550.3   634.6  2006.6  7977.2 32087.4  20586.7    20658
read      455.2   996.0    80.4   125.8   146.3   351.4   437.2   491.0   528.4   569.0   622.0   728.3  3696.6  8194.3 32265.3  13830.7    13840
read      345.5   275.8    74.4   128.9   149.0   303.4   378.6   426.8   465.5   514.3   576.1   672.1   969.6  3115.4  9657.7  93154.7    93419
read      331.4   214.2    68.9   126.5   146.6   294.3   366.6   414.1   452.3   499.8   558.7   650.1   888.3  1535.8  7665.4  98100.0    98284
read      343.0   275.0    74.4   123.4   141.3   295.0   373.9   422.8   461.3   507.2   566.3   661.8  1250.1  3495.8  7804.0  71116.7    71313
