Random waveform, supplied seed
Total number of intervals = 520 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570)
Average QPS expected = 50130
Timestamp start: 1715810396280
Timestamp end: 1715811177330

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      548.9  1668.9    86.8   146.3   178.2   335.9   391.0   425.8   454.3   492.9   548.6   830.9  5053.4 28355.5 31855.7   7399.3     7434
read      460.8   771.6    74.4   138.5   161.1   351.2   442.7   499.7   544.4   602.4   681.5   872.0  2931.3  7430.6 31719.8  66721.3    67201
read      364.2   282.9    74.4   133.7   155.7   326.6   406.9   456.6   495.5   542.5   602.1   691.5   930.9  3391.8  9369.8  85866.0    85927
read      382.1   307.3    74.4   131.7   152.4   338.8   426.6   477.9   516.5   563.0   624.4   723.8  1373.5  2865.4 11440.9  63900.0    63953
read      363.4   281.1    74.4   127.6   146.3   327.2   419.2   476.8   517.0   558.0   603.1   669.2   903.7  2423.4 10714.4  31665.3    31595
read      375.0   405.1    74.4   134.7   156.8   327.5   410.3   460.2   499.1   547.4   615.1   716.4  1039.0  4580.3 16046.1  87438.0    87879
read      387.6   936.8    80.4   140.0   166.2   306.7   350.1   377.5   396.6   421.3   457.2   539.6  2319.0  9997.8 32081.9   7344.0     7287
read      430.1   514.7    74.4   134.9   157.3   351.7   448.2   505.3   549.6   606.8   686.7   881.2  2021.5  5237.3 17222.9  61787.3    62295
read      421.0  1190.4    86.8   148.7   180.3   314.5   356.5   381.5   401.0   425.6   462.6   544.7  2989.1 20190.2 37017.8   6536.7     6561
read      554.8  1355.6    74.4   124.8   146.1   363.9   509.5   598.8   661.2   732.9   828.1  1029.4  5621.4 30359.0 33932.7  22506.7    22532
read      472.0   687.9    74.4   134.9   157.7   346.8   443.3   508.2   560.8   629.0   742.9  1397.6  2333.9  7948.5 31067.5  60465.3    60653
read      369.0   327.6    74.4   128.1   147.4   323.7   407.6   459.4   499.4   546.1   605.7   699.8  1355.8  2699.2 10853.0  58702.7    59076
read      367.0   245.0    68.9   131.0   151.4   333.7   421.1   472.6   512.7   559.4   616.7   695.1   940.7  1827.7  9740.4  60165.3    60154
read      367.7   280.3    74.4   125.3   144.1   324.9   424.5   482.0   519.1   560.6   614.4   724.0  1010.0  2658.2  7993.0  23232.0    22964
read      386.3   422.8    86.8   142.4   173.9   346.6   408.8   443.3   468.9   500.2   538.0   598.8  1506.4  4624.0 20151.5   8178.7     8172
read      461.5   810.1    74.4   126.7   145.8   339.4   466.1   539.9   589.4   658.0   789.1  1009.3  1763.5 13045.1 29588.4  27498.0    27652
read      367.0   324.6    74.4   127.5   146.4   327.0   412.7   468.0   509.2   556.1   608.1   684.3  1015.4  2402.4 15180.8  37438.7    37594
read      379.3   331.1    74.4   127.0   146.0   327.6   426.4   484.7   523.5   565.9   623.3   749.7  1150.1  4319.6 13092.5  24387.3    24367
read      398.6   312.2    74.4   128.4   146.9   324.4   426.7   502.8   551.4   615.2   719.7   966.9  1352.8  2147.2  7524.1  33914.0    33771
read      414.3   500.2    74.4   141.8   166.8   358.6   447.5   501.9   543.7   595.9   668.9   787.6  1269.0  5867.8 24389.8  84981.3    84944
read      377.9   237.8    74.4   137.8   161.4   342.5   427.7   479.7   520.2   569.8   632.9   732.1   987.0  1682.3  7679.0  85444.0    85666
read      413.6   494.2    74.4   132.2   152.6   346.7   437.6   494.3   537.7   588.2   652.8   771.8  1791.6  5515.2 19590.6  51924.0    51918
read      339.7   210.4    68.9   124.4   142.6   311.4   393.3   445.0   483.0   525.7   573.9   636.1   773.2  1548.3  6778.0  34404.0    34406
read      346.8   315.7    80.4   124.6   143.0   312.7   402.8   455.9   494.4   532.9   576.4   635.0   801.6  1931.9 13876.3  28544.7    28664
read      409.2   820.0    74.4   127.7   147.3   323.4   414.9   472.6   516.2   565.6   622.4   712.9  1563.6 11826.9 35253.4  38189.3    38289
read      400.0   424.6    74.4   126.9   146.6   338.9   442.0   500.9   540.2   586.8   659.0   798.7  1425.7  6441.7 12793.0  20856.0    20658
read      450.4   928.9    74.4   129.4   150.9   371.1   474.2   537.0   574.4   615.1   666.7   758.7  1440.0  8053.6 32025.7  13794.0    13840
read      580.2   581.5    74.4   178.2   230.1   459.8   546.7   632.4   724.3   848.1   992.4  1510.9  2178.2  6908.7 16079.6  92991.3    93419
read      432.1   339.1    74.4   151.4   182.5   385.8   470.6   522.0   563.6   619.0   699.3   852.9  1230.9  3531.0 12332.1  98072.0    98284
read      376.9   313.8    74.4   132.9   153.7   330.9   419.0   473.3   513.7   561.3   622.4   723.1  1161.3  2979.6 12127.6  70985.3    71313
