Random waveform, supplied seed
Total number of intervals = 520 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570)
Average QPS expected = 50130
Timestamp start: 1715812135075
Timestamp end: 1715812916110

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      469.6  1464.9    86.8   143.6   173.9   315.9   362.9   391.3   413.8   445.1   493.6   632.5  4069.3 28715.0 36903.9   7347.3     7434
read      352.7   246.6    74.4   129.1   147.6   314.9   401.2   452.3   491.3   537.9   593.7   682.9   933.7  2186.6  7735.3  66730.0    67201
read      356.1   306.9    74.4   131.6   151.4   316.5   398.0   447.2   486.4   534.5   594.6   687.5   924.3  3017.1 13147.7  85852.0    85927
read      352.0   235.8    74.4   127.6   145.8   317.2   402.2   454.4   493.6   538.9   593.8   674.5   899.3  2305.9  6393.0  63797.3    63953
read      355.2   299.4    74.4   122.2   139.8   309.9   402.6   461.6   502.2   543.0   590.0   661.9  1027.5  3762.9  9674.9  31741.3    31595
read      378.8   268.6    74.4   138.0   161.0   337.5   424.2   479.0   521.6   571.0   634.7   743.0  1030.2  1716.9  8397.7  88038.7    87879
read      367.3   687.7    80.4   149.0   175.4   320.7   364.0   388.1   404.4   428.3   463.0   524.0  1403.6  7894.5 32216.8   7517.3     7287
read      442.6   526.4    74.4   133.7   155.0   339.0   442.4   507.2   557.7   621.2   720.7  1093.2  2112.4  6441.2 15894.8  61639.3    62295
read      362.3   728.9    86.8   151.0   179.8   309.5   351.0   374.8   392.3   412.7   442.3   516.2  1731.0  8551.7 31756.1   6376.7     6561
read      431.6   632.7    74.4   128.1   146.9   347.7   464.0   528.7   573.8   629.4   718.0   883.1  1611.0  6913.6 34688.3  22244.0    22532
read      537.8   756.8    80.4   137.3   161.5   359.5   469.9   551.9   629.7   761.0  1244.2  1680.7  2354.0 10908.1 27525.7  60277.3    60653
read      358.2   267.4    74.4   127.5   145.3   315.0   400.7   452.3   491.6   538.4   594.6   686.0  1229.5  2486.6  8179.8  59167.3    59076
read      372.8   308.9    74.4   130.2   149.3   330.5   423.2   479.2   520.4   566.6   625.2   721.4  1068.9  2355.5 11027.1  60374.7    60154
read      376.7   422.1    74.4   124.3   142.4   322.4   419.8   472.4   509.3   546.6   598.5   702.4  1166.0  6347.3 16991.2  22974.0    22964
read      388.8  1003.3    74.4   142.4   170.1   320.5   368.2   394.5   414.6   440.4   477.9   542.8  1433.7  8676.5 32195.7   8181.3     8172
read      378.1   325.2    74.4   123.2   141.3   318.1   422.2   486.0   528.0   573.3   639.3   816.3  1172.9  4170.5 11329.5  27548.0    27652
read      353.0   363.6    74.4   123.9   141.7   310.9   398.0   453.5   496.0   543.0   593.0   658.3   840.3  4523.4 12071.0  37661.3    37594
read      371.8   316.4    74.4   123.9   142.0   324.5   423.8   480.5   518.8   559.5   611.0   710.4  1121.7  5415.4  9259.8  24431.3    24367
read      356.7   333.8    74.4   124.8   142.6   315.7   408.0   463.2   504.2   547.1   594.6   667.3   958.3  3010.4 11801.0  33803.3    33771
read      371.3   266.9    68.9   132.3   153.5   325.0   411.7   463.8   503.2   552.1   617.7   727.8  1172.3  2962.8  7057.8  84760.7    84944
read      380.0   355.3    74.4   136.6   158.4   333.8   422.6   476.7   517.1   565.1   629.9   731.5  1063.7  2667.1  9474.2  85688.0    85666
read      356.3   230.8    74.4   126.8   145.6   323.4   411.5   463.3   501.7   547.7   601.4   678.7   901.7  1792.1  9609.5  51854.0    51918
read      348.6   286.7    74.4   123.0   141.0   310.0   399.7   457.3   498.2   542.0   590.1   659.1   904.4  1633.8 12535.9  34608.0    34406
read      372.4   513.4    68.9   123.0   140.6   314.6   410.6   466.9   506.5   548.5   600.3   681.8  1171.5  5540.2 30454.7  28633.3    28664
read      344.9   253.3    68.9   123.9   141.9   309.0   399.2   453.7   492.0   534.4   584.1   655.3   806.6  1710.5  6598.2  38232.0    38289
read      332.5   266.1    74.4   122.3   140.2   311.0   395.3   436.7   468.1   500.6   536.8   585.5   708.8  1589.9 12870.9  20938.7    20658
read      418.0  1078.9    74.4   130.1   151.0   328.0   392.3   427.5   454.0   485.5   527.6   620.3  2531.0 11192.4 39342.8  13820.7    13840
read      563.4   565.3    80.4   171.2   216.9   419.1   551.7   628.3   682.6   759.9  1039.3  1599.3  2176.2  4990.7 17191.3  93643.3    93419
read      403.0   510.4    74.4   141.0   167.0   347.1   432.7   486.1   526.3   577.2   646.7   775.0  1144.5  7133.6 20213.9  98284.0    98284
read      356.5   257.3    74.4   129.9   149.5   319.7   406.3   457.2   496.3   541.8   599.3   685.9   908.9  2062.9 11749.2  71404.7    71313
read      355.2   253.4    74.4   123.5   141.8   315.3   406.7   462.0   503.7   551.4   605.1   678.9   983.8  2127.1  7938.2  42224.7    42089
read      346.6   229.2    68.9   123.8   141.7   308.7   394.7   447.5   487.9   533.7   588.9   666.8   925.8  2603.1  6799.5  46908.7    46458
read      338.0   268.1    74.4   120.9   137.8   304.3   388.8   438.3   477.7   519.0   564.8   625.7   800.6  3833.0  8106.7  30967.3    30755
read      346.3   233.7    68.9   123.4   141.5   310.0   396.1   450.7   492.6   538.2   590.7   663.5   872.4  1904.4  8503.4  42937.3    42889
read      386.2   365.7    68.9   135.9   159.0   331.0   420.1   472.1   511.8   560.2   626.6   757.9  1360.8  3481.8 10577.0  93500.7    93552
read      397.9   394.8    74.4   132.5   154.4   335.8   429.8   485.6   527.0   577.5   644.2   793.2  1507.7  4921.7 11101.3  65821.3    65694
read      352.6   278.7    74.4   122.5   139.8   309.0   401.4   460.2   502.0   545.3   592.4   669.9  1045.0  2349.5  9238.0  29687.3    29574
read      382.6   333.4    74.4   128.8   148.2   332.4   425.3   481.8   524.3   574.3   636.2   743.1  1365.4  3014.7 16448.1  51510.7    51355
read      381.1   367.7    68.9   128.9   148.6   322.8   414.7   471.8   515.4   566.9   630.8   746.0  1502.1  3714.5  9805.7  67852.0    67361
read      388.9   626.6    74.4   126.8   146.1   338.5   419.2   462.4   496.2   537.8   595.2   698.3  1189.0  5516.6 29919.3  16258.7    16287
read      506.6   730.3    74.4   139.5   165.5   368.2   464.3   529.6   583.1   658.7   800.1  1545.9  2659.2  8535.3 28322.8  81538.7    81508
read      365.6   282.4    74.4   132.1   152.5   321.1   407.7   460.2   499.3   545.4   611.4   724.1  1094.9  2465.5  4395.7  87254.7    87619
read      354.6   310.9    74.4   132.0   153.6   311.1   391.4   440.8   478.4   524.9   585.5   686.2   966.4  3044.4  9310.1  99125.3    99068
read      346.1   312.3    74.4   124.3   142.2   310.7   394.4   442.6   480.4   526.2   581.1   658.8   882.6  1861.7 13808.3  51208.0    51267
read      363.2   380.7    86.8   133.1   154.4   331.1   389.7   422.7   447.8   477.6   520.4   593.0  1417.5  4721.6 13030.4  11855.3    11822
read      389.9   443.9    74.4   139.7   163.2   339.3   425.4   477.4   518.6   569.2   637.4   748.7  1070.7  5473.9 14496.6  96977.3    97494
read      398.4   336.3    74.4   140.4   165.8   346.1   435.0   489.1   530.2   582.2   652.9   787.7  1264.8  4069.2  9351.4  97376.0    97350
read      350.1   241.2    74.4   125.1   143.7   314.6   400.3   452.1   491.8   537.4   592.9   674.1   897.0  1988.7  9567.4  55460.0    55460
read      366.0   448.6    74.4   129.7   150.1   316.0   401.8   453.4   491.9   537.4   593.9   692.8  1013.8  7220.4 21456.8  85518.7    85984
read      357.4   222.5    74.4   130.9   151.2   320.8   407.6   459.0   496.9   541.5   601.7   704.0   944.4  1556.3  7624.4  81790.7    82043
read      347.7   238.1    74.4   124.4   143.0   311.0   396.6   449.9   490.5   536.5   591.8   671.5   861.2  2030.4  9507.0  52622.7    52873
read      435.4   998.4    74.4   128.0   148.1   347.7   422.9   467.4   500.3   541.6   597.6   692.5  2120.9 13257.3 31891.0  14017.3    13911
read      391.0   494.8    74.4   123.8   142.7   312.8   400.8   456.1   500.2   550.7   619.2   773.8  1746.5  7139.3 15681.1  49776.7    49984
read      369.6   693.3    74.4   134.7   159.0   318.7   369.5   399.1   422.2   451.6   492.8   563.0  1448.3  9164.1 33313.0   9291.3     9274
read      376.0   557.5    80.4   123.3   141.9   313.0   412.1   469.9   508.4   549.9   605.0   697.0  1156.7  6983.6 29452.5  27193.3    27187
read      421.8   862.8    80.4   124.7   143.8   336.9   428.5   479.0   515.6   559.0   628.7   753.4  1397.4 13187.9 31865.2  18804.7    18735
read      359.8   244.3    68.9   131.4   152.1   318.8   404.6   456.5   496.3   544.7   607.7   710.3  1004.3  1774.3  8354.6  86764.0    86505
read      356.1   233.7    74.4   132.5   153.8   316.0   402.1   455.3   493.9   540.0   598.8   693.3   963.1  1620.3  9036.9  92985.3    93039
read      351.8   264.7    68.9   128.1   147.5   313.7   399.4   450.2   488.7   535.6   593.6   684.5   908.3  1694.1 12032.2  75924.7    75999
read      359.8   274.9    74.4   125.4   143.5   318.7   414.8   472.8   517.0   560.5   610.0   680.4   939.5  1789.7 12088.6  32430.7    32324
read      378.0   385.2    74.4   134.1   155.6   330.9   420.2   473.0   513.8   561.5   624.3   730.3  1019.9  3483.1 12650.7  84335.3    84255
read      360.3   257.1    74.4   131.0   151.7   322.0   409.6   462.6   501.5   546.1   607.8   702.0   943.7  1892.5  8594.3  81360.0    81759
read      359.8   340.5    74.4   124.2   142.6   318.0   410.2   464.6   505.5   550.1   603.0   678.6  1002.7  2282.9 10914.5  37202.7    37291
read      350.3   283.1    74.4   124.1   142.5   314.3   399.7   451.3   490.3   534.5   589.1   669.5   954.1  2032.3  7708.5  54287.3    53818
read      336.8   255.3    74.4   120.4   137.2   304.3   391.3   443.4   482.5   524.6   570.9   634.7   803.6  1671.3  9673.1  30181.3    30297
read      361.0   450.4    68.9   122.3   139.9   308.8   401.8   458.9   499.3   541.3   590.4   662.0   872.5  5530.4 12738.0  31624.0    31569
read      359.3   552.7    74.4   122.9   141.0   309.5   400.0   454.9   495.2   539.2   590.9   662.9   932.4  5124.3 22834.3  38774.0    38927
read      353.8   246.0    80.4   133.8   155.9   332.3   392.4   427.7   455.0   487.3   529.4   595.0   911.1  3810.0  8019.8  10626.7    10652
read      475.5   493.9    74.4   144.9   174.9   372.8   466.4   531.8   584.7   660.3   785.4  1250.7  2013.6  5861.5 12736.9  97886.7    98119
read      344.1   265.4    74.4   123.2   141.4   313.5   395.9   445.4   483.1   526.8   579.0   652.5   831.0  1781.3  8690.7  48154.0    48176
read      346.5   221.0    74.4   123.1   141.4   312.2   400.4   453.5   493.5   537.6   588.7   660.7   848.0  2027.1  5876.7  34924.7    34929
read      350.2   255.9    68.9   126.4   145.1   311.3   398.2   451.9   491.9   538.0   597.0   686.8   931.4  1718.9 10882.7  69764.0    69735
read      366.0   332.6    80.4   123.5   141.5   321.1   413.5   462.7   496.7   535.5   585.5   686.9  1147.6  4287.6 11018.4  20891.3    20753
read      353.5   238.7    74.4   130.6   151.1   314.5   399.8   451.7   490.6   537.1   594.2   688.3   921.1  1876.2  8059.5  84406.0    84642
read      355.0   380.6    74.4   121.7   139.1   304.8   389.7   444.4   487.5   534.6   589.6   678.6  1179.3  4878.5 12501.9  41985.3    42333
read      369.7   452.7    74.4   125.7   144.2   313.5   401.0   455.5   496.5   544.4   606.6   697.8  1292.5  6331.8 11851.4  61621.3    61587
read      363.9   527.0    80.4   126.5   145.7   310.9   396.5   446.1   483.8   529.7   590.2   691.6  1022.1  7081.4 28227.3  77950.0    77998
read      371.7   379.6    74.4   135.3   157.8   325.1   408.4   460.1   499.3   545.3   609.1   713.8  1023.9  4462.0 12982.1  97862.0    97625
read      352.4   269.8    74.4   120.7   138.2   311.6   404.2   457.9   496.6   537.0   586.9   696.2  1020.8  1677.4  9299.8  23673.3    23781
read      461.5   505.0    68.9   133.6   156.5   350.7   450.1   514.7   564.9   631.8   755.5  1227.3  2619.4  4185.9 12612.7  66337.3    66723
read      339.6   286.9    74.4   122.7   139.3   304.5   385.9   434.1   471.0   511.3   559.3   631.9   903.5  3950.8  9842.5  30810.7    31016
read      350.0   215.5    74.4   125.2   144.0   319.0   403.5   454.5   493.5   537.9   590.0   669.1   869.8  1662.7  8099.5  47544.0    47394
read      383.2   307.0    68.9   135.5   158.8   333.6   422.0   475.4   517.0   565.6   631.9   760.8  1198.4  2854.5  8414.4  95394.7    95335
read      325.9   467.6    86.8   150.0   178.7   288.5   327.5   350.3   368.3   390.9   421.7   479.1   839.6  9550.5 12663.1   5283.3     5252
read      370.6   310.6    74.4   126.8   145.3   311.3   398.9   454.7   497.3   547.6   613.8   728.8  1646.6  3552.0  8041.8  65382.0    65908
read      364.3   269.4    80.4   124.8   145.0   338.3   423.6   469.8   502.2   539.8   589.0   676.6   913.2  2500.6 12404.6  16895.3    16889
read      402.4   528.4    68.9   124.9   143.4   316.7   410.6   469.8   518.5   575.9   654.4   916.4  1613.2  8197.0 21420.5  42906.7    42912
read      363.7   385.8    74.4   134.0   156.1   316.9   397.9   446.8   485.4   532.2   592.4   703.3   997.8  4915.2 12908.1 100054.0    99898
read      353.3   325.6    74.4   122.9   139.8   314.1   412.5   467.5   505.8   543.3   587.4   649.1   859.0  3867.7 13972.1  26254.0    26385
read      398.3   286.5    74.4   125.5   145.0   340.7   454.8   520.5   565.2   622.3   704.2   840.5  1268.0  2099.7  7652.3  22818.7    22616
read      355.4   266.5    74.4   125.1   143.3   318.4   404.3   459.4   503.5   551.4   609.0   685.7   868.8  1831.2  8622.2  50323.3    50605
read      351.9   288.7    74.4   130.0   149.8   307.9   391.2   441.2   479.8   526.7   587.4   691.8  1003.1  2399.4 11501.2  90337.3    90283
read      345.9   227.7    80.4   123.5   141.4   313.2   405.0   458.9   495.9   533.2   576.4   641.1   849.2  2044.1  8467.6  26548.0    26273
read      357.6   242.2    74.4   125.6   144.4   321.6   410.5   463.7   502.0   546.0   603.0   683.6   976.3  1930.6  7285.1  48329.3    48521
read      359.3   448.6    68.9   122.2   140.4   306.1   389.4   441.4   480.2   524.2   576.5   658.0  1185.9  5354.8 12568.3  33932.0    34058
read      429.0   692.9    74.4   133.2   155.3   343.4   439.4   495.1   536.7   586.5   660.5   818.6  1903.8 10832.4 30916.3  75640.0    75648
read      390.3   544.3    74.4   127.1   146.4   335.0   429.0   482.4   518.2   561.0   624.2   748.3  1356.1  3229.6 38004.8  19548.0    19482
read      413.2   736.8    80.4   127.0   146.6   340.6   418.7   462.6   496.6   537.7   591.4   701.0  2057.6 10360.0 36140.2  15188.7    15054
read      492.6   543.1    74.4   132.4   156.3   358.9   450.7   523.5   588.9   686.3   897.9  1585.3  2200.7  4431.0 13642.9  75802.0    75754
read      378.9  1161.2    86.8   156.4   187.1   296.2   331.6   352.1   370.5   394.2   429.3   509.1  1651.3 25024.5 34097.5   5271.3     5187
read      389.5   484.8    74.4   123.4   142.4   329.7   418.7   468.7   506.9   556.8   627.9   747.3  1282.7  6881.3 19576.1  17372.0    17656
read      368.3   239.9    74.4   135.8   157.8   326.1   414.4   465.9   504.4   549.4   614.0   722.8  1039.6  1937.3  9403.9  95882.0    96343
read      342.9   253.7    68.9   122.6   140.3   306.3   394.1   447.7   487.5   531.4   582.9   656.0   850.5  1675.2 10390.0  36659.3    36665
read      372.2   323.5    74.4   131.7   153.0   319.0   405.4   457.4   497.2   545.5   611.1   729.5  1313.6  3880.9  7137.2  84765.3    85269
read      383.4   506.7    74.4   126.9   144.8   324.9   422.2   483.0   526.1   571.5   625.8   717.3  1249.2  5450.4 28508.4  31468.0    31525
read      364.7   366.8    74.4   126.5   145.1   314.4   401.7   454.1   493.9   540.2   600.4   692.2  1353.4  3619.0 10035.4  61910.0    61798
read      360.2   391.9    80.4   126.2   145.6   314.4   376.1   412.4   439.9   477.7   532.8   626.2  1460.6  5299.9 11228.0  12168.7    12253
read      402.3   479.6    80.4   122.9   141.1   323.8   439.2   505.2   552.4   611.6   706.7   909.0  1318.1  4888.8 23997.8  25709.3    25710
read      485.2   595.2    74.4   137.0   161.3   362.0   457.8   526.5   585.6   665.2   811.8  1524.5  2209.6  4781.5 20286.8  79757.3    79937
