Random waveform, supplied seed
Total number of intervals = 90 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616)
Average QPS expected = 51583
Timestamp start: 1715596639653
Timestamp end: 1715597540199

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      454.7   921.0   160.7   224.2   246.5   371.5   417.2   442.9   463.2   490.8   533.2   632.8  2005.7 13425.0 31927.4   7459.4     7434
read      436.8   502.5   148.8   207.5   223.8   360.7   445.3   498.2   539.2   590.8   662.4   801.5  1519.8  6846.7 16408.5  67256.4    67201
read      448.9   452.9   148.8   213.7   232.9   382.0   463.6   515.0   556.1   610.4   687.4   844.7  1377.9  5846.2 15510.0  86030.3    85927
read      427.9   446.1   148.8   206.9   222.9   358.9   445.5   498.4   539.4   590.8   659.7   787.3  1399.2  5191.7 15931.1  64003.0    63953
read      425.1   441.3   148.8   203.4   218.1   356.1   461.7   519.3   558.5   602.4   654.9   749.9  1248.5  6105.1 12424.9  31643.9    31595
read      466.0   540.6   148.8   217.6   237.9   391.3   475.2   529.8   573.5   630.4   716.1   876.4  1444.6  7720.6 21871.1  87967.4    87879
read      428.6   768.5   160.7   223.2   245.2   363.9   406.2   431.4   451.3   474.7   513.4   595.2  1595.0 10516.3 32251.9   7243.2     7287
read      421.2   454.9   148.8   206.1   221.5   356.9   442.0   494.8   535.5   585.6   650.1   764.1  1259.0  4725.2 15935.5  62219.1    62295
read      446.5   975.5   160.7   224.4   247.5   356.4   396.6   421.0   438.2   464.0   503.5   592.0  2148.1 12172.0 36133.7   6565.8     6561
read      470.3   633.0   148.8   205.3   220.9   386.1   492.6   544.5   582.7   631.4   712.8   898.1  1605.5  8198.8 28557.4  22586.1    22532
read      424.6   419.9   148.8   205.8   221.4   357.3   443.8   498.0   539.6   591.4   660.8   786.0  1371.9  4167.1 15538.6  60638.4    60653
read      427.3   463.5   148.8   206.2   221.8   359.1   446.2   500.0   541.4   592.3   661.5   782.8  1343.6  5455.2 19694.5  58944.5    59076
read      421.0   360.4   148.8   205.8   221.3   356.9   442.2   496.3   538.1   589.7   659.3   785.8  1332.5  3967.1 10450.5  60036.6    60154
read      463.8   574.7   148.8   204.6   220.0   383.4   491.7   543.3   581.1   627.8   704.1   894.6  1530.2  8159.9 26900.1  22906.0    22964
read      452.4   802.9   160.7   220.5   239.9   373.7   423.2   451.8   472.4   502.0   547.4   664.7  2067.7 10304.4 31880.6   8206.0     8172
read      431.8   493.7   148.8   203.7   218.6   361.6   470.0   525.7   562.5   603.7   656.3   759.0  1254.5  6005.6 18170.4  27593.8    27652
read      432.4   413.2   148.8   204.9   220.3   363.5   463.8   524.8   569.0   618.5   678.2   789.0  1301.4  5014.3 13194.4  37651.7    37594
read      452.5   529.6   148.8   204.7   219.9   373.3   484.0   536.9   573.5   617.5   683.7   857.8  1448.0  7979.1 21488.6  24394.5    24367
read      421.7   359.0   148.8   203.1   217.8   356.0   459.4   519.3   560.7   606.2   661.5   760.1  1266.1  4061.5 11894.1  33807.4    33771
read      440.8   429.7   148.8   211.8   230.3   375.1   456.4   507.0   547.1   599.0   675.0   827.1  1358.5  5362.9 15374.1  84974.1    84944
read      479.4   498.7   148.8   215.4   235.8   392.6   479.3   535.5   581.3   641.7   742.0   985.0  1770.2  5428.4 20727.5  85728.2    85666
read      429.6   434.0   148.8   205.6   221.1   362.7   452.9   508.3   551.3   604.5   673.7   795.5  1368.0  4085.5 12749.9  51966.1    51918
read      426.6   441.6   148.8   203.4   218.5   359.2   461.8   521.3   562.5   608.7   665.4   768.6  1229.9  5210.9 16727.2  34382.5    34406
read      416.7   328.4   148.8   202.5   216.9   355.9   463.0   518.0   554.2   594.2   644.3   742.8  1181.7  4094.5 10649.5  28649.7    28664
read      423.0   418.6   148.8   203.1   217.8   355.0   451.7   511.6   554.4   603.5   662.3   768.3  1295.4  4681.0 14919.4  38261.7    38289
read      451.8   522.9   160.7   205.3   220.4   383.9   482.4   529.5   562.7   604.8   675.5   848.2  1464.7  6484.3 18510.8  20664.1    20658
read      434.9   661.3   148.8   209.0   224.5   384.4   454.0   486.9   508.5   538.6   583.0   694.3  1341.7  9320.2 35639.3  13895.7    13840
read      475.9   495.7   148.8   222.5   245.7   407.6   495.2   549.5   593.6   651.2   733.7   887.2  1356.2  5761.3 17522.8  93543.7    93419
read      501.4   479.2   148.8   231.9   260.9   433.9   525.7   585.4   634.0   695.4   780.6   925.2  1374.1  4859.2 17377.7  98422.5    98284
read      423.6   509.9   148.8   205.7   221.6   354.5   436.0   486.4   525.2   574.2   639.5   765.0  1378.4  7088.6 17557.1  71430.2    71313
