Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715603759592
Timestamp end: 1715604660229

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      476.3  1094.7   160.7   222.4   244.6   371.6   414.2   438.6   460.4   488.7   535.6   660.4  3188.8 18017.8 44473.5   7492.4     7434
read      451.2   606.7   148.8   206.9   223.5   368.2   453.1   503.4   543.5   593.7   670.0   825.6  1626.3  8437.7 30419.9  67165.8    67201
read      448.2   415.2   148.8   208.1   226.7   374.4   457.7   508.8   551.0   608.3   693.2   883.0  1639.6  4243.9 12354.2  85870.0    85927
read      418.0   384.0   148.8   203.7   219.1   355.0   437.8   489.0   528.4   578.6   646.9   786.3  1389.3  3712.1 14473.8  64131.8    63953
read      419.8   465.1   148.8   201.5   215.9   357.7   453.1   504.3   541.2   584.4   638.4   743.6  1224.0  5797.6 15709.9  31719.6    31595
read      503.6   510.5   148.8   215.7   237.4   403.8   492.8   551.3   605.2   680.5   803.8  1152.8  1877.2  5267.1 15840.7  87702.6    87879
read      422.8   662.5   160.7   222.7   244.7   362.6   402.9   427.6   446.5   470.2   509.3   599.5  1556.8  8739.2 29208.5   7251.0     7287
read      423.0   344.0   148.8   205.6   221.9   357.4   442.9   493.8   533.2   583.4   655.6   798.1  1516.5  3534.5 10643.6  62381.4    62295
read      436.5   746.9   160.7   225.7   250.9   363.2   402.2   427.0   446.5   471.8   511.4   624.4  1829.9 12021.0 29813.2   6541.2     6561
read      466.9   729.9   148.8   203.3   218.4   376.5   473.2   520.5   554.3   601.0   679.0   879.9  1815.1 10472.1 30788.3  22411.2    22532
read      416.4   462.7   148.8   202.6   217.6   350.5   433.8   483.6   522.1   571.1   637.4   765.9  1349.9  4219.1 17417.4  60744.6    60653
read      423.6   399.1   148.8   204.4   219.9   359.1   444.9   496.2   535.9   586.0   654.7   789.9  1355.6  5287.2 12794.0  59132.8    59076
read      433.4   464.6   148.8   204.8   220.6   363.0   447.8   499.2   540.0   590.6   663.7   799.3  1475.3  6478.6 17209.6  60556.6    60154
read      455.4   648.6   148.8   201.3   215.8   376.2   472.3   519.1   552.0   595.4   669.4   853.1  1513.5  8638.7 29934.6  22970.6    22964
read      433.2   815.2   160.7   218.6   239.2   371.3   415.9   442.1   462.7   489.4   529.9   619.1  1583.3 10614.5 33734.8   8277.8     8172
read      425.4   517.8   148.8   199.8   213.8   354.5   453.7   502.7   537.0   578.7   634.5   769.3  1259.5  7869.3 19164.3  27754.0    27652
read      412.6   383.0   148.8   200.4   214.8   353.6   445.7   498.9   537.8   583.5   640.5   746.4  1217.7  3886.4 14816.5  37579.0    37594
read      483.0   755.2   148.8   202.0   217.2   382.9   485.9   541.1   584.5   643.4   757.3   960.7  1621.5 10896.2 31347.0  24477.0    24367
read      416.1   455.0   148.8   199.9   214.2   352.4   445.9   498.9   536.4   580.6   637.3   748.0  1223.0  6103.7 16571.7  33683.6    33771
read      434.3   372.1   148.8   208.7   227.3   374.1   455.9   505.9   546.1   597.5   675.3   830.4  1351.2  2916.2 16137.3  84868.2    84944
read      427.4   430.7   148.8   206.6   224.6   365.8   445.5   494.6   533.7   583.8   656.6   796.4  1312.0  4331.3 16740.7  85540.2    85666
read      419.9   427.3   148.8   203.0   217.6   357.2   444.8   496.3   536.4   586.3   654.9   780.7  1353.7  3831.7 14116.9  51895.2    51918
read      420.4   371.0   148.8   201.5   216.4   358.7   455.0   507.0   544.5   589.6   647.2   757.0  1292.5  4559.8 11035.4  34276.4    34406
read      410.6   383.1   148.8   199.7   213.8   353.2   451.2   501.0   535.6   575.8   627.0   727.2  1172.1  4999.6 11441.2  28677.0    28664
read      426.8   495.6   148.8   201.6   216.1   358.6   451.1   504.6   545.0   593.0   654.7   773.9  1316.2  5739.8 16108.9  38424.0    38289
read      442.2   589.4   148.8   203.6   218.1   379.7   468.4   511.7   543.5   584.6   649.8   815.7  1394.4  7896.7 25383.9  20728.4    20658
read      453.0   598.1   148.8   206.4   222.8   392.1   460.8   498.4   530.0   575.9   647.2   784.6  1621.4  8113.7 28738.9  13870.0    13840
read      495.5   515.5   148.8   222.6   247.7   416.3   506.1   567.5   616.7   681.2   775.6   946.3  1609.4  6643.2 23376.3  93197.2    93419
read      520.1   496.3   148.8   234.2   266.4   448.7   547.5   614.3   665.5   729.0   811.6   951.0  1389.1  6409.1 19725.6  98117.0    98284
read      415.9   456.5   148.8   204.0   219.6   354.2   434.7   483.6   521.6   570.4   637.3   762.5  1222.5  5222.1 21486.4  71417.8    71313
read      409.2   379.8   148.8   200.1   214.4   349.0   437.8   491.7   530.9   577.6   636.4   745.6  1230.8  4164.6  9462.9  42087.2    42089
