Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715606618220
Timestamp end: 1715607518839

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      517.0  1185.1   160.7   219.9   243.6   379.5   431.4   464.8   494.0   534.5   597.8   790.8  3722.9 15763.8 37558.8   7492.4     7434
read      418.3   417.0   148.8   204.0   219.4   350.2   429.7   478.6   517.6   567.9   637.9   785.3  1414.4  4974.2 12682.7  67054.0    67201
read      423.5   389.8   148.8   206.3   223.6   358.3   432.9   480.5   520.1   571.8   645.3   800.1  1473.3  4114.6 14532.6  85764.8    85927
read      414.3   450.7   148.8   203.1   218.1   348.5   428.7   477.2   515.8   566.2   635.0   770.5  1285.6  6954.2 15407.5  64021.0    63953
read      409.3   398.2   148.8   198.9   212.9   346.9   440.4   490.8   527.2   569.6   624.7   736.4  1227.3  5555.3 12552.5  31749.6    31595
read      429.4   454.2   148.8   207.2   225.0   363.1   439.8   489.9   530.7   584.1   663.4   807.2  1319.7  4957.2 17018.6  87852.6    87879
read      436.4   919.1   160.7   217.5   239.1   355.2   395.8   419.7   436.8   462.5   502.3   589.2  1944.7 12564.1 31892.3   7344.2     7287
read      418.7   487.3   148.8   202.7   217.7   346.1   426.0   475.4   515.1   567.0   636.5   778.9  1465.7  6981.5 16573.1  62138.6    62295
read      430.1   720.7   160.7   218.9   244.4   357.2   397.9   424.4   445.5   472.5   522.7   642.4  1907.6 11573.7 35645.3   6522.0     6561
read      448.7   705.5   148.8   201.6   215.7   367.7   457.3   503.4   538.6   581.1   641.1   797.3  1416.5 12176.7 30764.7  22606.8    22532
read      402.9   399.2   148.8   200.0   214.8   343.8   420.9   467.2   503.9   549.2   618.9   743.4  1259.9  4390.2 12501.5  60722.4    60653
read      407.3   303.4   148.8   201.2   215.9   348.7   427.8   475.3   514.0   565.2   637.7   779.7  1334.7  2810.3  9429.9  58904.2    59076
read      418.3   447.2   148.8   202.1   217.0   351.6   432.2   480.9   520.5   572.7   643.2   787.4  1381.2  4765.5 15490.7  60229.6    60154
read      471.0   722.7   148.8   202.6   217.6   380.0   478.1   534.2   577.5   634.8   734.8   916.1  1612.7  9859.1 32387.4  23022.4    22964
read      430.1   655.9   148.8   215.1   235.8   366.8   411.7   437.9   461.1   492.8   544.3   656.3  1570.7  8265.0 27443.1   8136.0     8172
read      432.1   554.6   148.8   199.5   213.7   358.1   454.1   505.2   543.7   589.1   655.6   814.1  1323.8  7607.8 30301.0  27684.6    27652
read      423.5   424.7   148.8   201.3   215.6   354.8   446.4   500.2   541.6   590.2   655.7   786.8  1336.5  6089.4 12892.2  37481.6    37594
read      443.2   585.0   148.8   200.3   214.5   366.0   460.1   510.0   545.5   589.6   658.2   831.2  1406.3  8761.9 27745.0  24269.8    24367
read      410.8   526.5   148.8   198.4   212.5   342.4   432.4   484.2   522.1   565.3   621.4   726.5  1208.0  6474.9 30375.9  33834.2    33771
read      415.4   483.3   148.8   204.9   221.9   352.0   424.7   469.8   506.6   554.7   626.1   760.4  1303.3  4963.7 19249.2  84926.6    84944
read      407.2   360.0   148.8   204.1   220.8   350.4   422.4   466.9   502.8   548.9   619.8   754.9  1244.9  3932.3 15330.1  85681.0    85666
read      408.4   326.0   148.8   201.9   216.8   350.4   430.7   478.9   517.7   566.7   632.8   758.4  1329.5  2563.7 12576.3  51999.8    51918
read      415.7   517.9   148.8   200.7   215.3   348.9   435.7   486.5   525.2   570.4   628.8   736.7  1217.7  6548.8 26466.5  34355.8    34406
read      411.1   360.2   148.8   201.9   216.4   354.7   445.0   494.7   531.3   574.5   630.7   740.9  1189.8  4446.8 12356.2  28528.0    28664
read      416.6   409.7   148.8   201.5   216.3   354.6   439.7   491.5   531.5   580.2   643.4   771.9  1276.7  4737.8 12722.1  38148.2    38289
read      429.1   430.3   148.8   203.1   218.0   371.4   458.3   502.1   535.3   577.2   642.2   798.9  1383.4  4268.3 19994.5  20660.4    20658
