Random waveform, random seed
Total number of intervals = 90 (37547, 85319, 9722, 47473, 85429, 62817, 43180, 38411, 70992, 49854, 8351, 85559, 62685, 5361, 93307, 30227, 94287, 61529, 42278, 86561, 82759, 18964, 41858, 51349, 54015, 21078, 51224, 48237, 12864, 35064, 65446, 47686, 56417, 25231, 20456, 44747, 59317, 21788, 94030, 11975, 5284, 38202, 77436, 56506, 86338, 42471, 98092, 75405, 24786, 42861, 96058, 90565, 14390, 20551, 24769, 46016, 18289, 10465, 84939, 89592, 8380, 94950, 82758, 13853, 23735, 48405, 76720, 93093, 39306, 11690, 58840, 84135, 57944, 29323, 11942, 19931, 53833, 92698, 44199, 71108, 6879, 50054, 55300, 57337, 89252, 92091, 8390, 85109, 87792, 59571)
Average QPS expected = 51300
Timestamp start: 1715297170058
Timestamp end: 1715298070590

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      410.2   575.8   148.8   200.2   212.8   334.5   413.9   467.2   505.2   548.6   607.6   725.8  1341.8  8046.3 28243.4  37517.1    37547
read      421.2   382.8   148.8   206.8   222.5   349.4   418.6   464.0   501.4   550.2   630.8   821.9  1701.1  3650.3 11716.0  85372.1    85319
read      495.2  1077.9   160.7   209.6   227.5   382.3   459.6   503.3   535.0   572.8   626.8   773.8  2478.3 15000.2 41390.1   9721.9     9722
read      405.9   540.3   148.8   203.1   216.7   335.2   408.3   459.1   497.8   543.7   604.7   715.2  1360.7  6669.3 27755.5  47436.3    47473
read      398.1   336.2   148.8   206.5   222.2   340.9   407.5   451.4   486.3   531.1   594.0   725.0  1434.5  2926.3 13750.5  85189.3    85429
read      389.4   358.6   148.8   205.0   219.3   335.1   403.7   449.1   485.1   529.7   589.8   693.3  1162.5  3690.8 13525.7  62799.3    62817
read      401.7   308.9   148.8   205.8   220.0   345.2   425.2   477.3   517.3   564.2   623.5   724.3  1167.2  3776.0 10064.6  43180.0    43180
read      397.8   283.7   148.8   203.6   217.3   342.7   426.3   481.4   520.3   565.0   621.6   719.2  1159.1  2837.3  9312.2  38414.3    38411
read      389.6   389.8   148.8   203.2   216.7   334.7   402.5   446.5   481.2   524.7   586.1   700.8  1182.0  3357.6 17749.3  71096.0    70992
read      399.9   360.3   148.8   202.8   215.8   339.0   417.5   470.2   511.0   558.6   623.3   734.8  1221.0  4033.1 10918.9  49932.9    49854
