Random waveform, supplied seed
Total number of intervals = 450 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463)
Average QPS expected = 50157
Timestamp start: 1715637859869
Timestamp end: 1715638760888

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      544.1  1046.0   173.5   243.7   270.6   417.2   471.6   506.1   534.0   571.2   631.9   798.6  3860.2 19665.3 30760.6   7320.5     7434
read      424.1   291.8   160.7   221.0   237.0   365.8   443.9   495.2   535.1   586.7   661.2   787.4  1221.4  2639.7 11560.9  66743.0    67201
read      433.9   505.5   160.7   221.8   239.7   373.8   451.4   500.0   537.8   585.4   652.2   762.9  1098.1  4778.5 20426.2  85954.5    85927
read      478.7   517.8   160.7   222.9   241.1   388.7   480.4   540.7   590.1   657.0   751.7   938.6  1759.7  7504.4 21690.4  64071.5    63953
read      442.8   469.4   160.7   219.9   235.3   374.0   486.5   544.8   584.7   629.7   682.9   772.5  1125.0  7662.3 15476.9  31582.0    31595
read      436.1   333.7   160.7   222.2   240.6   379.5   456.2   503.7   542.7   594.8   672.1   809.2  1234.3  3168.7 12479.3  87561.0    87879
read      507.4   885.7   173.5   245.5   273.5   407.6   462.2   495.7   521.8   556.2   617.2   796.0  2658.9 10478.1 31819.4   7314.0     7287
read      422.1   296.4   160.7   218.4   233.5   363.6   444.1   495.9   535.1   586.1   658.3   780.6  1246.7  2744.5  9904.3  62295.5    62295
read      455.6   790.6   173.5   242.6   272.0   393.7   432.7   457.5   475.2   500.0   539.3   620.7  1417.4 10496.5 31745.9   6461.0     6561
read      458.9   282.2   160.7   222.6   238.9   411.2   519.0   565.6   598.3   639.6   702.4   816.5  1286.2  3018.2  6226.2  22363.0    22532
read      435.1   526.1   160.7   219.5   235.2   368.3   449.3   501.8   543.0   594.6   667.8   788.2  1269.2  5189.5 30697.0  60674.0    60653
read      420.0   254.6   160.7   219.3   235.1   365.6   446.0   499.6   541.4   593.0   665.8   782.5  1134.7  1884.6  9903.3  59210.0    59076
read      418.7   268.7   160.7   218.7   233.6   359.2   439.9   493.9   536.0   588.4   660.7   777.0  1280.5  2248.9 11288.8  60134.0    60154
read      438.3   283.9   160.7   220.9   236.8   392.0   504.0   552.7   585.8   624.0   673.9   755.9  1030.3  2360.3  8711.0  23044.0    22964
read      466.0   958.9   173.5   240.2   264.8   408.2   457.6   485.8   506.0   533.1   569.3   635.3  1025.6 13051.9 49546.1   8105.0     8172
read      439.9   404.7   160.7   220.7   237.1   381.8   491.2   544.8   579.3   619.9   672.2   756.6  1126.5  4748.1 12754.7  27525.5    27652
read      448.1   572.8   160.7   219.7   235.3   367.9   465.8   526.4   567.3   614.6   674.3   774.5  1232.3 10268.7 23668.5  37685.0    37594
read      433.3   339.0   160.7   220.8   235.6   381.4   488.4   536.8   569.3   606.6   655.8   737.4  1081.4  4693.9 10568.2  24235.5    24367
read      436.5   283.3   160.7   221.9   238.1   374.0   485.3   547.0   588.4   633.0   688.9   785.6  1123.4  2284.7 10427.0  33636.5    33771
read      431.2   315.4   160.7   221.0   239.0   373.1   449.0   498.2   537.1   587.5   664.1   800.7  1268.3  2839.6 10766.9  84873.5    84944
read      452.3   517.2   160.7   223.2   242.9   386.4   466.1   517.1   557.3   610.3   687.4   837.6  1302.4  6176.7 30083.2  85427.5    85666
read      420.4   255.2   160.7   219.9   236.1   367.8   451.0   505.0   545.2   595.9   663.4   767.7  1099.4  1932.5  9989.0  51951.5    51918
read      515.9   515.9   160.7   223.7   241.6   396.6   514.3   581.7   633.1   698.9   799.6  1103.4  2567.7  6111.7 10918.8  34706.5    34406
read      471.9   556.4   160.7   221.4   238.0   391.7   501.9   556.0   595.0   639.9   703.0   823.7  1430.1  8683.8 19493.9  28299.5    28664
read      481.1   462.3   160.7   224.3   242.3   395.0   508.7   575.8   624.4   682.7   765.6   941.8  1559.6  4005.4 11371.4  38317.0    38289
read      454.0   512.9   173.5   221.6   237.2   407.5   509.7   553.0   582.9   618.2   664.1   743.7  1112.5  5514.9 26723.6  20619.5    20658
