Random waveform, supplied seed
Total number of intervals = 780 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227, 37496, 83925, 51037, 33690, 51474, 73708, 98618, 81977, 91567, 48236, 91726, 52458, 70467, 71151, 65016, 42057, 78821, 60720, 39911, 10628, 73736, 7334, 91868, 76670, 10405, 26019, 55530, 29615, 66057, 55281, 21177, 88239, 70227, 23421, 97104, 6235, 58045, 23729, 40897, 53312, 87262, 81836, 92274, 47252, 75747, 80994, 98224, 7737, 37514, 10640, 90490, 92514, 89245, 73823, 46565, 21419, 66915, 31667, 72255, 99535, 9226, 67844, 71413, 97328, 55113, 53743, 15253, 90605, 25767, 93458, 95080, 88399, 95681, 33003, 98809, 64610, 51183, 20194, 7602, 46677, 5577, 23035, 57516, 62851, 38431, 25729, 19443, 19461, 42341, 5691, 40223, 29941, 41162, 43863, 20318, 93421, 48578, 40595, 17677, 78948, 9703, 9686, 7968, 15830, 8192, 79410, 76582, 54634, 72177, 15101, 8167, 44130, 53047, 97171, 81360, 77277, 38294, 11165, 74155, 12255, 52404, 17057, 6005, 85707, 79742, 58322, 26212, 69487, 29507, 51412, 67374, 55125, 53048, 12192, 36138, 60799, 36368, 39729, 95693, 40999, 65037, 12633, 50117, 62765, 12379, 49369, 39111, 52692, 24539, 61591, 47864, 16479, 75268, 8714, 13002, 77147, 43518, 27206, 55859, 37448, 45026, 99974, 64632, 49061, 80418, 16471, 35694, 13935, 79838, 48842, 17708, 31401, 62091, 87121, 81929, 42013, 90709, 67578, 58116, 68886, 93119, 95079, 77456, 15723, 9867, 8176, 89745, 11058, 81413, 21659, 27181, 17420, 23028, 33694, 32735, 57645, 45216, 57659, 85443, 14390, 31520, 67089, 16537, 18930, 46784, 93102, 89799, 66551, 93104, 43768, 54006, 64618, 86482, 77459, 61365, 52346, 87286, 17384, 98165, 63330, 5866, 37693, 75360, 34753, 59823, 68266, 39383, 65072, 33192, 51847, 62362, 84073, 64213, 27059, 54703, 98366, 29565, 75000, 62235, 47788, 68928, 36478, 76067, 47020, 81656, 16396, 21661, 50156, 54102, 65670, 17584, 30347, 21534, 10216, 80544, 45508, 21591, 15435, 14502, 16369, 42077, 38334, 17694, 75056, 53845, 13319, 77808, 44423, 25669, 66463, 35396, 33885, 11712, 51485, 59378, 94757, 71707, 6184, 52631, 31188, 92326, 78268, 78655, 29798, 96196, 39289, 13806, 86543, 67095, 15164, 21544, 80587, 90870, 18274, 33727, 11433, 17009, 61531, 77691, 75329, 79936, 74872, 7464, 12219, 19906, 18108, 6498, 5794, 54376, 12545, 86110, 9730, 82140, 78511, 68231, 11420, 89777, 75189, 96119, 69998, 79345, 21991, 99920, 15067, 96201, 28442, 23738, 9437, 97039, 39843, 11616, 56350, 24650, 33825, 54193, 76287, 30507, 43736, 81903, 80570, 90992, 78961, 37791, 97764, 71081, 32361, 41597, 36321, 97570, 50500, 32308, 14115, 64826, 67795, 92688, 74427, 31361, 50686, 26859, 15666, 97479, 40641, 35398, 68885, 82658, 37588, 19382, 39597, 57154, 52183, 7024, 16027, 79406, 98199, 75565, 48872, 37140, 91170, 18318, 24202, 7149, 28608, 59337, 71066, 68555, 47586, 81864, 84384, 73197, 58808, 8661, 67893, 27081, 38973, 25147, 30015, 43619, 98527, 67442, 59250, 31042, 23168, 12188, 68103, 44810, 85198, 64988, 38245, 39413, 9583, 89844, 70336, 56324, 64001, 79935, 64293, 40603, 58949, 7297, 42332, 47325, 63001, 95603, 40233, 15311, 23880, 8459, 96950, 75208, 39389, 79892, 95654, 45055, 10973, 70015, 78241, 91472, 57947, 79016, 18117, 55130, 50438, 38809, 15631, 83728, 60616, 89642, 86682, 18798, 8916, 83253, 61390, 85247, 35826, 52616, 67912, 65530, 27950, 23562, 83872, 18090, 80935, 50284, 13437, 61010, 65969, 98525, 40014, 30989, 76195, 9419, 83382, 50487, 99073, 24343, 11299, 49053, 38640, 33282, 44180, 38929, 42429, 53509, 77120, 66346, 57710, 83337, 41488, 8265, 70185, 75176, 71811, 52045, 63492, 79305, 27434, 76065, 91823, 65659, 20183, 8397, 14212, 83901, 31621, 56730, 55549, 60016, 77359, 84857, 34274, 93817, 51283, 81228, 48280, 64296, 89835, 12545, 92345, 99448, 58449, 57739, 92294, 8834, 39340, 6847, 86653, 12989, 47510, 51089, 66139, 99350, 27400, 79376, 79562, 61622, 91360, 84701, 70509, 17321, 78722, 6275, 64585, 9575, 42440, 54234, 96591, 31465, 94808, 81865, 6282, 96809, 75508, 55540, 10663, 84006, 83175, 85153, 72310, 79113, 18032, 57218, 91097, 24182, 55787, 76268, 90804, 45083, 8053, 19821, 10566, 77802, 29156, 53062, 61968, 25153, 29596, 36211, 56063, 56353, 89677, 11860, 75005, 48350, 96204, 71725, 18626, 60873, 47905, 31640, 90774, 10192, 62085, 83520, 92971, 80033, 6417, 74495, 32228, 85817, 31895)
Average QPS expected = 51562
Timestamp start: 1715803750751
Timestamp end: 1715804532495

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      465.0  1460.4    80.4   139.2   169.8   318.2   368.1   398.8   423.8   459.5   532.0   766.7  3043.0 31161.5 32388.0   7353.0     7434
read      691.5  1244.1    74.4   147.5   184.4   458.1   611.8   758.7   889.7  1055.7  1267.5  1815.0  3335.7 23320.4 32248.5  66617.0    67201
read      373.2   336.1    74.4   130.6   153.7   323.6   404.5   458.8   501.8   554.2   621.4   725.6  1150.1  3917.5  8185.5  87152.0    85927
read      367.6   540.7    74.4   125.9   146.0   323.4   404.6   455.8   494.6   541.3   598.5   688.1   950.5  7714.8 29246.6  63893.0    63953
read      350.3   538.6    74.4   118.1   136.7   308.6   385.8   433.4   469.7   512.7   560.2   632.4  1044.7  3563.9 31436.8  31596.0    31595
read      345.2   269.1    68.9   126.9   147.1   300.5   373.1   418.9   456.2   504.3   569.6   668.1  1083.8  3034.2  8647.2  87575.0    87879
read      341.1   758.6    80.4   136.2   163.1   303.9   341.2   363.3   379.1   399.4   427.4   481.4   938.0  5047.2 31927.5   7431.0     7287
read      344.0   213.5    74.4   124.8   144.4   311.2   392.6   439.2   475.8   522.3   579.9   665.5   910.6  1951.5  5499.1  61964.0    62295
read      372.4  1086.1    80.4   138.1   163.9   289.4   325.9   347.4   364.1   383.5   412.1   490.0  1879.0 15450.7 32121.9   6680.0     6561
read      328.2   323.4    68.9   118.4   134.8   300.3   372.8   411.7   438.6   471.0   517.4   589.2   870.2  3374.0 12713.7  22677.0    22532
read      393.5   376.0    74.4   126.2   146.8   317.4   399.7   453.1   497.7   552.7   635.6   936.7  1803.7  3178.7 11356.4  60818.0    60653
read      408.9   383.5    74.4   131.3   152.9   338.6   426.0   479.6   522.7   577.2   655.5   842.0  2079.8  3466.6 10024.7  59016.0    59076
read      356.2   244.2    74.4   127.1   146.2   315.6   394.5   440.2   476.7   524.4   582.8   686.4  1338.6  2020.6  5831.5  60221.0    60154
read      326.4   274.0    74.4   121.6   138.4   301.8   376.2   417.7   446.6   481.1   527.0   592.7   854.4  1665.3 10710.9  23252.0    22964
read      508.2  1903.7    80.4   132.7   155.2   316.1   369.9   401.3   424.7   455.9   506.6   689.7  5908.5 30663.5 51081.9   8317.0     8172
read      448.0  1159.1    74.4   121.1   140.3   319.1   413.3   469.9   518.3   578.2   671.1   887.6  1991.2 10977.0 43983.6  27284.0    27652
read      377.7   580.5    68.9   124.7   143.8   319.0   399.6   448.7   488.9   538.8   600.9   716.5  1259.8  9198.2 22564.7  37576.0    37594
read      358.4   312.5    74.4   122.1   139.9   328.7   408.5   453.2   486.9   528.4   581.1   669.6  1028.0  2191.5 10707.7  24457.0    24367
read      380.5   488.2    74.4   119.2   137.4   307.2   397.0   453.5   497.7   551.1   631.5   876.1  1335.9  6553.8 18694.5  34028.0    33771
read      376.4   306.9    74.4   135.3   158.9   334.5   420.7   471.6   509.0   559.0   625.7   736.5  1007.5  1867.6 10870.7  84813.0    84944
read      351.2   296.3    68.9   126.1   146.9   307.4   383.4   432.7   470.7   520.3   586.8   685.4  1008.2  3214.9 11280.8  85939.0    85666
read      367.2   532.3    68.9   124.3   143.8   323.0   402.3   450.8   490.0   537.1   590.7   672.4   958.5  8214.7 28944.2  51491.0    51918
read      349.9   200.0    74.4   123.0   141.9   324.0   403.7   451.4   489.6   534.6   586.8   672.0   872.1  1661.4  4990.5  34590.0    34406
read      349.1   474.3    74.4   118.1   135.2   307.6   386.3   435.0   469.4   509.8   559.9   635.6   962.1  5734.4 28833.8  28718.0    28664
read      332.7   202.3    74.4   120.0   138.1   303.6   378.7   425.7   459.6   502.0   554.1   630.1   922.5  1648.0  5610.6  38393.0    38289
read      339.3   319.5    80.4   121.8   139.6   309.7   381.6   421.2   450.0   484.4   530.6   608.9   988.0  2739.2 12257.5  20643.0    20658
read      337.3   394.9    74.4   124.7   142.3   320.0   378.1   410.0   434.6   466.0   512.1   595.9   786.5  3043.5 15795.2  13941.0    13840
read      359.4   224.5    74.4   134.7   157.7   321.5   399.5   449.3   488.0   536.7   601.3   701.8   967.7  1727.9  6684.0  92756.0    93419
read      381.3   267.2    74.4   141.0   165.5   337.4   417.2   468.1   508.1   562.1   632.8   748.1  1095.3  2213.6 10032.1  98726.0    98284
read      342.7   226.9    74.4   125.9   145.2   308.1   387.6   434.3   470.9   515.6   574.9   656.2   954.2  1676.2  8704.1  71323.0    71313
read      357.1   289.0    74.4   121.8   140.0   318.2   399.3   450.7   490.8   538.3   592.5   684.8  1035.4  4267.4  9692.0  42159.0    42089
read      333.7   225.1    74.4   119.4   137.0   304.4   382.6   427.2   462.4   507.3   564.8   642.4   874.0  1680.6  8358.3  46635.0    46458
read      368.5   700.6    74.4   115.8   133.2   297.6   381.3   429.6   465.3   506.0   558.1   650.7  1447.1  6420.1 34940.4  30714.0    30755
read      315.0   227.1    68.9   116.7   134.5   290.7   362.6   404.4   436.8   479.1   528.4   589.4   722.4  1476.0  7964.3  42900.0    42889
read      325.2   230.2    68.9   123.2   143.5   292.8   362.1   404.0   439.1   484.9   548.7   635.0   794.6  1969.5  8609.0  93918.0    93552
read      332.5   238.7    74.4   123.9   142.6   304.1   380.8   425.7   460.6   501.5   553.8   629.1   800.0  1701.6  9358.9  65741.0    65694
read      334.4   307.8    68.9   119.1   136.5   303.1   383.1   430.1   463.6   501.9   548.0   617.6   851.0  2472.1 15488.2  29466.0    29574
read      456.7   923.2    74.4   126.6   147.1   340.4   430.9   489.8   536.0   594.6   683.9   989.3  2140.1 14066.9 31762.7  51093.0    51355
read      404.4   668.2    74.4   133.3   154.7   343.7   429.2   482.7   525.0   577.1   645.7   756.5  1162.6  9990.2 35569.5  67379.0    67361
read      328.7   272.3    74.4   119.7   138.4   311.3   376.0   409.5   435.4   467.0   507.6   569.7   882.0  3176.1 12139.2  16234.0    16287
read      471.2   691.0    74.4   140.3   167.6   348.6   442.8   508.0   562.0   631.3   750.5  1392.4  1963.5  8265.3 31285.7  81125.0    81508
read      362.5   223.9    74.4   132.5   155.1   328.4   409.0   458.0   496.1   544.1   608.4   712.0   936.8  1469.0  7588.4  87405.0    87619
read      354.2   229.3    74.4   129.8   152.9   314.6   391.6   439.6   476.6   525.0   591.5   700.9   985.9  2094.4  5658.7  99229.0    99068
read      357.6   357.3    74.4   121.0   140.4   312.9   396.2   445.6   484.4   532.8   589.7   686.0  1115.7  3332.0  8670.2  51366.0    51267
