Random waveform, random seed
Total number of intervals = 90 (14190, 90337, 83716, 49959, 74898, 62632, 58671, 89052, 57859, 32230, 23298, 21061, 47925, 89414, 60622, 97714, 94621, 72553, 72359, 37852, 91031, 65785, 37318, 39386, 18145, 55364, 93661, 92529, 58381, 54806, 18023, 92002, 32395, 52618, 98213, 11182, 68621, 15028, 20263, 20442, 96344, 59304, 78717, 23473, 16250, 27841, 87496, 19840, 44706, 41937, 52952, 23551, 94759, 20055, 48202, 83404, 36374, 47346, 43527, 77078, 18984, 6535, 58669, 58660, 95188, 92316, 87508, 34283, 52035, 94289, 99070, 74857, 40267, 11045, 58658, 65544, 78204, 42572, 85257, 17432, 50127, 44465, 76897, 22301, 74093, 14878, 56811, 85194, 12085, 46451)
Average QPS expected = 54933
Timestamp start: 1715291393848
Timestamp end: 1715292294403

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      541.1  1426.8   148.8   199.1   213.8   377.9   453.5   512.1   563.6   623.6   703.6   910.0  3630.4 20471.5 37915.7  14204.8    14190
read      459.8   680.2   148.8   206.5   224.5   366.6   441.2   489.4   529.2   583.2   667.3   856.0  1901.9 10101.9 30725.5  90302.6    90337
read      424.6   514.2   148.8   204.6   220.7   351.8   423.0   466.2   501.3   547.8   622.0   783.7  1658.7  6947.9 17455.9  83583.5    83716
read      407.0   450.8   148.8   202.0   215.5   346.1   423.3   469.6   505.6   551.7   620.0   747.4  1291.8  4638.2 16072.9  49982.3    49959
read      401.8   447.9   148.8   202.2   216.7   342.2   413.2   457.9   492.6   537.1   601.5   738.2  1500.5  2929.6 14780.7  74841.5    74898
read      397.5   398.9   148.8   202.2   216.0   339.8   412.0   457.0   491.9   536.5   599.7   719.8  1250.9  4649.9 14541.0  62477.0    62632
read      398.8   383.0   148.8   202.5   216.4   343.8   416.9   461.7   496.8   541.7   606.6   726.2  1237.2  3529.1 12767.8  58486.2    58671
read      411.8   505.0   148.8   207.4   223.6   351.2   418.4   460.9   494.8   538.7   602.3   724.3  1296.3  7440.0 17358.0  89093.0    89052
read      392.0   433.6   148.8   199.9   213.2   335.6   405.7   451.6   486.8   530.9   590.2   699.6  1203.6  3943.4 16601.5  57910.3    57859
read      545.7   866.2   148.8   204.8   220.1   367.8   512.7   634.9   755.9   880.6  1013.3  1207.7  1907.3 13277.7 31730.2  32138.5    32230
read      570.8  1126.4   148.8   205.3   220.7   407.4   547.8   654.2   728.4   810.4   913.3  1086.8  2185.9 16304.4 36647.9  23379.1    23298
read      530.4   993.7   148.8   200.7   214.9   398.5   507.1   582.0   648.6   727.5   827.6  1009.3  2437.7 11840.1 32439.7  21052.5    21061
read      410.3   532.7   148.8   202.5   216.2   340.2   417.2   467.0   506.0   553.0   613.7   720.6  1371.2  6692.2 29858.4  47805.4    47925
read      472.3   888.7   148.8   207.3   225.2   366.8   435.8   480.3   516.0   565.1   640.7   860.9  1827.8 12807.2 32053.4  89385.6    89414
read      390.2   343.0   148.8   202.8   216.9   338.5   409.4   453.4   487.5   531.4   591.7   700.8  1145.5  3099.4 12869.2  60681.9    60622
read      422.3   459.7   148.8   207.4   226.1   361.4   431.7   477.3   514.8   564.4   633.9   771.2  1259.8  6352.4 16749.9  97731.5    97714
read      412.7   434.5   148.8   205.8   223.4   354.7   423.3   466.5   502.3   548.4   618.8   748.4  1253.8  5333.2 14605.6  94821.9    94621
read      392.4   351.5   148.8   200.5   214.9   339.3   410.9   454.5   488.5   532.3   594.3   709.3  1176.3  3672.4 10991.9  72577.6    72553
read      399.3   408.9   148.8   202.7   217.4   339.3   408.8   452.6   486.9   531.2   593.4   716.7  1452.4  3967.0 14235.9  72373.7    72359
read      401.1   473.4   148.8   198.3   212.0   339.8   422.6   472.7   509.2   552.4   609.2   709.6  1204.5  5338.3 17242.3  37759.4    37852
read      405.2   389.5   148.8   210.3   226.8   352.5   421.1   463.9   498.1   541.6   604.7   724.7  1147.6  3753.0 15290.8  91068.6    91031
read      407.6   482.7   148.8   205.1   219.5   344.2   417.9   463.1   498.4   542.9   606.9   726.3  1330.2  5758.2 24949.3  65818.6    65785
read      387.1   324.7   148.8   201.2   213.9   334.4   414.1   464.1   499.8   540.9   591.1   677.9  1126.3  3628.5 10933.4  37433.1    37318
read      400.4   353.0   148.8   204.0   217.4   345.9   427.6   478.7   516.4   560.0   616.0   712.1  1167.2  3569.1 10840.4  39270.4    39386
read      562.9  1209.1   148.8   205.4   221.3   411.6   526.1   604.8   659.7   722.5   810.6  1013.3  2860.2 19075.2 39643.0  18126.9    18145
read      401.9   396.1   148.8   204.1   217.8   343.0   415.6   462.3   499.3   545.3   609.5   727.9  1327.2  4598.9 13486.8  55263.0    55364
read      413.8   418.0   148.8   207.4   224.2   355.5   425.5   470.2   506.8   554.2   623.7   747.8  1248.5  5630.0 13522.1  93571.6    93661
read      422.2   400.9   148.8   208.5   225.9   360.9   434.2   480.8   518.0   566.6   636.7   781.3  1454.2  4064.5 12766.3  92346.2    92529
read      395.6   361.3   148.8   201.1   214.9   340.7   414.5   460.4   496.5   542.2   604.4   716.6  1205.3  3364.3 11713.9  58321.2    58381
read      396.8   416.3   148.8   200.9   214.8   343.1   417.7   464.1   500.6   546.3   608.4   714.0  1172.5  3433.7 13214.4  54821.3    54806
read      490.6   690.7   160.7   203.1   218.0   400.8   509.0   586.5   641.5   701.8   776.4   910.7  1419.7 10637.4 30414.2  18012.9    18023
read      423.2   481.3   148.8   206.7   223.9   358.9   431.6   477.5   514.4   563.5   634.1   773.9  1353.9  6682.5 18809.5  91988.3    92002
read      525.3   681.7   148.8   204.1   219.6   368.1   508.7   624.9   743.5   872.6  1009.2  1195.6  1750.7  9773.6 30774.5  32430.6    32395
read      406.4   456.8   148.8   201.6   215.3   344.6   420.4   467.8   504.9   550.3   615.1   728.9  1320.0  5951.2 15049.9  52583.7    52618
read      433.2   567.8   148.8   208.6   227.0   364.6   434.9   480.6   517.5   565.7   635.3   777.4  1432.2  8490.0 24193.0  98100.6    98213
read      584.2  1532.8   148.8   205.2   224.3   391.8   475.6   529.8   568.8   616.5   691.2   991.1  4787.8 30443.4 39908.8  11250.5    11182
read      416.4   508.4   148.8   200.7   215.9   346.2   421.2   466.5   502.5   549.2   619.0   760.6  1490.0  7166.7 17453.0  68551.5    68621
read      550.4  1314.5   148.8   201.1   218.1   394.1   490.1   553.9   599.7   652.1   727.5   910.8  3427.7 17508.3 37233.3  15004.9    15028
read      561.4  1187.8   148.8   200.7   216.9   404.0   517.3   597.7   663.4   737.8   834.3  1011.7  3332.9 15745.7 39041.3  20266.6    20263
read      527.7   912.5   148.8   199.3   214.8   405.9   530.3   618.5   677.4   740.2   824.2   978.2  1924.3 13152.1 34998.3  20442.2    20442
read      458.8   634.8   148.8   211.2   230.8   376.2   454.0   504.4   545.6   599.3   679.5   843.9  1731.4  8128.8 30290.7  96280.6    96344
read      392.7   345.8   148.8   200.8   214.8   339.0   411.4   457.5   493.4   537.7   598.2   706.2  1184.8  3432.8 12349.2  59291.5    59304
read      407.9   377.9   148.8   202.2   217.3   346.3   419.8   464.6   500.7   546.1   612.5   745.0  1549.2  3530.9 13630.6  78638.3    78717
read      494.5   594.0   148.8   200.5   215.2   389.9   514.8   606.3   679.5   756.8   850.0   998.6  1477.6  8515.6 25493.1  23510.9    23473
read      489.5   763.5   148.8   200.6   216.9   398.7   507.3   577.3   622.6   671.6   734.8   864.6  1408.7 10941.7 31739.3  16190.3    16250
read      533.2   863.1   148.8   200.9   215.7   382.8   529.6   643.8   739.5   834.7   941.0  1106.1  1699.0 13261.6 35345.7  27891.0    27841
read      465.4   781.4   148.8   206.3   223.5   364.6   439.3   487.4   526.0   577.5   656.5   859.8  1913.0 11423.6 30944.7  87682.5    87496
read      536.0  1018.0   148.8   202.5   217.5   401.9   510.1   588.9   650.7   721.5   808.1   978.0  2748.9 14383.8 36483.9  19752.3    19840
read      388.2   362.2   148.8   199.3   212.9   333.8   409.7   460.1   497.6   541.4   595.9   688.9  1152.0  2898.2 14277.0  44832.9    44706
read      389.7   276.0   148.8   199.9   213.6   338.6   418.1   468.7   506.1   549.4   605.8   701.2  1129.0  2152.9  9601.1  41866.4    41937
read      392.0   413.0   148.8   199.0   212.7   336.6   409.3   457.0   493.9   538.8   597.0   694.5  1159.6  3767.9 15649.9  52925.5    52952
read      492.2   599.7   148.8   200.3   215.1   391.2   518.1   610.1   684.6   763.3   855.8   998.4  1439.7  7649.3 30731.7  23624.7    23551
read      409.6   388.8   148.8   204.7   221.4   351.9   422.6   467.3   503.6   549.8   620.1   747.9  1319.6  4012.9 15397.3  94761.8    94759
read      524.4   943.9   148.8   199.1   214.2   398.9   511.7   595.1   656.1   722.8   805.4   965.1  2000.2 12956.0 32120.2  20036.6    20055
read      399.4   421.5   148.8   198.0   212.3   340.9   417.9   466.2   504.1   550.5   613.1   723.8  1210.2  4848.8 14774.0  48345.6    48202
read      433.1   592.3   148.8   200.9   217.2   349.8   422.8   466.7   502.7   549.7   625.4   814.7  1751.6  8487.7 27402.1  83334.3    83404
read      430.0   638.1   148.8   198.8   213.5   351.7   435.9   488.2   526.6   573.5   634.2   757.8  1399.6  9312.6 31037.9  36423.3    36374
read      407.8   426.5   148.8   197.5   212.1   345.5   424.5   472.8   511.4   561.0   627.3   744.9  1308.8  5043.0 13654.0  47282.6    47346
read      399.2   393.4   148.8   196.8   211.1   339.9   418.8   467.4   505.0   551.0   612.9   722.5  1255.8  4090.7 17882.7  43471.8    43527
read      398.1   318.3   148.8   200.5   216.2   346.7   422.1   466.7   502.1   546.5   611.3   728.2  1155.2  3121.8 12332.8  77029.7    77078
read      522.1   814.6   148.8   198.7   215.0   405.1   519.5   602.8   663.6   732.1   822.5   996.7  2203.6 10316.9 33392.7  18997.4    18984
read      446.4  1083.9   148.8   208.2   230.2   352.4   402.2   430.9   453.2   480.7   525.8   658.3  2090.9 12335.7 41755.7   6563.8     6535
read      391.4   312.3   148.8   197.6   212.0   340.3   414.2   459.8   495.3   540.1   603.0   712.2  1172.6  2926.5 12091.6  58674.7    58669
read      385.9   317.8   148.8   195.5   209.5   337.3   410.4   455.3   489.6   533.4   594.5   706.6  1125.7  2269.3 10422.1  58640.4    58660
read      431.3   420.7   148.8   208.4   227.8   368.2   442.9   491.3   530.1   579.9   652.2   799.5  1491.9  4088.3 16491.8  95146.1    95188
read      417.4   390.1   148.8   210.3   228.0   362.1   433.9   478.7   514.4   560.6   628.7   763.4  1245.0  4072.7 12504.4  92470.1    92316
read      395.4   289.8   148.8   207.6   223.8   347.6   415.8   458.7   492.6   536.1   597.4   712.5  1118.6  2561.1 10234.1  87348.9    87508
read      467.2   638.4   148.8   201.5   215.8   348.5   462.6   530.3   579.7   641.7   780.6  1070.8  1713.8  7622.5 30541.0  34170.9    34283
read      389.1   273.6   137.8   204.1   218.8   339.7   416.5   465.9   505.6   553.5   610.3   687.3  1033.6  2541.0  7728.4  52030.5    52035
read      368.7   217.1   148.8   206.1   221.9   337.1   397.5   433.8   462.3   497.2   543.8   621.0   823.6  1807.4  7792.4  94265.4    94289
read      374.0   201.5   148.8   210.1   226.7   343.9   403.5   440.3   468.3   503.2   548.9   625.5   827.2  1687.1  6121.4  99067.4    99070
read      374.6   238.1   148.8   206.0   220.7   335.3   402.0   442.8   473.2   511.0   562.3   640.3   911.9  2176.7  8542.4  74800.2    74857
read      376.0   227.8   148.8   202.0   215.0   333.1   409.2   459.4   495.6   536.3   583.6   650.5   876.6  2010.9  8830.5  40313.9    40267
read      367.2   399.8   160.7   205.5   218.6   350.8   396.4   418.8   433.4   451.2   470.1   506.0   683.4  6043.0 15452.4  11035.6    11045
read      374.9   283.7   148.8   203.5   217.5   332.2   400.2   443.4   478.3   522.1   574.3   644.6   896.8  2300.2 12079.0  58619.5    58658
read      358.8   177.6   148.8   203.5   217.8   329.1   393.4   431.6   461.9   498.6   543.4   602.2   713.5  1316.3  6612.5  65657.7    65544
read      357.3   187.2   148.8   204.0   218.5   327.6   390.6   427.9   456.7   491.7   536.6   598.9   718.1  1264.6  8696.3  78154.3    78204
read      355.6   185.4   148.8   199.5   212.9   319.5   391.2   438.5   474.1   511.6   549.6   593.9   681.1  1333.4  8011.9  42532.3    42572
read      353.7   167.4   148.8   204.4   218.9   327.1   388.4   423.8   450.5   482.6   524.7   585.1   706.8  1215.3  5768.0  85292.3    85257
read      369.2   260.8   148.8   207.0   221.3   359.7   427.3   455.0   471.6   490.2   508.8   540.4   607.4  2241.3 11506.2  17511.2    17432
read      357.7   182.0   148.8   200.7   214.1   322.1   392.1   437.0   472.3   513.5   557.0   608.5   697.6  1289.6  6962.6  50149.2    50127
read      359.0   182.6   148.8   197.4   211.0   324.4   398.3   445.4   480.2   517.2   556.1   606.0   713.7  1199.9  6415.1  44480.5    44465
read      355.3   180.6   148.8   200.3   214.3   327.6   391.6   428.7   456.8   489.8   531.2   591.2   734.3  1261.7  7724.8  76935.5    76897
read      362.8   229.9   148.8   201.5   214.6   340.0   418.2   452.6   473.3   494.8   519.7   554.6   659.4  2961.6  9258.8  22337.2    22301
read      353.0   168.2   148.8   199.7   214.0   328.2   390.4   426.4   453.4   485.0   525.0   584.0   716.8  1065.4  5667.5  74109.0    74093
read      359.1   273.9   148.8   205.8   220.4   351.5   401.3   423.9   438.2   454.9   471.6   503.1   590.4  3750.0 12358.2  14743.3    14878
read      356.8   173.4   137.8   199.9   214.2   330.8   394.5   431.8   460.5   494.0   535.1   590.8   718.3  1226.3  7108.0  56767.2    56811
read      347.9   184.9   148.8   197.7   212.2   323.0   383.3   417.5   442.8   472.8   512.7   574.3   702.2  1448.0  5574.2  85135.9    85194
read      356.3   253.6   148.8   208.6   224.2   349.9   391.6   411.5   425.0   439.3   459.6   490.7   591.1  3033.3 12159.6  12113.6    12085
read      355.2   213.0   148.8   195.6   209.4   330.2   394.7   432.6   460.8   492.6   531.0   585.4   716.5  1231.7  9469.2  46346.2    46451

Total QPS = 54920.5 (49428440 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 12208824186 bytes :   12.9 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.96%,49.25%,100.00%
