2024-05-09T17:19:51.580803 start scheduler
2024-05-09T17:19:51.602241 custom scheduler memcached+pid%3D10222
2024-05-09T17:19:51.602461 custom scheduler scheduler+pid%3D10222
2024-05-09T17:19:51.602841 custom scheduler unstable+%28CURR+0+-+0+QPS%29
2024-05-09T17:19:51.604169 update_cores memcached [0,1]
2024-05-09T17:19:51.666069 custom scheduler stable+%2827703+QPS%29
2024-05-09T17:19:51.913067 start freqmine [2,3] 2
2024-05-09T17:19:52.200687 start canneal [2,3] 2
2024-05-09T17:19:52.308155 custom scheduler stable+%2816917+QPS%29
2024-05-09T17:19:52.559211 start dedup [1] 1
2024-05-09T17:19:52.572437 update_cores memcached [0]
2024-05-09T17:19:52.890868 custom scheduler unstable+%28CURR+24302+-+15883+QPS%29
2024-05-09T17:19:52.894906 update_cores memcached [0,1]
2024-05-09T17:19:52.908581 pause dedup
2024-05-09T17:19:52.955698 custom scheduler stable+%2815937+QPS%29
2024-05-09T17:19:52.975487 update_cores memcached [0]
2024-05-09T17:19:52.988411 unpause dedup
2024-05-09T17:19:53.020032 custom scheduler stable+%2815842+QPS%29
2024-05-09T17:19:53.721752 custom scheduler stable+%2815739+QPS%29
2024-05-09T17:19:54.420893 custom scheduler stable+%2816104+QPS%29
2024-05-09T17:19:55.116430 custom scheduler stable+%2815926+QPS%29
2024-05-09T17:19:55.814019 custom scheduler stable+%2815829+QPS%29
2024-05-09T17:19:56.525690 custom scheduler stable+%2815845+QPS%29
2024-05-09T17:19:57.228504 custom scheduler stable+%2815750+QPS%29
2024-05-09T17:19:57.948506 custom scheduler stable+%2815691+QPS%29
2024-05-09T17:19:58.650563 custom scheduler stable+%2815659+QPS%29
2024-05-09T17:19:59.348093 custom scheduler stable+%2816016+QPS%29
2024-05-09T17:20:00.039155 custom scheduler stable+%2815688+QPS%29
2024-05-09T17:20:00.729265 custom scheduler stable+%2816031+QPS%29
2024-05-09T17:20:01.120403 custom scheduler unstable+%28CURR+61758+-+18695+QPS%29
2024-05-09T17:20:01.140762 update_cores memcached [0,1]
2024-05-09T17:20:01.154796 pause dedup
2024-05-09T17:20:01.894796 custom scheduler stable+%2847414+QPS%29
2024-05-09T17:20:02.541031 custom scheduler stable+%2853317+QPS%29
2024-05-09T17:20:03.238419 custom scheduler stable+%2853215+QPS%29
2024-05-09T17:20:03.940550 custom scheduler stable+%2852934+QPS%29
2024-05-09T17:20:04.658042 custom scheduler stable+%2853310+QPS%29
2024-05-09T17:20:05.361463 custom scheduler stable+%2853004+QPS%29
2024-05-09T17:20:06.072569 custom scheduler stable+%2852837+QPS%29
2024-05-09T17:20:06.780681 custom scheduler stable+%2853057+QPS%29
2024-05-09T17:20:07.495100 custom scheduler stable+%2852994+QPS%29
2024-05-09T17:20:08.202554 custom scheduler stable+%2853121+QPS%29
2024-05-09T17:20:08.902806 custom scheduler stable+%2853126+QPS%29
2024-05-09T17:20:09.614130 custom scheduler stable+%2853389+QPS%29
2024-05-09T17:20:10.322980 custom scheduler stable+%2853316+QPS%29
2024-05-09T17:20:11.029933 custom scheduler stable+%2853398+QPS%29
2024-05-09T17:20:11.733054 custom scheduler stable+%2848107+QPS%29
2024-05-09T17:20:12.448515 custom scheduler stable+%2845238+QPS%29
2024-05-09T17:20:13.151277 custom scheduler stable+%2845373+QPS%29
2024-05-09T17:20:13.846512 custom scheduler stable+%2845362+QPS%29
2024-05-09T17:20:14.539044 custom scheduler stable+%2845390+QPS%29
2024-05-09T17:20:15.233552 custom scheduler stable+%2845239+QPS%29
2024-05-09T17:20:15.929069 custom scheduler stable+%2845325+QPS%29
2024-05-09T17:20:16.620840 custom scheduler stable+%2845673+QPS%29
2024-05-09T17:20:17.328326 custom scheduler stable+%2844696+QPS%29
2024-05-09T17:20:17.968954 custom scheduler unstable+%28CURR+64909+-+45104+QPS%29
2024-05-09T17:20:18.033012 custom scheduler stable+%2845021+QPS%29
2024-05-09T17:20:18.733060 custom scheduler stable+%2845134+QPS%29
2024-05-09T17:20:19.426095 custom scheduler stable+%2844833+QPS%29
2024-05-09T17:20:20.119048 custom scheduler stable+%2845096+QPS%29
2024-05-09T17:20:20.813687 custom scheduler stable+%2845393+QPS%29
2024-05-09T17:20:21.506679 custom scheduler stable+%2842132+QPS%29
2024-05-09T17:20:22.197395 custom scheduler stable+%2838804+QPS%29
2024-05-09T17:20:22.888845 custom scheduler stable+%2838962+QPS%29
2024-05-09T17:20:23.579116 custom scheduler stable+%2838508+QPS%29
2024-05-09T17:20:24.281868 custom scheduler stable+%2838447+QPS%29
2024-05-09T17:20:24.973053 custom scheduler stable+%2838678+QPS%29
2024-05-09T17:20:25.662339 custom scheduler stable+%2838785+QPS%29
2024-05-09T17:20:25.929238 custom scheduler unstable+%28CURR+56567+-+38977+QPS%29
2024-05-09T17:20:25.992669 custom scheduler stable+%2838872+QPS%29
2024-05-09T17:20:26.372383 custom scheduler stable+%2838919+QPS%29
2024-05-09T17:20:27.065195 custom scheduler stable+%2838861+QPS%29
2024-05-09T17:20:27.756821 custom scheduler stable+%2838898+QPS%29
2024-05-09T17:20:28.459822 custom scheduler stable+%2838820+QPS%29
2024-05-09T17:20:29.160079 custom scheduler stable+%2838509+QPS%29
2024-05-09T17:20:29.859529 custom scheduler stable+%2838692+QPS%29
2024-05-09T17:20:30.183991 custom scheduler unstable+%28CURR+59943+-+38452+QPS%29
2024-05-09T17:20:30.246645 custom scheduler stable+%2838389+QPS%29
2024-05-09T17:20:30.564665 custom scheduler stable+%2838479+QPS%29
2024-05-09T17:20:31.135624 custom scheduler unstable+%28CURR+19088+-+37130+QPS%29
2024-05-09T17:20:31.573979 custom scheduler stable+%2827056+QPS%29
2024-05-09T17:20:31.590424 update_cores memcached [0]
2024-05-09T17:20:31.603891 unpause dedup
2024-05-09T17:20:32.209164 custom scheduler stable+%2816295+QPS%29
2024-05-09T17:20:32.904722 custom scheduler stable+%2816048+QPS%29
2024-05-09T17:20:33.611355 custom scheduler stable+%2816139+QPS%29
2024-05-09T17:20:34.308356 custom scheduler stable+%2816084+QPS%29
2024-05-09T17:20:35.013322 custom scheduler stable+%2816007+QPS%29
