2024-05-09T22:09:00.738060 start scheduler
2024-05-09T22:09:00.764065 custom scheduler memcached+pid%3D8686
2024-05-09T22:09:00.764469 custom scheduler scheduler+pid%3D8686
2024-05-09T22:09:00.764638 custom scheduler unstable+%28CURR+0+-+0+QPS%29
2024-05-09T22:09:00.765934 update_cores memcached [0,1]
2024-05-09T22:09:00.827919 custom scheduler stable+%2889205+QPS%29
2024-05-09T22:09:01.106304 start freqmine [2,3] 3
2024-05-09T22:09:01.488028 custom scheduler stable+%2871578+QPS%29
2024-05-09T22:09:01.500350 start canneal [2,3] 3
2024-05-09T22:09:01.685270 custom scheduler unstable+%28CURR+107571+-+70553+QPS%29
2024-05-09T22:09:01.750415 custom scheduler stable+%2871104+QPS%29
2024-05-09T22:09:01.958717 start dedup [1] 1
2024-05-09T22:09:01.992397 pause dedup
2024-05-09T22:09:02.205209 custom scheduler stable+%2870415+QPS%29
2024-05-09T22:09:02.909293 custom scheduler stable+%2870718+QPS%29
2024-05-09T22:09:03.611884 custom scheduler stable+%2870400+QPS%29
2024-05-09T22:09:04.309187 custom scheduler stable+%2870085+QPS%29
2024-05-09T22:09:05.011455 custom scheduler stable+%2870105+QPS%29
2024-05-09T22:09:05.723790 custom scheduler stable+%2870288+QPS%29
2024-05-09T22:09:06.429593 custom scheduler stable+%2870616+QPS%29
2024-05-09T22:09:07.135090 custom scheduler stable+%2870310+QPS%29
2024-05-09T22:09:07.848666 custom scheduler stable+%2870085+QPS%29
2024-05-09T22:09:07.979115 custom scheduler unstable+%28CURR+113366+-+71060+QPS%29
2024-05-09T22:09:08.561681 custom scheduler stable+%2889457+QPS%29
2024-05-09T22:09:09.282748 custom scheduler stable+%28100535+QPS%29
2024-05-09T22:09:09.995046 custom scheduler stable+%2899394+QPS%29
2024-05-09T22:09:10.706111 custom scheduler stable+%2899839+QPS%29
2024-05-09T22:09:11.414203 custom scheduler stable+%28100215+QPS%29
2024-05-09T22:09:12.137089 custom scheduler stable+%28100872+QPS%29
2024-05-09T22:09:12.860368 custom scheduler stable+%2899963+QPS%29
2024-05-09T22:09:13.588600 custom scheduler stable+%2899963+QPS%29
2024-05-09T22:09:14.314874 custom scheduler stable+%2898400+QPS%29
2024-05-09T22:09:15.033035 custom scheduler stable+%28100378+QPS%29
2024-05-09T22:09:15.696705 custom scheduler unstable+%28CURR+145109+-+100745+QPS%29
2024-05-09T22:09:15.761395 custom scheduler stable+%28101059+QPS%29
2024-05-09T22:09:16.468215 custom scheduler stable+%28103596+QPS%29
2024-05-09T22:09:17.186832 custom scheduler stable+%2899362+QPS%29
2024-05-09T22:09:17.901697 custom scheduler stable+%28100803+QPS%29
2024-05-09T22:09:18.611731 custom scheduler stable+%2885584+QPS%29
2024-05-09T22:09:19.315508 custom scheduler stable+%2877863+QPS%29
2024-05-09T22:09:20.015646 custom scheduler stable+%2877765+QPS%29
2024-05-09T22:09:20.726670 custom scheduler stable+%2878038+QPS%29
2024-05-09T22:09:21.431631 custom scheduler stable+%2877310+QPS%29
2024-05-09T22:09:22.130981 custom scheduler stable+%2877187+QPS%29
2024-05-09T22:09:22.830664 custom scheduler stable+%2877278+QPS%29
2024-05-09T22:09:23.537344 custom scheduler stable+%2878451+QPS%29
2024-05-09T22:09:24.241399 custom scheduler stable+%2878253+QPS%29
2024-05-09T22:09:24.954176 custom scheduler stable+%2877528+QPS%29
2024-05-09T22:09:25.666026 custom scheduler stable+%2877683+QPS%29
2024-05-09T22:09:26.384812 custom scheduler stable+%2875792+QPS%29
2024-05-09T22:09:26.518351 custom scheduler unstable+%28CURR+125880+-+76745+QPS%29
2024-05-09T22:09:26.646227 custom scheduler stable+%2877781+QPS%29
2024-05-09T22:09:27.103182 custom scheduler stable+%2878204+QPS%29
2024-05-09T22:09:27.818981 custom scheduler stable+%2877985+QPS%29
2024-05-09T22:09:28.008685 custom scheduler unstable+%28CURR+8596+-+72105+QPS%29
2024-05-09T22:09:28.878191 custom scheduler stable+%2811165+QPS%29
2024-05-09T22:09:28.896741 unpause dedup
2024-05-09T22:09:29.507104 custom scheduler stable+%286927+QPS%29
2024-05-09T22:09:30.195203 custom scheduler stable+%286766+QPS%29
2024-05-09T22:09:30.887867 custom scheduler stable+%286790+QPS%29
2024-05-09T22:09:31.586316 custom scheduler stable+%286851+QPS%29
2024-05-09T22:09:32.281082 custom scheduler stable+%286934+QPS%29
2024-05-09T22:09:32.981499 custom scheduler stable+%286816+QPS%29
2024-05-09T22:09:33.673976 custom scheduler stable+%286728+QPS%29
2024-05-09T22:09:34.383884 custom scheduler stable+%286691+QPS%29
2024-05-09T22:09:35.084322 custom scheduler stable+%286918+QPS%29
2024-05-09T22:09:35.795408 custom scheduler stable+%286731+QPS%29
2024-05-09T22:09:36.488680 custom scheduler stable+%286669+QPS%29
2024-05-09T22:09:37.196162 custom scheduler stable+%286754+QPS%29
2024-05-09T22:09:37.888909 custom scheduler stable+%287002+QPS%29
2024-05-09T22:09:37.956191 custom scheduler unstable+%28CURR+27966+-+8582+QPS%29
2024-05-09T22:09:37.990285 pause dedup
2024-05-09T22:09:38.874228 custom scheduler stable+%2876926+QPS%29
2024-05-09T22:09:39.525559 custom scheduler stable+%2882412+QPS%29
2024-05-09T22:09:40.248165 custom scheduler stable+%2882659+QPS%29
2024-05-09T22:09:40.983095 custom scheduler unstable+%28CURR+137773+-+81490+QPS%29
2024-05-09T22:09:41.112880 custom scheduler stable+%2882430+QPS%29
2024-05-09T22:09:41.658999 custom scheduler unstable+%28CURR+123315+-+79768+QPS%29
2024-05-09T22:09:41.795267 custom scheduler stable+%2883411+QPS%29
2024-05-09T22:09:42.514545 custom scheduler stable+%2886186+QPS%29
2024-05-09T22:09:43.228259 custom scheduler stable+%2882537+QPS%29
2024-05-09T22:09:43.940401 custom scheduler stable+%2883246+QPS%29
2024-05-09T22:09:44.589945 custom scheduler unstable+%28CURR+124049+-+82476+QPS%29
2024-05-09T22:09:44.652781 custom scheduler stable+%2882878+QPS%29
2024-05-09T22:09:45.356607 custom scheduler stable+%2882250+QPS%29
2024-05-09T22:09:45.565162 custom scheduler unstable+%28CURR+134967+-+82862+QPS%29
2024-05-09T22:09:45.627956 custom scheduler stable+%2882198+QPS%29
2024-05-09T22:09:46.081887 custom scheduler stable+%2882477+QPS%29
2024-05-09T22:09:46.786847 custom scheduler stable+%2882819+QPS%29
2024-05-09T22:09:47.488438 custom scheduler stable+%2882720+QPS%29
2024-05-09T22:09:47.818657 custom scheduler unstable+%28CURR+128730+-+81975+QPS%29
2024-05-09T22:09:47.943820 custom scheduler stable+%2881802+QPS%29
2024-05-09T22:09:48.194307 custom scheduler stable+%2873005+QPS%29
2024-05-09T22:09:48.886863 custom scheduler stable+%2847923+QPS%29
2024-05-09T22:09:49.582354 custom scheduler stable+%2846146+QPS%29
2024-05-09T22:09:50.273767 custom scheduler stable+%2846209+QPS%29
2024-05-09T22:09:50.967625 custom scheduler stable+%2846677+QPS%29
2024-05-09T22:09:51.664956 custom scheduler stable+%2846132+QPS%29
2024-05-09T22:09:52.363134 custom scheduler stable+%2846707+QPS%29
2024-05-09T22:09:53.066685 custom scheduler stable+%2846303+QPS%29
2024-05-09T22:09:53.766207 custom scheduler stable+%2846217+QPS%29
2024-05-09T22:09:54.456344 custom scheduler stable+%2846634+QPS%29
2024-05-09T22:09:55.148593 custom scheduler stable+%2846414+QPS%29
2024-05-09T22:09:55.843448 custom scheduler stable+%2846137+QPS%29
2024-05-09T22:09:56.538386 custom scheduler stable+%2846323+QPS%29
2024-05-09T22:09:57.230578 custom scheduler stable+%2846033+QPS%29
2024-05-09T22:09:57.922054 custom scheduler stable+%2845978+QPS%29
2024-05-09T22:09:57.985039 custom scheduler unstable+%28CURR+25382+-+44404+QPS%29
2024-05-09T22:09:58.296469 custom scheduler stable+%2836356+QPS%29
2024-05-09T22:09:58.922009 custom scheduler stable+%2820253+QPS%29
2024-05-09T22:09:58.955217 unpause dedup
2024-05-09T22:09:59.634569 custom scheduler stable+%2819308+QPS%29
2024-05-09T22:10:00.324705 custom scheduler stable+%2819397+QPS%29
2024-05-09T22:10:01.018117 custom scheduler stable+%2819769+QPS%29
2024-05-09T22:10:01.720514 custom scheduler stable+%2819608+QPS%29
2024-05-09T22:10:02.436619 custom scheduler stable+%2819426+QPS%29
2024-05-09T22:10:03.129973 custom scheduler stable+%2819764+QPS%29
2024-05-09T22:10:03.828540 custom scheduler stable+%2819853+QPS%29
2024-05-09T22:10:04.530471 custom scheduler stable+%2819466+QPS%29
2024-05-09T22:10:05.226051 custom scheduler stable+%2819567+QPS%29
2024-05-09T22:10:05.918067 custom scheduler stable+%2819260+QPS%29
2024-05-09T22:10:06.608762 custom scheduler stable+%2819534+QPS%29
2024-05-09T22:10:07.314140 custom scheduler stable+%2819356+QPS%29
2024-05-09T22:10:07.942948 custom scheduler unstable+%28CURR+34590+-+20329+QPS%29
2024-05-09T22:10:07.963868 pause dedup
2024-05-09T22:10:08.775184 custom scheduler stable+%2867768+QPS%29
2024-05-09T22:10:09.416894 custom scheduler stable+%2877081+QPS%29
2024-05-09T22:10:10.115100 custom scheduler stable+%2876554+QPS%29
2024-05-09T22:10:10.817297 custom scheduler stable+%2876202+QPS%29
2024-05-09T22:10:11.521017 custom scheduler stable+%2876172+QPS%29
2024-05-09T22:10:12.219319 custom scheduler stable+%2876844+QPS%29
2024-05-09T22:10:12.917705 custom scheduler stable+%2876887+QPS%29
2024-05-09T22:10:13.620303 custom scheduler stable+%2876295+QPS%29
2024-05-09T22:10:14.324164 custom scheduler stable+%2876518+QPS%29
2024-05-09T22:10:14.518727 custom scheduler unstable+%28CURR+109978+-+76413+QPS%29
2024-05-09T22:10:14.581285 custom scheduler stable+%2876592+QPS%29
2024-05-09T22:10:15.030467 custom scheduler stable+%2876617+QPS%29
2024-05-09T22:10:15.734675 custom scheduler stable+%2876944+QPS%29
2024-05-09T22:10:16.437898 custom scheduler stable+%2876069+QPS%29
2024-05-09T22:10:17.139070 custom scheduler stable+%2876333+QPS%29
2024-05-09T22:10:17.844464 custom scheduler stable+%2876659+QPS%29
2024-05-09T22:10:18.034566 custom scheduler unstable+%28CURR+47185+-+72741+QPS%29
2024-05-09T22:10:18.159150 custom scheduler stable+%2868101+QPS%29
2024-05-09T22:10:18.222015 custom scheduler unstable+%28CURR+44431+-+65555+QPS%29
2024-05-09T22:10:18.284231 custom scheduler stable+%2863107+QPS%29
2024-05-09T22:10:18.534590 custom scheduler stable+%2853774+QPS%29
2024-05-09T22:10:19.225226 custom scheduler stable+%2837835+QPS%29
2024-05-09T22:10:19.914711 custom scheduler stable+%2837678+QPS%29
2024-05-09T22:10:20.612355 custom scheduler stable+%2837869+QPS%29
2024-05-09T22:10:21.306138 custom scheduler stable+%2837801+QPS%29
2024-05-09T22:10:21.994128 custom scheduler stable+%2837908+QPS%29
2024-05-09T22:10:22.686535 custom scheduler stable+%2837551+QPS%29
2024-05-09T22:10:23.373696 custom scheduler stable+%2837390+QPS%29
2024-05-09T22:10:24.062859 custom scheduler stable+%2837675+QPS%29
